protein_accession	protein_name	protein_length	gene	organism_taxid	organism_name	organism_fullname	in_alphafold	interpro_accession	entry_type	entry_integrated	interpro_protein_length	fragment_start	fragment_end	fragment_status	protein_group
A0ABN3J4Y0	DUF4253 domain-containing protein	272	GCM10010421_05570	284029	Streptomyces glaucus	Streptomyces glaucus	False	IPR025349	domain		272	161	271	CONTINUOUS	DUF4253
A0ABN3JYQ8	DUF4253 domain-containing protein	264	GCM10010191_70000	115336	Actinomadura vinacea	Actinomadura vinacea	False	IPR025349	domain		264	156	264	CONTINUOUS	DUF4253
A0ABN3LPH3	DUF4253 domain-containing protein	197	GCM10010393_15930	68211	Streptomyces gobitricini	Streptomyces gobitricini	False	IPR025349	domain		197	87	197	CONTINUOUS	DUF4253
A0ABN3MM15	DUF4253 domain-containing protein	237	GCM10010393_41370	68211	Streptomyces gobitricini	Streptomyces gobitricini	False	IPR025349	domain		237	131	237	CONTINUOUS	DUF4253
A0ABN3MNC0	DUF4253 domain-containing protein	258	GCM10010276_56770	1948	Streptomyces longisporus	Streptomyces longisporus	False	IPR025349	domain		258	148	258	CONTINUOUS	DUF4253
A0ABN3NX04	DUF4253 domain-containing protein	271	GCM10010423_49730	285566	Streptomyces levis	Streptomyces levis	False	IPR025349	domain		271	161	271	CONTINUOUS	DUF4253
A0ABN3QLB9	DUF4253 domain-containing protein	261	GCM10010411_78680	46160	Actinomadura fulvescens	Actinomadura fulvescens	False	IPR025349	domain		261	160	261	CONTINUOUS	DUF4253
A0ABN3RT95	DUF4253 domain-containing protein	266	GCM10010412_032460	46178	Nonomuraea recticatena	Nonomuraea recticatena	False	IPR025349	domain		266	159	266	CONTINUOUS	DUF4253
A0ABN3UBN7	DUF4253 domain-containing protein	257	GCM10010439_40390	46204	Actinocorallia aurantiaca	Actinocorallia aurantiaca	False	IPR025349	domain		257	150	257	CONTINUOUS	DUF4253
A0ABN3V307	DUF4253 domain-containing protein	274	GCM10010521_57770	68261	Streptomyces rameus	Streptomyces rameus	False	IPR025349	domain		274	166	274	CONTINUOUS	DUF4253
A0ABN3V788	DUF4253 domain-containing protein	278	GCM10010470_12730	60895	Saccharopolyspora taberi	Saccharopolyspora taberi	False	IPR025349	domain		278	170	278	CONTINUOUS	DUF4253
A0ABN3W160	DUF4253 domain-containing protein	275	GCM10010517_40590	46186	Streptosporangium fragile	Streptosporangium fragile	False	IPR025349	domain		275	168	275	CONTINUOUS	DUF4253
A0ABN3XY48	DUF4253 domain-containing protein	248	GCM10017559_32040	46187	Streptosporangium longisporum	Streptosporangium longisporum	False	IPR025349	domain		248	141	248	CONTINUOUS	DUF4253
A0ABN5JBL9	DUF4253 domain-containing protein	254	C4N19_10670	469616	Fusobacterium mortiferum ATCC 9817	Fusobacterium mortiferum ATCC 9817	False	IPR025349	domain		254	149	254	CONTINUOUS	DUF4253
A0ABN5VQB1	DUF4253 domain-containing protein	262	SGFS_069440	68212	Streptomyces graminofaciens	Streptomyces graminofaciens	False	IPR025349	domain		262	152	262	CONTINUOUS	DUF4253
A0ABN6C9U3	DUF4253 domain-containing protein	254	Aiant_21200	122358	Actinoplanes ianthinogenes	Actinoplanes ianthinogenes	False	IPR025349	domain		254	147	254	CONTINUOUS	DUF4253
A0ABN8DVJ3	DUF4253 domain-containing protein	246	VST7929_02792	659351	Vibrio stylophorae	Vibrio stylophorae	False	IPR025349	domain		246	132	238	CONTINUOUS	DUF4253
A0ABN8EKC0	DUF4253 domain-containing protein	212	SIN8267_01384	1641715	Sinobacterium norvegicum	Sinobacterium norvegicum	False	IPR025349	domain		212	110	212	CONTINUOUS	DUF4253
A0ABN8UYM1	DUF4253 domain-containing protein	209	SGL43_02441	1908	Streptomyces globisporus	Streptomyces globisporus	False	IPR025349	domain		209	102	209	CONTINUOUS	DUF4253
A0ABP2ISI9	DUF4253 domain-containing protein	226	HMPREF0204_13050	525257	Chryseobacterium gleum ATCC 35910	Chryseobacterium gleum ATCC 35910	False	IPR025349	domain		226	123	226	CONTINUOUS	DUF4253
A0ABP3P321	DUF4253 domain-containing protein	278	GCM10009533_64760	1836	Saccharopolyspora erythraea	Saccharopolyspora erythraea	False	IPR025349	domain		278	170	278	CONTINUOUS	DUF4253
A0ABP3Z0S0	DUF4253 domain-containing protein	271	GCM10009560_02190	83682	Nonomuraea longicatena	Nonomuraea longicatena	False	IPR025349	domain		271	164	271	CONTINUOUS	DUF4253
A0ABP3ZY90	DUF4253 domain-containing protein	293	GCM10009549_50100	65605	Streptomyces thermoalcalitolerans	Streptomyces thermoalcalitolerans	False	IPR025349	domain		293	184	293	CONTINUOUS	DUF4253
A0ABP4CCQ4	DUF4253 domain-containing protein	279	GCM10009550_66630	46162	Actinocorallia libanotica	Actinocorallia libanotica	False	IPR025349	domain		279	172	279	CONTINUOUS	DUF4253
A0ABP4FT34	DUF4253 domain-containing protein	248	GCM10009675_13900	176898	Prauserella alba	Prauserella alba	False	IPR025349	domain		248	141	247	CONTINUOUS	DUF4253
A0ABP4LS70	DUF4253 domain-containing protein	255	GCM10009741_34210	291602	Kribbella lupini	Kribbella lupini	False	IPR025349	domain		255	148	255	CONTINUOUS	DUF4253
A0ABP4M1A0	DUF4253 domain-containing protein	221	GCM10009827_060410	634393	Dactylosporangium maewongense	Dactylosporangium maewongense	False	IPR025349	domain		221	114	221	CONTINUOUS	DUF4253
A0ABP4N683	DUF4253 domain-containing protein	255	GCM10009827_091460	634393	Dactylosporangium maewongense	Dactylosporangium maewongense	False	IPR025349	domain		255	148	255	CONTINUOUS	DUF4253
A0ABP4NQU9	DUF4253 domain-containing protein	205	GCM10009827_104690	634393	Dactylosporangium maewongense	Dactylosporangium maewongense	False	IPR025349	domain		205	96	205	CONTINUOUS	DUF4253
A0ABP4TCU0	DUF4253 domain-containing protein	359	GCM10009830_36940	480996	Glycomyces endophyticus	Glycomyces endophyticus	False	IPR025349	domain		359	253	358	CONTINUOUS	DUF4253
A0ABP4X081	DUF4253 domain-containing protein	281	GCM10009681_39870	349315	Luedemannella helvata	Luedemannella helvata	False	IPR025349	domain		281	173	281	CONTINUOUS	DUF4253
A0ABP4YCA5	DUF4253 domain-containing protein	272	GCM10009682_31570	349316	Luedemannella flava	Luedemannella flava	False	IPR025349	domain		272	163	272	CONTINUOUS	DUF4253
A0ABP5CFB9	DUF4253 domain-containing protein	270	GCM10009838_18050	450798	Catenulispora subtropica	Catenulispora subtropica	False	IPR025349	domain		270	164	270	CONTINUOUS	DUF4253
A0ABP5FWK0	DUF4253 domain-containing protein	257	GCM10009839_40420	450799	Catenulispora yoronensis	Catenulispora yoronensis	False	IPR025349	domain		257	152	257	CONTINUOUS	DUF4253
A0ABP5GYP2	DUF4253 domain-containing protein	221	GCM10009839_80210	450799	Catenulispora yoronensis	Catenulispora yoronensis	False	IPR025349	domain		221	117	195	CONTINUOUS	DUF4253
A0ABP5HW76	DUF4253 domain-containing protein	283	GCM10009759_07720	407973	Kitasatospora saccharophila	Kitasatospora saccharophila	False	IPR025349	domain		283	175	283	CONTINUOUS	DUF4253
A0ABP5LFU4	DUF4253 domain-containing protein	253	GCM10009727_44340	267854	Actinomadura napierensis	Actinomadura napierensis	False	IPR025349	domain		253	147	253	CONTINUOUS	DUF4253
A0ABP5RL23	DUF4253 domain-containing protein	319	GCM10010368_37330	1972	Streptomyces roseiscleroticus	Streptomyces roseiscleroticus	False	IPR025349	domain		319	209	319	CONTINUOUS	DUF4253
A0ABP5SVP7	DUF4253 domain-containing protein	407	GCM10010403_35490	58115	Glycomyces rutgersensis	Glycomyces rutgersensis	False	IPR025349	domain		407	301	406	CONTINUOUS	DUF4253
A0ABP5TBE3	DUF4253 domain-containing protein	161	GCM10010170_038030	53361	Dactylosporangium salmoneum	Dactylosporangium salmoneum	False	IPR025349	domain		161	67	161	CONTINUOUS	DUF4253
A0ABP5TW43	DUF4253 domain-containing protein	279	GCM10010170_058290	53361	Dactylosporangium salmoneum	Dactylosporangium salmoneum	False	IPR025349	domain		279	176	275	CONTINUOUS	DUF4253
A0ABP5VFH8	DUF4253 domain-containing protein	261	GCM10010420_30980	284044	Streptomyces glaucosporus	Streptomyces glaucosporus	False	IPR025349	domain		261	151	261	CONTINUOUS	DUF4253
A0ABP5WCS9	DUF4253 domain-containing protein	261	GCM10010255_78080	66879	Streptomyces coeruleofuscus	Streptomyces coeruleofuscus	False	IPR025349	domain		261	151	261	CONTINUOUS	DUF4253
A0ABP5X446	DUF4253 domain-containing protein	276	GCM10010191_71720	115336	Actinomadura vinacea	Actinomadura vinacea	False	IPR025349	domain		276	169	276	CONTINUOUS	DUF4253
A0ABP5X7V4	DUF4253 domain-containing protein	265	GCM10010405_28210	44032	Streptomyces macrosporus	Streptomyces macrosporus	False	IPR025349	domain		265	156	265	CONTINUOUS	DUF4253
A0ABP6A4F8	DUF4253 domain-containing protein	275	GCM10010422_72080	284030	Streptomyces graminearus	Streptomyces graminearus	False	IPR025349	domain		275	168	275	CONTINUOUS	DUF4253
A0ABP6BXM9	DUF4253 domain-containing protein	226	GCM10010411_24120	46160	Actinomadura fulvescens	Actinomadura fulvescens	False	IPR025349	domain		226	124	226	CONTINUOUS	DUF4253
A0ABP6D7A1	DUF4253 domain-containing protein	276	GCM10010411_84030	46160	Actinomadura fulvescens	Actinomadura fulvescens	False	IPR025349	domain		276	169	276	CONTINUOUS	DUF4253
A0ABP6GUQ5	DUF4253 domain-containing protein	279	GCM10010439_45720	46204	Actinocorallia aurantiaca	Actinocorallia aurantiaca	False	IPR025349	domain		279	172	279	CONTINUOUS	DUF4253
A0ABP6LQ15	DUF4253 domain-containing protein	272	GCM10010448_34780	284452	Streptomyces glomeratus	Streptomyces glomeratus	False	IPR025349	domain		272	162	272	CONTINUOUS	DUF4253
A0ABP6NR47	DUF4253 domain-containing protein	294	GCM10010466_54000	161354	Planomonospora alba	Planomonospora alba	False	IPR025349	domain		294	187	294	CONTINUOUS	DUF4253
A0ABP6Q9G2	DUF4253 domain-containing protein	243	GCM10010468_21570	111803	Actinocorallia longicatena	Actinocorallia longicatena	False	IPR025349	domain		243	136	243	CONTINUOUS	DUF4253
A0ABP6QTJ3	DUF4253 domain-containing protein	212	GCM10010469_17660	285569	Streptomyces labedae	Streptomyces labedae	False	IPR025349	domain		212	105	212	CONTINUOUS	DUF4253
A0ABP6RY31	DUF4253 domain-containing protein	280	GCM10020366_53550	33914	Saccharopolyspora gregorii	Saccharopolyspora gregorii	False	IPR025349	domain		280	172	280	CONTINUOUS	DUF4253
A0ABP6SJC8	DUF4253 domain-containing protein	291	GCM10020367_56240	285536	Streptomyces sannanensis	Streptomyces sannanensis	False	IPR025349	domain		291	196	291	CONTINUOUS	DUF4253
A0ABP6SV48	DUF4253 domain-containing protein	252	GCM10020369_19910	113569	Cryptosporangium minutisporangium	Cryptosporangium minutisporangium	False	IPR025349	domain		252	145	252	CONTINUOUS	DUF4253
A0ABP6T900	DUF4253 domain-containing protein	274	GCM10020369_67430	113569	Cryptosporangium minutisporangium	Cryptosporangium minutisporangium	False	IPR025349	domain		274	166	274	CONTINUOUS	DUF4253
A0ABP6VLJ8	DUF4253 domain-containing protein	272	GCM10022419_015100	638574	Nonomuraea rosea	Nonomuraea rosea	False	IPR025349	domain		272	165	272	CONTINUOUS	DUF4253
A0ABP6WVT5	DUF4253 domain-containing protein	253	GCM10022222_43850	543629	Amycolatopsis ultiminotia	Amycolatopsis ultiminotia	False	IPR025349	domain		253	145	252	CONTINUOUS	DUF4253
A0ABP6XH01	DUF4253 domain-containing protein	239	GCM10022419_054690	638574	Nonomuraea rosea	Nonomuraea rosea	False	IPR025349	domain		239	133	238	CONTINUOUS	DUF4253
A0ABP6XX38	DUF4253 domain-containing protein	263	GCM10022419_062530	638574	Nonomuraea rosea	Nonomuraea rosea	False	IPR025349	domain		263	162	263	CONTINUOUS	DUF4253
A0ABP6Y5X3	DUF4253 domain-containing protein	281	GCM10022295_69260	593134	Streptomyces osmaniensis	Streptomyces osmaniensis	False	IPR025349	domain		281	171	281	CONTINUOUS	DUF4253
A0ABP6YS66	DUF4253 domain-containing protein	266	GCM10022295_82390	593134	Streptomyces osmaniensis	Streptomyces osmaniensis	False	IPR025349	domain		266	154	266	CONTINUOUS	DUF4253
A0ABP6ZJ62	DUF4253 domain-containing protein	277	GCM10022236_11540	363863	Microlunatus ginsengisoli	Microlunatus ginsengisoli	False	IPR025349	domain		277	156	252	CONTINUOUS	DUF4253
A0ABP6ZTY3	DUF4253 domain-containing protein	288	GCM10022223_38370	566012	Kineosporia mesophila	Kineosporia mesophila	False	IPR025349	domain		288	188	285	CONTINUOUS	DUF4253
A0ABP7A5Z2	DUF4253 domain-containing protein	239	GCM10022419_134030	638574	Nonomuraea rosea	Nonomuraea rosea	False	IPR025349	domain		239	125	235	CONTINUOUS	DUF4253
A0ABP7E8H6	DUF4253 domain-containing protein	272	GCM10022224_096630	561173	Nonomuraea antimicrobica	Nonomuraea antimicrobica	False	IPR025349	domain		272	165	272	CONTINUOUS	DUF4253
A0ABP7IKH7	DUF4253 domain-containing protein	256	GCM10022403_062400	647381	Streptomyces coacervatus	Streptomyces coacervatus	False	IPR025349	domain		256	147	256	CONTINUOUS	DUF4253
A0ABP7IXT8	DUF4253 domain-containing protein	229	GCM10022380_55500	401106	Amycolatopsis tucumanensis	Amycolatopsis tucumanensis	False	IPR025349	domain		229	121	229	CONTINUOUS	DUF4253
A0ABP7J5D7	DUF4253 domain-containing protein	275	GCM10022226_64810	509199	Sphaerisporangium flaviroseum	Sphaerisporangium flaviroseum	False	IPR025349	domain		275	168	275	CONTINUOUS	DUF4253
A0ABP7LUZ4	DUF4253 domain-containing protein	280	GCM10022207_89940	766498	Streptomyces lannensis	Streptomyces lannensis	False	IPR025349	domain		280	170	280	CONTINUOUS	DUF4253
A0ABP7TTI5	DUF4253 domain-containing protein	592	GCM10022232_90960	511811	Streptomyces plumbiresistens	Streptomyces plumbiresistens	False	IPR025349	domain		592	484	592	CONTINUOUS	DUF4253
A0ABP7V1Y7	DUF4253 domain-containing protein	282	GCM10022214_04950	430685	Actinomadura miaoliensis	Actinomadura miaoliensis	False	IPR025349	domain		282	172	282	CONTINUOUS	DUF4253
A0ABP7VG17	DUF4253 domain-containing protein	268	GCM10022233_46350	653357	Streptomyces shaanxiensis	Streptomyces shaanxiensis	False	IPR025349	domain		268	158	268	CONTINUOUS	DUF4253
A0ABP7WH64	DUF4253 domain-containing protein	277	GCM10022214_56720	430685	Actinomadura miaoliensis	Actinomadura miaoliensis	False	IPR025349	domain		277	170	277	CONTINUOUS	DUF4253
A0ABP7WJK0	DUF4253 domain-containing protein	268	GCM10022214_58650	430685	Actinomadura miaoliensis	Actinomadura miaoliensis	False	IPR025349	domain		268	162	268	CONTINUOUS	DUF4253
A0ABP7WXS2	DUF4253 domain-containing protein	248	GCM10022214_75590	430685	Actinomadura miaoliensis	Actinomadura miaoliensis	False	IPR025349	domain		248	142	248	CONTINUOUS	DUF4253
A0ABP7Y2W6	DUF4253 domain-containing protein	277	GCM10022416_06590	547461	Actinomadura keratinilytica	Actinomadura keratinilytica	False	IPR025349	domain		277	170	277	CONTINUOUS	DUF4253
A0ABP7Y459	DUF4253 domain-containing protein	229	GCM10022416_07390	547461	Actinomadura keratinilytica	Actinomadura keratinilytica	False	IPR025349	domain		229	123	229	CONTINUOUS	DUF4253
A0ABP8AQQ1	DUF4253 domain-containing protein	248	GCM10022252_21950	909287	Streptosporangium oxazolinicum	Streptosporangium oxazolinicum	False	IPR025349	domain		248	141	248	CONTINUOUS	DUF4253
A0ABP8C5L6	DUF4253 domain-containing protein	276	GCM10022254_38300	559626	Actinomadura meridiana	Actinomadura meridiana	False	IPR025349	domain		276	169	276	CONTINUOUS	DUF4253
A0ABP8CN17	DUF4253 domain-containing protein	276	GCM10022254_69600	559626	Actinomadura meridiana	Actinomadura meridiana	False	IPR025349	domain		276	169	276	CONTINUOUS	DUF4253
A0ABP8DAT8	DUF4253 domain-containing protein	472	GCM10022255_044510	579108	Dactylosporangium darangshiense	Dactylosporangium darangshiense	False	IPR025349	domain		472	381	472	CONTINUOUS	DUF4253
A0ABP8HMA8	DUF4253 domain-containing protein	268	GCM10023086_77430	1701086	Streptomyces venetus	Streptomyces venetus	False	IPR025349	domain		268	182	268	CONTINUOUS	DUF4253
A0ABP8JLQ1	DUF4253 domain-containing protein	260	GCM10023147_23010	644556	Tsukamurella soli	Tsukamurella soli	False	IPR025349	domain		260	154	260	CONTINUOUS	DUF4253
A0ABP8MMJ5	DUF4253 domain-containing protein	747	GCM10023156_19890	1031540	Novipirellula rosea	Novipirellula rosea	False	IPR025349	domain		747	644	747	CONTINUOUS	DUF4253
A0ABP8PBM4	DUF4253 domain-containing protein	245	GCM10023191_005380	502180	Actinoallomurus oryzae	Actinoallomurus oryzae	False	IPR025349	domain		245	144	245	CONTINUOUS	DUF4253
A0ABP8R5C5	DUF4253 domain-containing protein	266	GCM10023191_091780	502180	Actinoallomurus oryzae	Actinoallomurus oryzae	False	IPR025349	domain		266	159	266	CONTINUOUS	DUF4253
A0ABP8R674	DUF4253 domain-containing protein	270	GCM10023191_094780	502180	Actinoallomurus oryzae	Actinoallomurus oryzae	False	IPR025349	domain		270	167	270	CONTINUOUS	DUF4253
A0ABP8RX20	DUF4253 domain-containing protein	199	GCM10023175_47730	630995	Pseudonocardia xishanensis	Pseudonocardia xishanensis	False	IPR025349	domain		199	107	198	CONTINUOUS	DUF4253
A0ABP8SQG7	DUF4253 domain-containing protein	275	GCM10023100_34020	328075	Actinocorallia cavernae	Actinocorallia cavernae	False	IPR025349	domain		275	168	275	CONTINUOUS	DUF4253
A0ABP8TJV1	DUF4253 domain-containing protein	237	GCM10023195_40700	1080073	Actinoallomurus liliacearum	Actinoallomurus liliacearum	False	IPR025349	domain		237	131	237	CONTINUOUS	DUF4253
A0ABP8TS22	DUF4253 domain-containing protein	264	GCM10023195_54610	1080073	Actinoallomurus liliacearum	Actinoallomurus liliacearum	False	IPR025349	domain		264	157	264	CONTINUOUS	DUF4253
A0ABP8U4X0	DUF4253 domain-containing protein	266	GCM10023196_020860	1080074	Actinoallomurus vinaceus	Actinoallomurus vinaceus	False	IPR025349	domain		266	159	266	CONTINUOUS	DUF4253
A0ABP8X9E6	DUF4253 domain-containing protein	237	GCM10023215_47730	1095914	Pseudonocardia yuanmonensis	Pseudonocardia yuanmonensis	False	IPR025349	domain		237	127	237	CONTINUOUS	DUF4253
A0ABP8ZTN7	DUF4253 domain-containing protein	281	GCM10023329_09730	568869	Streptomyces sanyensis	Streptomyces sanyensis	False	IPR025349	domain		281	170	280	CONTINUOUS	DUF4253
A0ABP9ANC1	DUF4253 domain-containing protein	239	GCM10023200_16720	663608	Actinomycetospora chlora	Actinomycetospora chlora	False	IPR025349	domain		239	127	239	CONTINUOUS	DUF4253
A0ABP9IP87	DUF4253 domain-containing protein	293	GCM10023335_18270	1274986	Streptomyces siamensis	Streptomyces siamensis	False	IPR025349	domain		293	183	293	CONTINUOUS	DUF4253
A0ABP9IXY5	DUF4253 domain-containing protein	216	GCM10023257_70240	598549	Streptomyces hyderabadensis	Streptomyces hyderabadensis	False	IPR025349	domain		216	133	216	CONTINUOUS	DUF4253
A0ABP9IZB1	DUF4253 domain-containing protein	263	GCM10023335_36780	1274986	Streptomyces siamensis	Streptomyces siamensis	False	IPR025349	domain		263	158	263	CONTINUOUS	DUF4253
A0ABP9LJF2	DUF4253 domain-containing protein	269	GCM10023336_67880	1274988	Streptomyces similanensis	Streptomyces similanensis	False	IPR025349	domain		269	164	269	CONTINUOUS	DUF4253
A0ABP9PXE2	DUF4253 domain-containing protein	251	GCM10023214_02120	1070866	Amycolatopsis dongchuanensis	Amycolatopsis dongchuanensis	False	IPR025349	domain		251	143	251	CONTINUOUS	DUF4253
A0ABQ0ASU1	Suppressor of fused protein SUFU	1490	F130042H8_01180	2547410	Enterocloster alcoholdehydrogenati	Enterocloster alcoholdehydrogenati	False	IPR025349	domain		1490	1387	1490	CONTINUOUS	DUF4253
A0ABQ0AT73	Knr4/Smi1-like domain-containing protein	2220	F130042H8_02940	2547410	Enterocloster alcoholdehydrogenati	Enterocloster alcoholdehydrogenati	False	IPR025349	domain		2220	2115	2220	CONTINUOUS	DUF4253
A0ABQ0SXM6	DUF4253 domain-containing protein	117	BAG01nite_34760	51101	Brevibacillus agri	Brevibacillus agri	False	IPR025349	domain		117	2	93	CONTINUOUS	DUF4253
A0ABQ0TZC4	DUF4253 domain-containing protein	58	BRE01_68310	54915	Brevibacillus reuszeri	Brevibacillus reuszeri	False	IPR025349	domain		58	3	41	CONTINUOUS	DUF4253
A0ABQ1ZPD7	DUF4253 domain-containing protein	257	GCM10007362_12090	2060666	Saccharibacillus endophyticus	Saccharibacillus endophyticus	False	IPR025349	domain		257	152	257	CONTINUOUS	DUF4253
A0ABQ2E529	DUF4253 domain-containing protein	261	GCM10011583_28580	1616125	Streptomyces camponoticapitis	Streptomyces camponoticapitis	False	IPR025349	domain		261	151	261	CONTINUOUS	DUF4253
A0ABQ2QZ94	DUF4253 domain-containing protein	275	GCM10010140_32030	35765	Streptosporangium pseudovulgare	Streptosporangium pseudovulgare	False	IPR025349	domain		275	168	275	CONTINUOUS	DUF4253
A0ABQ2R3A0	DUF4253 domain-containing protein	285	GCM10010140_47140	35765	Streptosporangium pseudovulgare	Streptosporangium pseudovulgare	False	IPR025349	domain		285	177	285	CONTINUOUS	DUF4253
A0ABQ2T1C2	DUF4253 domain-containing protein	211	GCM10010253_19060	1941	Streptomyces badius	Streptomyces badius	False	IPR025349	domain		211	104	211	CONTINUOUS	DUF4253
A0ABQ2TGX7	DUF4253 domain-containing protein	285	GCM10010253_44450	1941	Streptomyces badius	Streptomyces badius	False	IPR025349	domain		285	175	285	CONTINUOUS	DUF4253
A0ABQ2W8T5	DUF4253 domain-containing protein	263	GCM10015535_65750	285446	Streptomyces gelaticus	Streptomyces gelaticus	False	IPR025349	domain		263	153	263	CONTINUOUS	DUF4253
A0ABQ2X1Y1	DUF4253 domain-containing protein	261	GCM10010383_23390	68229	Streptomyces lomondensis	Streptomyces lomondensis	False	IPR025349	domain		261	152	261	CONTINUOUS	DUF4253
A0ABQ3AK26	DUF4253 domain-containing protein	278	GCM10010326_60500	67384	Streptomyces xanthochromogenes	Streptomyces xanthochromogenes	False	IPR025349	domain		278	171	277	CONTINUOUS	DUF4253
A0ABQ3AWL8	DUF4253 domain-containing protein	250	GCM10010326_71260	67384	Streptomyces xanthochromogenes	Streptomyces xanthochromogenes	False	IPR025349	domain		250	146	250	CONTINUOUS	DUF4253
A0ABQ3D9Y1	DUF4253 domain-containing protein	282	GCM10010345_82460	285453	Streptomyces canarius	Streptomyces canarius	False	IPR025349	domain		282	174	282	CONTINUOUS	DUF4253
A0ABQ3J4Q0	DUF4253 domain-containing protein	229	GCM10017786_39480	185696	Amycolatopsis deserti	Amycolatopsis deserti	False	IPR025349	domain		229	121	229	CONTINUOUS	DUF4253
A0ABQ3KEX7	DUF4253 domain-containing protein	253	GCM10017567_37570	941987	Amycolatopsis bullii	Amycolatopsis bullii	False	IPR025349	domain		253	145	252	CONTINUOUS	DUF4253
A0ABQ3LTL1	DUF4253 domain-containing protein	251	GCM10017790_49910	1471590	Amycolatopsis oliviviridis	Amycolatopsis oliviviridis	False	IPR025349	domain		251	143	250	CONTINUOUS	DUF4253
A0ABQ3NB13	DUF4253 domain-containing protein	251	AM1BK_46350	2759023	Neobacillus kokaensis	Neobacillus kokaensis	False	IPR025349	domain		251	145	251	CONTINUOUS	DUF4253
A0ABQ3PB78	DUF4253 domain-containing protein	266	Shyd_36620	1873719	Streptomyces hydrogenans	Streptomyces hydrogenans	False	IPR025349	domain		266	158	266	CONTINUOUS	DUF4253
A0ABQ3Q362	DUF4253 domain-containing protein	262	Sdagh_34530	66885	Streptomyces daghestanicus	Streptomyces daghestanicus	False	IPR025349	domain		262	155	262	CONTINUOUS	DUF4253
A0ABQ3R112	DUF4253 domain-containing protein	253	Sviol_76320	67381	Streptomyces violascens	Streptomyces violascens	False	IPR025349	domain		253	148	252	CONTINUOUS	DUF4253
A0ABQ3RJT7	DUF4253 domain-containing protein	274	Srubr_59730	285531	Streptomyces rubradiris	Streptomyces rubradiris	False	IPR025349	domain		274	166	274	CONTINUOUS	DUF4253
A0ABQ3S3A5	DUF4253 domain-containing protein	281	Saso_42560	249586	Streptomyces asoensis	Streptomyces asoensis	False	IPR025349	domain		281	173	281	CONTINUOUS	DUF4253
A0ABQ3SIS7	DUF4253 domain-containing protein	276	Snoj_19630	66374	Streptomyces nojiriensis	Streptomyces nojiriensis	False	IPR025349	domain		276	167	276	CONTINUOUS	DUF4253
A0ABQ3SV89	DUF4253 domain-containing protein	281	Snoj_59740	66374	Streptomyces nojiriensis	Streptomyces nojiriensis	False	IPR025349	domain		281	172	281	CONTINUOUS	DUF4253
A0ABQ3TI46	DUF4253 domain-containing protein	273	Sspor_55930	284039	Streptomyces spororaveus	Streptomyces spororaveus	False	IPR025349	domain		273	164	273	CONTINUOUS	DUF4253
A0ABQ3V872	DUF4253 domain-containing protein	75	KSZ_03380	2778368	Dictyobacter formicarum	Dictyobacter formicarum	False	IPR025349	domain		75	2	75	CONTINUOUS	DUF4253
A0ABQ3X0M0	DUF4253 domain-containing protein	308	Aco03nite_004080	403638	Actinoplanes couchii	Actinoplanes couchii	False	IPR025349	domain		308	201	308	CONTINUOUS	DUF4253
A0ABQ3YI63	DUF4253 domain-containing protein	103	Ade02nite_82560	113561	Paractinoplanes deccanensis	Paractinoplanes deccanensis	False	IPR025349	domain		103	21	103	CONTINUOUS	DUF4253
A0ABQ3YV54	DUF4253 domain-containing protein	265	Adu01nite_28080	113563	Paractinoplanes durhamensis	Paractinoplanes durhamensis	False	IPR025349	domain		265	162	262	CONTINUOUS	DUF4253
A0ABQ3ZVC0	DUF4253 domain-containing protein	225	Ahu01nite_056320	113566	Winogradskya humida	Winogradskya humida	False	IPR025349	domain		225	122	221	CONTINUOUS	DUF4253
A0ABQ3ZZE1	DUF4253 domain-containing protein	274	Ahu01nite_068400	113566	Winogradskya humida	Winogradskya humida	False	IPR025349	domain		274	173	268	CONTINUOUS	DUF4253
A0ABQ4A052	DUF4253 domain-containing protein	271	Ahu01nite_073130	113566	Winogradskya humida	Winogradskya humida	False	IPR025349	domain		271	164	271	CONTINUOUS	DUF4253
A0ABQ4AQB1	DUF4253 domain-containing protein	237	Alo02nite_60890	113568	Actinoplanes lobatus	Actinoplanes lobatus	False	IPR025349	domain		237	134	233	CONTINUOUS	DUF4253
A0ABQ4ARL0	DUF4253 domain-containing protein	314	Alo02nite_65050	113568	Actinoplanes lobatus	Actinoplanes lobatus	False	IPR025349	domain		314	206	314	CONTINUOUS	DUF4253
A0ABQ4BBI6	DUF4253 domain-containing protein	271	Apa02nite_041260	113570	Actinoplanes palleronii	Actinoplanes palleronii	False	IPR025349	domain		271	164	271	CONTINUOUS	DUF4253
A0ABQ4BMN6	DUF4253 domain-containing protein	282	Apa02nite_080420	113570	Actinoplanes palleronii	Actinoplanes palleronii	False	IPR025349	domain		282	181	261	CONTINUOUS	DUF4253
A0ABQ4BYW7	DUF4253 domain-containing protein	298	Air01nite_18040	234613	Asanoa iriomotensis	Asanoa iriomotensis	False	IPR025349	domain		298	195	275	CONTINUOUS	DUF4253
A0ABQ4CW39	DUF4253 domain-containing protein	296	Asi02nite_50390	926357	Asanoa siamensis	Asanoa siamensis	False	IPR025349	domain		296	184	296	CONTINUOUS	DUF4253
A0ABQ4FM14	DUF4253 domain-containing protein	271	Mam01_60150	1427754	Microbispora amethystogenes	Microbispora amethystogenes	False	IPR025349	domain		271	164	271	CONTINUOUS	DUF4253
