protein_accession,protein_name,protein_length,gene,organism_taxid,organism_name,organism_fullname,in_alphafold,interpro_accession,entry_type,entry_integrated,interpro_protein_length,fragment_start,fragment_end,fragment_status
A0A8C7W7Q6,Calcium-activated potassium channel subunit alpha-1,1219,KCNMA1,8022,Oncorhynchus mykiss,Oncorhynchus mykiss (Rainbow trout),True,IPR003929,domain,,1219,528,615,CONTINUOUS
A0A8C7W843,Calcium-activated potassium channel subunit alpha-1,1281,KCNMA1,8022,Oncorhynchus mykiss,Oncorhynchus mykiss (Rainbow trout),False,IPR003929,domain,,1281,528,615,CONTINUOUS
A0A8C7WEL9,RCK N-terminal domain-containing protein,1097,,8022,Oncorhynchus mykiss,Oncorhynchus mykiss (Rainbow trout),True,IPR003929,domain,,1097,419,513,CONTINUOUS
A0A8C7WGK1,Calcium-activated potassium channel subunit alpha-1,1243,,8022,Oncorhynchus mykiss,Oncorhynchus mykiss (Rainbow trout),True,IPR003929,domain,,1243,501,588,CONTINUOUS
A0A8C7WHH5,RCK N-terminal domain-containing protein,1052,,8022,Oncorhynchus mykiss,Oncorhynchus mykiss (Rainbow trout),True,IPR003929,domain,,1052,419,456,CONTINUOUS
A0A8C7WIH1,RCK N-terminal domain-containing protein,1094,KCNT2,8022,Oncorhynchus mykiss,Oncorhynchus mykiss (Rainbow trout),True,IPR003929,domain,,1094,370,464,CONTINUOUS
A0A8C7WII4,RCK N-terminal domain-containing protein,1063,KCNT2,8022,Oncorhynchus mykiss,Oncorhynchus mykiss (Rainbow trout),True,IPR003929,domain,,1063,427,521,CONTINUOUS
A0A8C7WKW0,RCK N-terminal domain-containing protein,1088,KCNT2,8022,Oncorhynchus mykiss,Oncorhynchus mykiss (Rainbow trout),True,IPR003929,domain,,1088,403,497,CONTINUOUS
A0A8C7XAV6,RCK N-terminal domain-containing protein,1192,,183150,Oryzias sinensis,Oryzias sinensis (Chinese medaka),True,IPR003929,domain,,1192,466,560,CONTINUOUS
A0A8C7XC04,RCK N-terminal domain-containing protein,1270,,183150,Oryzias sinensis,Oryzias sinensis (Chinese medaka),True,IPR003929,domain,,1270,544,638,CONTINUOUS
A0A8C7XC15,RCK N-terminal domain-containing protein,1237,,183150,Oryzias sinensis,Oryzias sinensis (Chinese medaka),True,IPR003929,domain,,1237,452,566,CONTINUOUS
A0A8C7XCU3,RCK N-terminal domain-containing protein,1145,,183150,Oryzias sinensis,Oryzias sinensis (Chinese medaka),True,IPR003929,domain,,1145,433,528,CONTINUOUS
A0A8C7XDQ8,RCK N-terminal domain-containing protein,1099,,183150,Oryzias sinensis,Oryzias sinensis (Chinese medaka),True,IPR003929,domain,,1099,433,469,CONTINUOUS
A0A8C7XF59,RCK N-terminal domain-containing protein,1171,,183150,Oryzias sinensis,Oryzias sinensis (Chinese medaka),True,IPR003929,domain,,1171,433,530,CONTINUOUS
A0A8C7XII5,Calcium-activated potassium channel subunit alpha-1,1168,,183150,Oryzias sinensis,Oryzias sinensis (Chinese medaka),True,IPR003929,domain,,1168,492,565,CONTINUOUS
A0A8C7XJI8,Calcium-activated potassium channel subunit alpha-1,1153,,183150,Oryzias sinensis,Oryzias sinensis (Chinese medaka),True,IPR003929,domain,,1153,497,584,CONTINUOUS
A0A8C7XJW5,Calcium-activated potassium channel subunit alpha-1,1197,,183150,Oryzias sinensis,Oryzias sinensis (Chinese medaka),True,IPR003929,domain,,1197,514,601,CONTINUOUS
A0A8C7XJY6,Calcium-activated potassium channel subunit alpha-1,1184,,183150,Oryzias sinensis,Oryzias sinensis (Chinese medaka),True,IPR003929,domain,,1184,496,583,CONTINUOUS
A0A8C7XKJ3,Calcium-activated potassium channel subunit alpha-1,1200,,183150,Oryzias sinensis,Oryzias sinensis (Chinese medaka),True,IPR003929,domain,,1200,514,601,CONTINUOUS
A0A8C7XKN5,Calcium-activated potassium channel subunit alpha-1,1137,,183150,Oryzias sinensis,Oryzias sinensis (Chinese medaka),True,IPR003929,domain,,1137,478,565,CONTINUOUS
A0A8C7XLD0,Calcium-activated potassium channel subunit alpha-1,1156,,183150,Oryzias sinensis,Oryzias sinensis (Chinese medaka),True,IPR003929,domain,,1156,470,557,CONTINUOUS
A0A8C7XRQ3,RCK N-terminal domain-containing protein,1132,,183150,Oryzias sinensis,Oryzias sinensis (Chinese medaka),True,IPR003929,domain,,1132,407,501,CONTINUOUS
A0A8C7XSD3,RCK N-terminal domain-containing protein,1152,,183150,Oryzias sinensis,Oryzias sinensis (Chinese medaka),True,IPR003929,domain,,1152,427,521,CONTINUOUS
A0A8C7XSD4,RCK N-terminal domain-containing protein,1088,,183150,Oryzias sinensis,Oryzias sinensis (Chinese medaka),True,IPR003929,domain,,1088,408,502,CONTINUOUS
A0A8C7XSL1,RCK N-terminal domain-containing protein,1114,,183150,Oryzias sinensis,Oryzias sinensis (Chinese medaka),True,IPR003929,domain,,1114,410,504,CONTINUOUS
A0A8C7XUT7,RCK N-terminal domain-containing protein,1131,,183150,Oryzias sinensis,Oryzias sinensis (Chinese medaka),True,IPR003929,domain,,1131,427,521,CONTINUOUS
A0A8C7XUW8,RCK N-terminal domain-containing protein,1148,,183150,Oryzias sinensis,Oryzias sinensis (Chinese medaka),True,IPR003929,domain,,1148,422,516,CONTINUOUS
A0A8C7XUX8,RCK N-terminal domain-containing protein,1122,,183150,Oryzias sinensis,Oryzias sinensis (Chinese medaka),True,IPR003929,domain,,1122,397,491,CONTINUOUS
A0A8C7XV07,RCK N-terminal domain-containing protein,1044,,183150,Oryzias sinensis,Oryzias sinensis (Chinese medaka),True,IPR003929,domain,,1044,408,445,CONTINUOUS
A0A8C7ZGI6,Calcium-activated potassium channel subunit alpha-1,1112,,183150,Oryzias sinensis,Oryzias sinensis (Chinese medaka),True,IPR003929,domain,,1112,427,514,CONTINUOUS
A0A8C7ZGJ3,Calcium-activated potassium channel subunit alpha-1,1265,,183150,Oryzias sinensis,Oryzias sinensis (Chinese medaka),True,IPR003929,domain,,1265,522,609,CONTINUOUS
A0A8C7ZJC2,Calcium-activated potassium channel subunit alpha-1,1154,,183150,Oryzias sinensis,Oryzias sinensis (Chinese medaka),True,IPR003929,domain,,1154,522,609,CONTINUOUS
A0A8C7ZJY0,Calcium-activated potassium channel subunit alpha-1,1178,,183150,Oryzias sinensis,Oryzias sinensis (Chinese medaka),True,IPR003929,domain,,1178,483,570,CONTINUOUS
A0A8C7ZK17,Calcium-activated potassium channel subunit alpha-1,1181,,183150,Oryzias sinensis,Oryzias sinensis (Chinese medaka),True,IPR003929,domain,,1181,522,609,CONTINUOUS
A0A8C7ZMR9,Calcium-activated potassium channel subunit alpha-1,1123,,183150,Oryzias sinensis,Oryzias sinensis (Chinese medaka),True,IPR003929,domain,,1123,483,570,CONTINUOUS
A0A8C7ZNE2,Calcium-activated potassium channel subunit alpha-1,1230,,183150,Oryzias sinensis,Oryzias sinensis (Chinese medaka),True,IPR003929,domain,,1230,483,570,CONTINUOUS
A0A8C7ZNJ4,Calcium-activated potassium channel subunit alpha-1,1045,,183150,Oryzias sinensis,Oryzias sinensis (Chinese medaka),True,IPR003929,domain,,1045,328,415,CONTINUOUS
A0A8C7ZNM9,Calcium-activated potassium channel subunit alpha-1,1150,,183150,Oryzias sinensis,Oryzias sinensis (Chinese medaka),True,IPR003929,domain,,1150,506,593,CONTINUOUS
A0A8C8A6E2,RCK N-terminal domain-containing protein,1116,,257818,Otus sunia,Otus sunia (Oriental scops-owl),True,IPR003929,domain,,1116,412,506,CONTINUOUS
A0A8C8A6I0,RCK N-terminal domain-containing protein,1077,,257818,Otus sunia,Otus sunia (Oriental scops-owl),True,IPR003929,domain,,1077,392,486,CONTINUOUS
A0A8C8A6Y9,Calcium-activated potassium channel BK alpha subunit domain-containing protein,160,,257818,Otus sunia,Otus sunia (Oriental scops-owl),True,IPR003929,domain,,160,40,111,CONTINUOUS
A0A8C8AB53,RCK N-terminal domain-containing protein,1092,,257818,Otus sunia,Otus sunia (Oriental scops-owl),True,IPR003929,domain,,1092,412,506,CONTINUOUS
A0A8C8ADN7,Calcium-activated potassium channel subunit alpha-1,1228,,257818,Otus sunia,Otus sunia (Oriental scops-owl),True,IPR003929,domain,,1228,528,615,CONTINUOUS
A0A8C8AEE1,RCK N-terminal domain-containing protein,1190,,257818,Otus sunia,Otus sunia (Oriental scops-owl),True,IPR003929,domain,,1190,451,545,CONTINUOUS
A0A8C8AEP2,Calcium-activated potassium channel subunit alpha-1,1228,,257818,Otus sunia,Otus sunia (Oriental scops-owl),True,IPR003929,domain,,1228,528,615,CONTINUOUS
A0A8C8AEQ4,Calcium-activated potassium channel subunit alpha-1,1218,,257818,Otus sunia,Otus sunia (Oriental scops-owl),True,IPR003929,domain,,1218,528,615,CONTINUOUS
A0A8C8AF40,Calcium-activated potassium channel subunit alpha-1,1160,,257818,Otus sunia,Otus sunia (Oriental scops-owl),True,IPR003929,domain,,1160,528,615,CONTINUOUS
A0A8C8C4X6,RCK N-terminal domain-containing protein,1239,KCNT1,74940,Oncorhynchus tshawytscha,Oncorhynchus tshawytscha (Chinook salmon),True,IPR003929,domain,,1239,450,564,CONTINUOUS
A0A8C8C7J5,RCK N-terminal domain-containing protein,1092,LOC112260210,74940,Oncorhynchus tshawytscha,Oncorhynchus tshawytscha (Chinook salmon),True,IPR003929,domain,,1092,427,521,CONTINUOUS
A0A8C8C846,RCK N-terminal domain-containing protein,1094,LOC112260210,74940,Oncorhynchus tshawytscha,Oncorhynchus tshawytscha (Chinook salmon),True,IPR003929,domain,,1094,384,478,CONTINUOUS
A0A8C8C8G2,RCK N-terminal domain-containing protein,1068,LOC112260210,74940,Oncorhynchus tshawytscha,Oncorhynchus tshawytscha (Chinook salmon),True,IPR003929,domain,,1068,397,491,CONTINUOUS
A0A8C8C9K6,RCK N-terminal domain-containing protein,1065,LOC112260210,74940,Oncorhynchus tshawytscha,Oncorhynchus tshawytscha (Chinook salmon),True,IPR003929,domain,,1065,384,478,CONTINUOUS
A0A8C8CAG1,RCK N-terminal domain-containing protein,1094,LOC112260210,74940,Oncorhynchus tshawytscha,Oncorhynchus tshawytscha (Chinook salmon),True,IPR003929,domain,,1094,376,470,CONTINUOUS
A0A8C8CAR9,RCK N-terminal domain-containing protein,1068,LOC112260210,74940,Oncorhynchus tshawytscha,Oncorhynchus tshawytscha (Chinook salmon),True,IPR003929,domain,,1068,427,521,CONTINUOUS
A0A8C8CBD8,RCK N-terminal domain-containing protein,592,KCNT1,74940,Oncorhynchus tshawytscha,Oncorhynchus tshawytscha (Chinook salmon),True,IPR003929,domain,,592,375,489,CONTINUOUS
A0A8C8CE83,RCK N-terminal domain-containing protein,1077,LOC112260210,74940,Oncorhynchus tshawytscha,Oncorhynchus tshawytscha (Chinook salmon),True,IPR003929,domain,,1077,391,485,CONTINUOUS
A0A8C8CET5,Potassium channel subfamily T member 2,762,LOC112260210,74940,Oncorhynchus tshawytscha,Oncorhynchus tshawytscha (Chinook salmon),True,IPR003929,domain,,762,427,521,CONTINUOUS
A0A8C8CMJ7,Calcium-activated potassium channel subunit alpha-1,1204,KCNMA1,74940,Oncorhynchus tshawytscha,Oncorhynchus tshawytscha (Chinook salmon),True,IPR003929,domain,,1204,497,584,CONTINUOUS
A0A8C8CNN6,Calcium-activated potassium channel subunit alpha-1,1193,KCNMA1,74940,Oncorhynchus tshawytscha,Oncorhynchus tshawytscha (Chinook salmon),True,IPR003929,domain,,1193,497,584,CONTINUOUS
A0A8C8CR42,Calcium-activated potassium channel subunit alpha-1,1131,KCNMA1,74940,Oncorhynchus tshawytscha,Oncorhynchus tshawytscha (Chinook salmon),True,IPR003929,domain,,1131,497,584,CONTINUOUS
A0A8C8CUZ0,Calcium-activated potassium channel subunit alpha-1,1234,KCNMA1,74940,Oncorhynchus tshawytscha,Oncorhynchus tshawytscha (Chinook salmon),True,IPR003929,domain,,1234,480,567,CONTINUOUS
A0A8C8CXX8,Calcium-activated potassium channel subunit alpha-1,1254,KCNMA1,74940,Oncorhynchus tshawytscha,Oncorhynchus tshawytscha (Chinook salmon),True,IPR003929,domain,,1254,497,584,CONTINUOUS
A0A8C8CYZ5,Calcium-activated potassium channel subunit alpha-1,1203,KCNMA1,74940,Oncorhynchus tshawytscha,Oncorhynchus tshawytscha (Chinook salmon),True,IPR003929,domain,,1203,512,599,CONTINUOUS
A0A8C8CZX6,Calcium-activated potassium channel subunit alpha-1,1167,KCNMA1,74940,Oncorhynchus tshawytscha,Oncorhynchus tshawytscha (Chinook salmon),True,IPR003929,domain,,1167,512,599,CONTINUOUS
A0A8C8D8R9,RCK N-terminal domain-containing protein,1109,KCNT1,74940,Oncorhynchus tshawytscha,Oncorhynchus tshawytscha (Chinook salmon),True,IPR003929,domain,,1109,402,496,CONTINUOUS
A0A8C8DB81,RCK N-terminal domain-containing protein,1161,KCNT1,74940,Oncorhynchus tshawytscha,Oncorhynchus tshawytscha (Chinook salmon),True,IPR003929,domain,,1161,446,540,CONTINUOUS
A0A8C8DBP9,RCK N-terminal domain-containing protein,1149,KCNT1,74940,Oncorhynchus tshawytscha,Oncorhynchus tshawytscha (Chinook salmon),True,IPR003929,domain,,1149,434,528,CONTINUOUS
A0A8C8DEI4,RCK N-terminal domain-containing protein,1164,KCNT1,74940,Oncorhynchus tshawytscha,Oncorhynchus tshawytscha (Chinook salmon),True,IPR003929,domain,,1164,453,547,CONTINUOUS
A0A8C8DF47,RCK N-terminal domain-containing protein,1160,KCNT1,74940,Oncorhynchus tshawytscha,Oncorhynchus tshawytscha (Chinook salmon),True,IPR003929,domain,,1160,470,564,CONTINUOUS
A0A8C8DGH4,RCK N-terminal domain-containing protein,1114,KCNT1,74940,Oncorhynchus tshawytscha,Oncorhynchus tshawytscha (Chinook salmon),True,IPR003929,domain,,1114,422,516,CONTINUOUS
A0A8C8DLH3,Calcium-activated potassium channel subunit alpha-1,1180,,183150,Oryzias sinensis,Oryzias sinensis (Chinese medaka),True,IPR003929,domain,,1180,497,584,CONTINUOUS
A0A8C8DLK6,Calcium-activated potassium channel subunit alpha-1,1125,,183150,Oryzias sinensis,Oryzias sinensis (Chinese medaka),True,IPR003929,domain,,1125,497,584,CONTINUOUS
A0A8C8DLR4,Calcium-activated potassium channel subunit alpha-1,1117,,183150,Oryzias sinensis,Oryzias sinensis (Chinese medaka),True,IPR003929,domain,,1117,478,565,CONTINUOUS
A0A8C8E041,Calcium-activated potassium channel subunit alpha-1,1167,,183150,Oryzias sinensis,Oryzias sinensis (Chinese medaka),True,IPR003929,domain,,1167,489,576,CONTINUOUS
A0A8C8E538,RCK N-terminal domain-containing protein,1051,,257818,Otus sunia,Otus sunia (Oriental scops-owl),True,IPR003929,domain,,1051,412,448,CONTINUOUS
A0A8C8E6Y5,Calcium-activated potassium channel subunit alpha-1,1189,,257818,Otus sunia,Otus sunia (Oriental scops-owl),True,IPR003929,domain,,1189,528,615,CONTINUOUS
A0A8C8EJL3,RCK N-terminal domain-containing protein,1026,LOC112260210,74940,Oncorhynchus tshawytscha,Oncorhynchus tshawytscha (Chinook salmon),True,IPR003929,domain,,1026,427,462,CONTINUOUS
A0A8C8EJZ5,RCK N-terminal domain-containing protein,1053,LOC112260210,74940,Oncorhynchus tshawytscha,Oncorhynchus tshawytscha (Chinook salmon),True,IPR003929,domain,,1053,384,478,CONTINUOUS
A0A8C8EMI8,Calcium-activated potassium channel subunit alpha-1,1142,KCNMA1,74940,Oncorhynchus tshawytscha,Oncorhynchus tshawytscha (Chinook salmon),True,IPR003929,domain,,1142,497,584,CONTINUOUS
A0A8C8ENH9,Calcium-activated potassium channel subunit alpha-1,1264,KCNMA1,74940,Oncorhynchus tshawytscha,Oncorhynchus tshawytscha (Chinook salmon),True,IPR003929,domain,,1264,507,594,CONTINUOUS
A0A8C8ENI4,Calcium-activated potassium channel subunit alpha-1,1142,KCNMA1,74940,Oncorhynchus tshawytscha,Oncorhynchus tshawytscha (Chinook salmon),True,IPR003929,domain,,1142,497,584,CONTINUOUS
A0A8C8EVE0,BK channel,993,LOC112248660,74940,Oncorhynchus tshawytscha,Oncorhynchus tshawytscha (Chinook salmon),True,IPR003929,domain,,993,423,513,CONTINUOUS
A0A8C8FZP5,RCK N-terminal domain-containing protein,1248,KCNT1,74940,Oncorhynchus tshawytscha,Oncorhynchus tshawytscha (Chinook salmon),True,IPR003929,domain,,1248,486,580,CONTINUOUS
A0A8C8FZT7,RCK N-terminal domain-containing protein,1228,KCNT1,74940,Oncorhynchus tshawytscha,Oncorhynchus tshawytscha (Chinook salmon),True,IPR003929,domain,,1228,486,580,CONTINUOUS
A0A8C8G062,RCK N-terminal domain-containing protein,1128,KCNT1,74940,Oncorhynchus tshawytscha,Oncorhynchus tshawytscha (Chinook salmon),True,IPR003929,domain,,1128,395,489,CONTINUOUS
A0A8C8G0I1,RCK N-terminal domain-containing protein,1167,KCNT1,74940,Oncorhynchus tshawytscha,Oncorhynchus tshawytscha (Chinook salmon),True,IPR003929,domain,,1167,455,549,CONTINUOUS
A0A8C8G0T5,RCK N-terminal domain-containing protein,1159,KCNT1,74940,Oncorhynchus tshawytscha,Oncorhynchus tshawytscha (Chinook salmon),True,IPR003929,domain,,1159,420,514,CONTINUOUS
A0A8C8G0W6,RCK N-terminal domain-containing protein,1221,KCNT1,74940,Oncorhynchus tshawytscha,Oncorhynchus tshawytscha (Chinook salmon),True,IPR003929,domain,,1221,486,580,CONTINUOUS
A0A8C8G0X9,RCK N-terminal domain-containing protein,1150,KCNT1,74940,Oncorhynchus tshawytscha,Oncorhynchus tshawytscha (Chinook salmon),True,IPR003929,domain,,1150,421,515,CONTINUOUS
A0A8C8G1F7,RCK N-terminal domain-containing protein,1170,KCNT1,74940,Oncorhynchus tshawytscha,Oncorhynchus tshawytscha (Chinook salmon),True,IPR003929,domain,,1170,431,525,CONTINUOUS
A0A8C8G292,RCK N-terminal domain-containing protein,1139,KCNT1,74940,Oncorhynchus tshawytscha,Oncorhynchus tshawytscha (Chinook salmon),True,IPR003929,domain,,1139,406,500,CONTINUOUS
A0A8C8GIK8,Calcium-activated potassium channel subunit alpha-1,1232,kcnma1a,74940,Oncorhynchus tshawytscha,Oncorhynchus tshawytscha (Chinook salmon),True,IPR003929,domain,,1232,485,572,CONTINUOUS
A0A8C8GJI5,Calcium-activated potassium channel subunit alpha-1,1177,kcnma1a,74940,Oncorhynchus tshawytscha,Oncorhynchus tshawytscha (Chinook salmon),True,IPR003929,domain,,1177,519,606,CONTINUOUS
A0A8C8GKT0,Calcium-activated potassium channel subunit alpha-1,1198,LOC112251626,74940,Oncorhynchus tshawytscha,Oncorhynchus tshawytscha (Chinook salmon),True,IPR003929,domain,,1198,517,586,CONTINUOUS
A0A8C8GL03,Calcium-activated potassium channel subunit alpha-1,1137,kcnma1a,74940,Oncorhynchus tshawytscha,Oncorhynchus tshawytscha (Chinook salmon),True,IPR003929,domain,,1137,500,587,CONTINUOUS
A0A8C8GLB4,Calcium-activated potassium channel subunit alpha-1,1139,kcnma1a,74940,Oncorhynchus tshawytscha,Oncorhynchus tshawytscha (Chinook salmon),True,IPR003929,domain,,1139,485,572,CONTINUOUS
A0A8C8GMC4,Calcium-activated potassium channel subunit alpha-1,1226,LOC112251626,74940,Oncorhynchus tshawytscha,Oncorhynchus tshawytscha (Chinook salmon),True,IPR003929,domain,,1226,516,603,CONTINUOUS
A0A8C8GNW8,Calcium-activated potassium channel subunit alpha-1,1159,kcnma1a,74940,Oncorhynchus tshawytscha,Oncorhynchus tshawytscha (Chinook salmon),True,IPR003929,domain,,1159,519,606,CONTINUOUS
A0A8C8GR35,Calcium-activated potassium channel subunit alpha-1,1261,kcnma1a,74940,Oncorhynchus tshawytscha,Oncorhynchus tshawytscha (Chinook salmon),True,IPR003929,domain,,1261,519,606,CONTINUOUS
A0A8C8HRG5,Calcium-activated potassium channel subunit alpha-1,1264,LOC112251626,74940,Oncorhynchus tshawytscha,Oncorhynchus tshawytscha (Chinook salmon),True,IPR003929,domain,,1264,516,603,CONTINUOUS
A0A8C8HTK0,Calcium-activated potassium channel subunit alpha-1,1151,kcnma1a,74940,Oncorhynchus tshawytscha,Oncorhynchus tshawytscha (Chinook salmon),True,IPR003929,domain,,1151,519,606,CONTINUOUS
A0A8C8HTL2,Calcium-activated potassium channel subunit alpha-1,1203,LOC112251626,74940,Oncorhynchus tshawytscha,Oncorhynchus tshawytscha (Chinook salmon),True,IPR003929,domain,,1203,516,603,CONTINUOUS
A0A8C8HTQ6,BK channel,1153,LOC112251626,74940,Oncorhynchus tshawytscha,Oncorhynchus tshawytscha (Chinook salmon),True,IPR003929,domain,,1153,485,552,CONTINUOUS
A0A8C8HW60,Calcium-activated potassium channel subunit alpha-1,1243,LOC112251626,74940,Oncorhynchus tshawytscha,Oncorhynchus tshawytscha (Chinook salmon),True,IPR003929,domain,,1243,516,583,CONTINUOUS
A0A8C8I0F3,Calcium-activated potassium channel subunit alpha-1,1205,LOC112251626,74940,Oncorhynchus tshawytscha,Oncorhynchus tshawytscha (Chinook salmon),True,IPR003929,domain,,1205,516,603,CONTINUOUS
A0A8C8I2E8,Calcium-activated potassium channel subunit alpha-1,1160,LOC112251626,74940,Oncorhynchus tshawytscha,Oncorhynchus tshawytscha (Chinook salmon),True,IPR003929,domain,,1160,519,606,CONTINUOUS
A0A8C8I2F0,Calcium-activated potassium channel subunit alpha-1,1171,LOC112251626,74940,Oncorhynchus tshawytscha,Oncorhynchus tshawytscha (Chinook salmon),True,IPR003929,domain,,1171,516,603,CONTINUOUS
A0A8C8IH45,BK channel,1231,KCNMA1,74940,Oncorhynchus tshawytscha,Oncorhynchus tshawytscha (Chinook salmon),True,IPR003929,domain,,1231,497,561,CONTINUOUS
A0A8C8IYL6,BK channel,1175,KCNMA1,74940,Oncorhynchus tshawytscha,Oncorhynchus tshawytscha (Chinook salmon),True,IPR003929,domain,,1175,483,547,CONTINUOUS
A0A8C8J001,BK channel,1181,KCNMA1,74940,Oncorhynchus tshawytscha,Oncorhynchus tshawytscha (Chinook salmon),True,IPR003929,domain,,1181,515,602,CONTINUOUS
A0A8C8J0C7,BK channel,1192,KCNMA1,74940,Oncorhynchus tshawytscha,Oncorhynchus tshawytscha (Chinook salmon),True,IPR003929,domain,,1192,515,602,CONTINUOUS
A0A8C8J224,BK channel,1160,KCNMA1,74940,Oncorhynchus tshawytscha,Oncorhynchus tshawytscha (Chinook salmon),True,IPR003929,domain,,1160,515,602,CONTINUOUS
A0A8C8J398,BK channel,1229,KCNMA1,74940,Oncorhynchus tshawytscha,Oncorhynchus tshawytscha (Chinook salmon),True,IPR003929,domain,,1229,527,591,CONTINUOUS
A0A8C8J6Q1,BK channel,1170,KCNMA1,74940,Oncorhynchus tshawytscha,Oncorhynchus tshawytscha (Chinook salmon),True,IPR003929,domain,,1170,498,562,CONTINUOUS
A0A8C8JFK4,RCK N-terminal domain-containing protein,1049,KCNT1,74940,Oncorhynchus tshawytscha,Oncorhynchus tshawytscha (Chinook salmon),True,IPR003929,domain,,1049,378,468,CONTINUOUS
A0A8C8LUB3,RCK N-terminal domain-containing protein,1183,KCNT1,74940,Oncorhynchus tshawytscha,Oncorhynchus tshawytscha (Chinook salmon),True,IPR003929,domain,,1183,444,538,CONTINUOUS
A0A8C8LY84,Calcium-activated potassium channel subunit alpha-1,1174,kcnma1a,74940,Oncorhynchus tshawytscha,Oncorhynchus tshawytscha (Chinook salmon),True,IPR003929,domain,,1174,500,587,CONTINUOUS
A0A8C8LYE1,Calcium-activated potassium channel subunit alpha-1,1213,LOC112251626,74940,Oncorhynchus tshawytscha,Oncorhynchus tshawytscha (Chinook salmon),True,IPR003929,domain,,1213,516,583,CONTINUOUS
A0A8C8M662,Calcium-activated potassium channel subunit alpha-1,1186,kcnma1a,74940,Oncorhynchus tshawytscha,Oncorhynchus tshawytscha (Chinook salmon),True,IPR003929,domain,,1186,519,606,CONTINUOUS
A0A8C8M7U2,Calcium-activated potassium channel subunit alpha-1,1180,kcnma1a,74940,Oncorhynchus tshawytscha,Oncorhynchus tshawytscha (Chinook salmon),True,IPR003929,domain,,1180,524,611,CONTINUOUS
A0A8C8MC72,BK channel,1261,KCNMA1,74940,Oncorhynchus tshawytscha,Oncorhynchus tshawytscha (Chinook salmon),True,IPR003929,domain,,1261,527,591,CONTINUOUS
A0A8C8MEZ2,BK channel,1227,KCNMA1,74940,Oncorhynchus tshawytscha,Oncorhynchus tshawytscha (Chinook salmon),True,IPR003929,domain,,1227,473,537,CONTINUOUS
A0A8C8MGH6,BK channel,1124,KCNMA1,74940,Oncorhynchus tshawytscha,Oncorhynchus tshawytscha (Chinook salmon),True,IPR003929,domain,,1124,463,527,CONTINUOUS
A0A8C8RAY5,RCK N-terminal domain-containing protein,1177,,367368,Pelusios castaneus,Pelusios castaneus (West African mud turtle),True,IPR003929,domain,,1177,440,534,CONTINUOUS
A0A8C8RB60,RCK N-terminal domain-containing protein,1161,,367368,Pelusios castaneus,Pelusios castaneus (West African mud turtle),True,IPR003929,domain,,1161,426,520,CONTINUOUS
A0A8C8RB89,RCK N-terminal domain-containing protein,1192,,367368,Pelusios castaneus,Pelusios castaneus (West African mud turtle),True,IPR003929,domain,,1192,476,570,CONTINUOUS
A0A8C8RBI8,RCK N-terminal domain-containing protein,1195,,367368,Pelusios castaneus,Pelusios castaneus (West African mud turtle),True,IPR003929,domain,,1195,458,552,CONTINUOUS
A0A8C8RBW0,RCK N-terminal domain-containing protein,785,,367368,Pelusios castaneus,Pelusios castaneus (West African mud turtle),True,IPR003929,domain,,785,426,520,CONTINUOUS
A0A8C8RYQ5,RCK N-terminal domain-containing protein,1156,,367368,Pelusios castaneus,Pelusios castaneus (West African mud turtle),True,IPR003929,domain,,1156,451,564,CONTINUOUS
A0A8C8RYU8,RCK N-terminal domain-containing protein,1152,,367368,Pelusios castaneus,Pelusios castaneus (West African mud turtle),True,IPR003929,domain,,1152,447,560,CONTINUOUS
A0A8C8RYU9,RCK N-terminal domain-containing protein,1137,,367368,Pelusios castaneus,Pelusios castaneus (West African mud turtle),True,IPR003929,domain,,1137,451,545,CONTINUOUS
A0A8C8SCZ5,BK channel,844,,367368,Pelusios castaneus,Pelusios castaneus (West African mud turtle),True,IPR003929,domain,,844,310,346,CONTINUOUS
A0A8C8STG8,Calcium-activated potassium channel subunit alpha-1,998,,367368,Pelusios castaneus,Pelusios castaneus (West African mud turtle),True,IPR003929,domain,,998,367,454,CONTINUOUS
A0A8C8SWS8,Calcium-activated potassium channel subunit alpha-1,1029,,367368,Pelusios castaneus,Pelusios castaneus (West African mud turtle),True,IPR003929,domain,,1029,367,454,CONTINUOUS
A0A8C8SWZ7,Calcium-activated potassium channel subunit alpha-1,1052,,367368,Pelusios castaneus,Pelusios castaneus (West African mud turtle),True,IPR003929,domain,,1052,367,454,CONTINUOUS
A0A8C8SY22,Calcium-activated potassium channel subunit alpha-1,1110,,367368,Pelusios castaneus,Pelusios castaneus (West African mud turtle),True,IPR003929,domain,,1110,367,454,CONTINUOUS
A0A8C8SZ48,Calcium-activated potassium channel subunit alpha-1,1078,,367368,Pelusios castaneus,Pelusios castaneus (West African mud turtle),True,IPR003929,domain,,1078,367,454,CONTINUOUS
A0A8C8SZ59,Calcium-activated potassium channel subunit alpha-1,917,,367368,Pelusios castaneus,Pelusios castaneus (West African mud turtle),True,IPR003929,domain,,917,284,371,CONTINUOUS
A0A8C8T136,Calcium-activated potassium channel subunit alpha-1,1080,,367368,Pelusios castaneus,Pelusios castaneus (West African mud turtle),True,IPR003929,domain,,1080,367,454,CONTINUOUS
A0A8C8T153,Calcium-activated potassium channel subunit alpha-1,1032,,367368,Pelusios castaneus,Pelusios castaneus (West African mud turtle),True,IPR003929,domain,,1032,358,445,CONTINUOUS
