protein_accession	protein_name	protein_length	gene	organism_taxid	organism_name	organism_fullname	in_alphafold	interpro_accession	entry_type	entry_integrated	interpro_protein_length	fragment_start	fragment_end	fragment_status	protein_group
A0A851RUX6	Carbonic anhydrase	281	Ca12	73333	Certhia familiaris	Certhia familiaris (Eurasian treecreeper)	True	IPR036398	homologous_superfamily		281	17	280	CONTINUOUS	Alpha_carbonic_anhydrase
A0A851RVL1	Carbonic anhydrase	184	Ca3_1	73333	Certhia familiaris	Certhia familiaris (Eurasian treecreeper)	True	IPR036398	homologous_superfamily		184	1	184	CONTINUOUS	Alpha_carbonic_anhydrase
A0A851RVX8	Alpha-carbonic anhydrase domain-containing protein	224	Ptprg_0	73333	Certhia familiaris	Certhia familiaris (Eurasian treecreeper)	True	IPR036398	homologous_superfamily		224	1	224	CONTINUOUS	Alpha_carbonic_anhydrase
A0A851RWQ2	Carbonic anhydrase	502	Ca6	73333	Certhia familiaris	Certhia familiaris (Eurasian treecreeper)	True	IPR036398	homologous_superfamily		502	10	272	CONTINUOUS	Alpha_carbonic_anhydrase
A0A851S2J3	Alpha-carbonic anhydrase domain-containing protein	56	Ca10	73333	Certhia familiaris	Certhia familiaris (Eurasian treecreeper)	True	IPR036398	homologous_superfamily		56	1	56	CONTINUOUS	Alpha_carbonic_anhydrase
A0A851S6Q7	Carbonic anhydrase	294	Ca15_0	73333	Certhia familiaris	Certhia familiaris (Eurasian treecreeper)	True	IPR036398	homologous_superfamily		294	2	276	CONTINUOUS	Alpha_carbonic_anhydrase
A0A851S7V5	Carbonic anhydrase	160	Ca5b	73333	Certhia familiaris	Certhia familiaris (Eurasian treecreeper)	True	IPR036398	homologous_superfamily		160	3	160	CONTINUOUS	Alpha_carbonic_anhydrase
A0A851SDA5	Carbonic anhydrase	251	Ca7	73333	Certhia familiaris	Certhia familiaris (Eurasian treecreeper)	True	IPR036398	homologous_superfamily		251	1	251	CONTINUOUS	Alpha_carbonic_anhydrase
A0A851SGW8	carbonic anhydrase	222	Ca15_1	73333	Certhia familiaris	Certhia familiaris (Eurasian treecreeper)	True	IPR036398	homologous_superfamily		222	1	222	CONTINUOUS	Alpha_carbonic_anhydrase
A0A851SJQ1	Carbonic anhydrase	261	Ca2	1977171	Nothocercus nigrocapillus	Nothocercus nigrocapillus	True	IPR036398	homologous_superfamily		261	1	261	CONTINUOUS	Alpha_carbonic_anhydrase
A0A851SN62	Carbonic anhydrase	246	Ca9	73333	Certhia familiaris	Certhia familiaris (Eurasian treecreeper)	True	IPR036398	homologous_superfamily		246	1	244	CONTINUOUS	Alpha_carbonic_anhydrase
A0A851SNN0	carbonic anhydrase	220	Ca14	73333	Certhia familiaris	Certhia familiaris (Eurasian treecreeper)	True	IPR036398	homologous_superfamily		220	1	220	CONTINUOUS	Alpha_carbonic_anhydrase
A0A851SQ28	Carbonic anhydrase	249	Ca13	1977171	Nothocercus nigrocapillus	Nothocercus nigrocapillus	True	IPR036398	homologous_superfamily		249	1	249	CONTINUOUS	Alpha_carbonic_anhydrase
A0A851SRE2	carbonic anhydrase	77	Ca3_0	1977171	Nothocercus nigrocapillus	Nothocercus nigrocapillus	True	IPR036398	homologous_superfamily		77	1	77	CONTINUOUS	Alpha_carbonic_anhydrase
A0A851SRL1	Carbonic anhydrase	233	Ca15	1977171	Nothocercus nigrocapillus	Nothocercus nigrocapillus	True	IPR036398	homologous_superfamily		233	1	233	CONTINUOUS	Alpha_carbonic_anhydrase
A0A851SRV9	Carbonic anhydrase	250	Ca3_1	1977171	Nothocercus nigrocapillus	Nothocercus nigrocapillus	True	IPR036398	homologous_superfamily		250	1	250	CONTINUOUS	Alpha_carbonic_anhydrase
A0A851SSN3	Carbonic anhydrase	301	Ca12	1977171	Nothocercus nigrocapillus	Nothocercus nigrocapillus	True	IPR036398	homologous_superfamily		301	32	300	CONTINUOUS	Alpha_carbonic_anhydrase
A0A851SYM6	Carbonic anhydrase	260	Ca7	1977171	Nothocercus nigrocapillus	Nothocercus nigrocapillus	True	IPR036398	homologous_superfamily		260	1	260	CONTINUOUS	Alpha_carbonic_anhydrase
A0A851T5I1	Receptor-type tyrosine-protein phosphatase zeta	2287	Ptprz1	1977171	Nothocercus nigrocapillus	Nothocercus nigrocapillus	False	IPR036398	homologous_superfamily		2287	1	263	CONTINUOUS	Alpha_carbonic_anhydrase
A0A851T7F9	Carbonic anhydrase-related protein	257	Ca8	1977171	Nothocercus nigrocapillus	Nothocercus nigrocapillus	True	IPR036398	homologous_superfamily		257	1	257	CONTINUOUS	Alpha_carbonic_anhydrase
A0A851TCE1	Alpha-carbonic anhydrase domain-containing protein	56	Ca10	1977171	Nothocercus nigrocapillus	Nothocercus nigrocapillus	True	IPR036398	homologous_superfamily		56	1	56	CONTINUOUS	Alpha_carbonic_anhydrase
A0A851TCW5	Carbonic anhydrase	160	Ca5b	1977171	Nothocercus nigrocapillus	Nothocercus nigrocapillus	True	IPR036398	homologous_superfamily		160	3	160	CONTINUOUS	Alpha_carbonic_anhydrase
A0A851TGI7	Carbonic anhydrase 4	308	Ca4	1977171	Nothocercus nigrocapillus	Nothocercus nigrocapillus	True	IPR036398	homologous_superfamily		308	12	283	CONTINUOUS	Alpha_carbonic_anhydrase
A0A851TLU9	Alpha-carbonic anhydrase domain-containing protein	223	Ptprg_0	1977171	Nothocercus nigrocapillus	Nothocercus nigrocapillus	True	IPR036398	homologous_superfamily		223	1	223	CONTINUOUS	Alpha_carbonic_anhydrase
A0A851TMB6	Carbonic anhydrase	260	Ca9	1977171	Nothocercus nigrocapillus	Nothocercus nigrocapillus	True	IPR036398	homologous_superfamily		260	1	244	CONTINUOUS	Alpha_carbonic_anhydrase
A0A851TPX7	Carbonic anhydrase	261	Ca2	1463973	Elachura formosa	Elachura formosa (spotted wren-babbler)	True	IPR036398	homologous_superfamily		261	1	261	CONTINUOUS	Alpha_carbonic_anhydrase
A0A851TQ50	carbonic anhydrase	77	Ca3_0	1463973	Elachura formosa	Elachura formosa (spotted wren-babbler)	True	IPR036398	homologous_superfamily		77	1	77	CONTINUOUS	Alpha_carbonic_anhydrase
A0A851TQ56	Carbonic anhydrase	262	Ca3_1	1463973	Elachura formosa	Elachura formosa (spotted wren-babbler)	True	IPR036398	homologous_superfamily		262	1	262	CONTINUOUS	Alpha_carbonic_anhydrase
A0A851TWB8	carbonic anhydrase	229	Ca15	1463973	Elachura formosa	Elachura formosa (spotted wren-babbler)	True	IPR036398	homologous_superfamily		229	4	229	CONTINUOUS	Alpha_carbonic_anhydrase
A0A851TWS7	Alpha-carbonic anhydrase domain-containing protein	56	Ca10	1463973	Elachura formosa	Elachura formosa (spotted wren-babbler)	True	IPR036398	homologous_superfamily		56	1	56	CONTINUOUS	Alpha_carbonic_anhydrase
A0A851TYU8	Carbonic anhydrase-related protein	283	Ca8	1463973	Elachura formosa	Elachura formosa (spotted wren-babbler)	True	IPR036398	homologous_superfamily		283	17	283	CONTINUOUS	Alpha_carbonic_anhydrase
A0A851U381	Alpha-carbonic anhydrase domain-containing protein	224	Ptprg_0	1463973	Elachura formosa	Elachura formosa (spotted wren-babbler)	True	IPR036398	homologous_superfamily		224	1	224	CONTINUOUS	Alpha_carbonic_anhydrase
A0A851U3B3	Receptor-type tyrosine-protein phosphatase zeta	2282	Ptprz1	1463973	Elachura formosa	Elachura formosa (spotted wren-babbler)	False	IPR036398	homologous_superfamily		2282	2	263	CONTINUOUS	Alpha_carbonic_anhydrase
A0A851U4C7	Carbonic anhydrase	261	Ca12	1463973	Elachura formosa	Elachura formosa (spotted wren-babbler)	True	IPR036398	homologous_superfamily		261	1	260	CONTINUOUS	Alpha_carbonic_anhydrase
A0A851U5U6	Carbonic anhydrase	293	Ca4	1463973	Elachura formosa	Elachura formosa (spotted wren-babbler)	True	IPR036398	homologous_superfamily		293	2	276	CONTINUOUS	Alpha_carbonic_anhydrase
A0A851U994	Carbonic anhydrase	495	Ca6	1463973	Elachura formosa	Elachura formosa (spotted wren-babbler)	True	IPR036398	homologous_superfamily		495	2	265	CONTINUOUS	Alpha_carbonic_anhydrase
A0A851UC55	Carbonic anhydrase	246	Ca9	1463973	Elachura formosa	Elachura formosa (spotted wren-babbler)	True	IPR036398	homologous_superfamily		246	1	244	CONTINUOUS	Alpha_carbonic_anhydrase
A0A851UJD0	Carbonic anhydrase	160	Ca5b	1463973	Elachura formosa	Elachura formosa (spotted wren-babbler)	True	IPR036398	homologous_superfamily		160	3	160	CONTINUOUS	Alpha_carbonic_anhydrase
A0A851UNB1	Alpha-carbonic anhydrase domain-containing protein	320	Ca14	1463973	Elachura formosa	Elachura formosa (spotted wren-babbler)	True	IPR036398	homologous_superfamily		320	1	297	CONTINUOUS	Alpha_carbonic_anhydrase
A0A851UQB9	Carbonic anhydrase	253	Ca7	1463973	Elachura formosa	Elachura formosa (spotted wren-babbler)	True	IPR036398	homologous_superfamily		253	1	253	CONTINUOUS	Alpha_carbonic_anhydrase
A0A851USI6	Carbonic anhydrase	248	Ca13	1463973	Elachura formosa	Elachura formosa (spotted wren-babbler)	True	IPR036398	homologous_superfamily		248	1	248	CONTINUOUS	Alpha_carbonic_anhydrase
A0A851UTF6	carbonic anhydrase	77	Ca3_0	797021	Copsychus sechellarum	Copsychus sechellarum	True	IPR036398	homologous_superfamily		77	1	77	CONTINUOUS	Alpha_carbonic_anhydrase
A0A851UVP4	Carbonic anhydrase	262	Ca3_1	797021	Copsychus sechellarum	Copsychus sechellarum	True	IPR036398	homologous_superfamily		262	1	262	CONTINUOUS	Alpha_carbonic_anhydrase
A0A851UW37	Carbonic anhydrase	198	Ca8	797021	Copsychus sechellarum	Copsychus sechellarum	True	IPR036398	homologous_superfamily		198	1	198	CONTINUOUS	Alpha_carbonic_anhydrase
A0A851UWX7	Carbonic anhydrase	261	Ca2	797021	Copsychus sechellarum	Copsychus sechellarum	True	IPR036398	homologous_superfamily		261	1	261	CONTINUOUS	Alpha_carbonic_anhydrase
A0A851V0B6	Receptor-type tyrosine-protein phosphatase zeta	2297	Ptprz1	797021	Copsychus sechellarum	Copsychus sechellarum	False	IPR036398	homologous_superfamily		2297	2	262	CONTINUOUS	Alpha_carbonic_anhydrase
A0A851V2K9	Carbonic anhydrase	248	Ca13	797021	Copsychus sechellarum	Copsychus sechellarum	True	IPR036398	homologous_superfamily		248	1	248	CONTINUOUS	Alpha_carbonic_anhydrase
A0A851V5P4	Alpha-carbonic anhydrase domain-containing protein	224	Ptprg_0	797021	Copsychus sechellarum	Copsychus sechellarum	True	IPR036398	homologous_superfamily		224	1	224	CONTINUOUS	Alpha_carbonic_anhydrase
A0A851VI65	Carbonic anhydrase	160	Ca5b	797021	Copsychus sechellarum	Copsychus sechellarum	True	IPR036398	homologous_superfamily		160	3	160	CONTINUOUS	Alpha_carbonic_anhydrase
A0A851VKG6	Carbonic anhydrase	293	Ca4	797021	Copsychus sechellarum	Copsychus sechellarum	True	IPR036398	homologous_superfamily		293	2	268	CONTINUOUS	Alpha_carbonic_anhydrase
A0A851VL16	carbonic anhydrase	235	Ca15	797021	Copsychus sechellarum	Copsychus sechellarum	True	IPR036398	homologous_superfamily		235	1	235	CONTINUOUS	Alpha_carbonic_anhydrase
A0A851VL95	Alpha-carbonic anhydrase domain-containing protein	56	Ca10	797021	Copsychus sechellarum	Copsychus sechellarum	True	IPR036398	homologous_superfamily		56	1	56	CONTINUOUS	Alpha_carbonic_anhydrase
A0A851VMC8	Carbonic anhydrase	252	Ca7	797021	Copsychus sechellarum	Copsychus sechellarum	True	IPR036398	homologous_superfamily		252	1	252	CONTINUOUS	Alpha_carbonic_anhydrase
A0A851VMY8	Carbonic anhydrase	502	Ca6	797021	Copsychus sechellarum	Copsychus sechellarum	True	IPR036398	homologous_superfamily		502	10	273	CONTINUOUS	Alpha_carbonic_anhydrase
A0A851VTK9	Carbonic anhydrase	261	Ca12	797021	Copsychus sechellarum	Copsychus sechellarum	True	IPR036398	homologous_superfamily		261	1	260	CONTINUOUS	Alpha_carbonic_anhydrase
A0A851VTL0	Carbonic anhydrase	246	Ca9	797021	Copsychus sechellarum	Copsychus sechellarum	True	IPR036398	homologous_superfamily		246	1	243	CONTINUOUS	Alpha_carbonic_anhydrase
A0A851VZN0	Alpha-carbonic anhydrase domain-containing protein	340	Ca14	797021	Copsychus sechellarum	Copsychus sechellarum	True	IPR036398	homologous_superfamily		340	1	319	CONTINUOUS	Alpha_carbonic_anhydrase
A0A851XF92	Carbonic anhydrase 4	297	Ca4	176039	Eolophus roseicapilla	Eolophus roseicapilla (Galah cockatoo)	True	IPR036398	homologous_superfamily		297	2	272	CONTINUOUS	Alpha_carbonic_anhydrase
A0A851XGY3	carbonic anhydrase	235	Ca15	176039	Eolophus roseicapilla	Eolophus roseicapilla (Galah cockatoo)	True	IPR036398	homologous_superfamily		235	1	235	CONTINUOUS	Alpha_carbonic_anhydrase
A0A851XLV3	Carbonic anhydrase	495	Ca6	176039	Eolophus roseicapilla	Eolophus roseicapilla (Galah cockatoo)	True	IPR036398	homologous_superfamily		495	1	265	CONTINUOUS	Alpha_carbonic_anhydrase
A0A851XNV7	Alpha-carbonic anhydrase domain-containing protein	56	Ca10	176039	Eolophus roseicapilla	Eolophus roseicapilla (Galah cockatoo)	True	IPR036398	homologous_superfamily		56	1	56	CONTINUOUS	Alpha_carbonic_anhydrase
A0A851XQP2	Carbonic anhydrase-related protein	283	Ca8	176039	Eolophus roseicapilla	Eolophus roseicapilla (Galah cockatoo)	True	IPR036398	homologous_superfamily		283	17	283	CONTINUOUS	Alpha_carbonic_anhydrase
A0A851XS97	Carbonic anhydrase	268	Ca12	176039	Eolophus roseicapilla	Eolophus roseicapilla (Galah cockatoo)	True	IPR036398	homologous_superfamily		268	1	267	CONTINUOUS	Alpha_carbonic_anhydrase
A0A851XTR9	Carbonic anhydrase	261	Ca2	176039	Eolophus roseicapilla	Eolophus roseicapilla (Galah cockatoo)	True	IPR036398	homologous_superfamily		261	1	261	CONTINUOUS	Alpha_carbonic_anhydrase
A0A851Y0I9	Carbonic anhydrase	258	Ca3_0	176039	Eolophus roseicapilla	Eolophus roseicapilla (Galah cockatoo)	True	IPR036398	homologous_superfamily		258	1	258	CONTINUOUS	Alpha_carbonic_anhydrase
A0A851Y0S0	Carbonic anhydrase	236	Ca9	176039	Eolophus roseicapilla	Eolophus roseicapilla (Galah cockatoo)	True	IPR036398	homologous_superfamily		236	1	236	CONTINUOUS	Alpha_carbonic_anhydrase
A0A851Y2R1	Carbonic anhydrase	92	Ca5b	176039	Eolophus roseicapilla	Eolophus roseicapilla (Galah cockatoo)	True	IPR036398	homologous_superfamily		92	1	92	CONTINUOUS	Alpha_carbonic_anhydrase
A0A851Y3H4	Receptor-type tyrosine-protein phosphatase zeta	2285	Ptprz1	176039	Eolophus roseicapilla	Eolophus roseicapilla (Galah cockatoo)	False	IPR036398	homologous_superfamily		2285	2	262	CONTINUOUS	Alpha_carbonic_anhydrase
A0A851Y3J9	Carbonic anhydrase	248	Ca13	176039	Eolophus roseicapilla	Eolophus roseicapilla (Galah cockatoo)	True	IPR036398	homologous_superfamily		248	1	248	CONTINUOUS	Alpha_carbonic_anhydrase
A0A851Y6T8	Carbonic anhydrase	262	Ca3_1	176039	Eolophus roseicapilla	Eolophus roseicapilla (Galah cockatoo)	True	IPR036398	homologous_superfamily		262	7	262	CONTINUOUS	Alpha_carbonic_anhydrase
A0A851YA56	Alpha-carbonic anhydrase domain-containing protein	224	Ptprg_0	342381	Halcyon senegalensis	Halcyon senegalensis	True	IPR036398	homologous_superfamily		224	1	224	CONTINUOUS	Alpha_carbonic_anhydrase
A0A851YAW6	Carbonic anhydrase	264	Ca7	176039	Eolophus roseicapilla	Eolophus roseicapilla (Galah cockatoo)	True	IPR036398	homologous_superfamily		264	1	264	CONTINUOUS	Alpha_carbonic_anhydrase
A0A851YHA5	Carbonic anhydrase-related protein	283	Ca8	342381	Halcyon senegalensis	Halcyon senegalensis	True	IPR036398	homologous_superfamily		283	17	283	CONTINUOUS	Alpha_carbonic_anhydrase
A0A851YJK0	Carbonic anhydrase	160	Ca5b	342381	Halcyon senegalensis	Halcyon senegalensis	True	IPR036398	homologous_superfamily		160	3	160	CONTINUOUS	Alpha_carbonic_anhydrase
A0A851YL18	Carbonic anhydrase 4	294	Ca4	342381	Halcyon senegalensis	Halcyon senegalensis	True	IPR036398	homologous_superfamily		294	2	280	CONTINUOUS	Alpha_carbonic_anhydrase
A0A851YMK5	Carbonic anhydrase	266	Ca7	342381	Halcyon senegalensis	Halcyon senegalensis	True	IPR036398	homologous_superfamily		266	4	266	CONTINUOUS	Alpha_carbonic_anhydrase
A0A851YNY8	Carbonic anhydrase	505	Ca6	342381	Halcyon senegalensis	Halcyon senegalensis	True	IPR036398	homologous_superfamily		505	10	275	CONTINUOUS	Alpha_carbonic_anhydrase
A0A851YR54	Alpha-carbonic anhydrase domain-containing protein	56	Ca10	342381	Halcyon senegalensis	Halcyon senegalensis	True	IPR036398	homologous_superfamily		56	1	56	CONTINUOUS	Alpha_carbonic_anhydrase
A0A851YS26	carbonic anhydrase	229	Ca15	342381	Halcyon senegalensis	Halcyon senegalensis	True	IPR036398	homologous_superfamily		229	2	229	CONTINUOUS	Alpha_carbonic_anhydrase
A0A851YSV4	Carbonic anhydrase	238	Ca9	342381	Halcyon senegalensis	Halcyon senegalensis	True	IPR036398	homologous_superfamily		238	1	238	CONTINUOUS	Alpha_carbonic_anhydrase
A0A851Z4V4	Carbonic anhydrase	258	Ca3_0	342381	Halcyon senegalensis	Halcyon senegalensis	True	IPR036398	homologous_superfamily		258	1	258	CONTINUOUS	Alpha_carbonic_anhydrase
A0A851Z958	Carbonic anhydrase	268	Ca12	342381	Halcyon senegalensis	Halcyon senegalensis	True	IPR036398	homologous_superfamily		268	1	267	CONTINUOUS	Alpha_carbonic_anhydrase
A0A851ZA87	Receptor-type tyrosine-protein phosphatase zeta	2286	Ptprz1	342381	Halcyon senegalensis	Halcyon senegalensis	False	IPR036398	homologous_superfamily		2286	1	262	CONTINUOUS	Alpha_carbonic_anhydrase
A0A851ZAR1	Carbonic anhydrase	261	Ca2	342381	Halcyon senegalensis	Halcyon senegalensis	True	IPR036398	homologous_superfamily		261	1	261	CONTINUOUS	Alpha_carbonic_anhydrase
A0A851ZBL8	Carbonic anhydrase	261	Ca3_1	342381	Halcyon senegalensis	Halcyon senegalensis	True	IPR036398	homologous_superfamily		261	3	261	CONTINUOUS	Alpha_carbonic_anhydrase
A0A851ZHT7	Carbonic anhydrase	248	Ca13	198940	Calcarius ornatus	Calcarius ornatus (Chestnut-collared longspur)	True	IPR036398	homologous_superfamily		248	1	248	CONTINUOUS	Alpha_carbonic_anhydrase
A0A851ZIZ5	Carbonic anhydrase	261	Ca12	198940	Calcarius ornatus	Calcarius ornatus (Chestnut-collared longspur)	True	IPR036398	homologous_superfamily		261	1	260	CONTINUOUS	Alpha_carbonic_anhydrase
A0A851ZLM9	Carbonic anhydrase	261	Ca2	198940	Calcarius ornatus	Calcarius ornatus (Chestnut-collared longspur)	True	IPR036398	homologous_superfamily		261	1	261	CONTINUOUS	Alpha_carbonic_anhydrase
A0A851ZM53	Receptor-type tyrosine-protein phosphatase zeta	2286	Ptprz1	198940	Calcarius ornatus	Calcarius ornatus (Chestnut-collared longspur)	False	IPR036398	homologous_superfamily		2286	2	262	CONTINUOUS	Alpha_carbonic_anhydrase
A0A851ZPM9	Carbonic anhydrase	248	Ca13	342381	Halcyon senegalensis	Halcyon senegalensis	True	IPR036398	homologous_superfamily		248	1	248	CONTINUOUS	Alpha_carbonic_anhydrase
A0A851ZR97	Carbonic anhydrase 4	312	Ca4	198940	Calcarius ornatus	Calcarius ornatus (Chestnut-collared longspur)	True	IPR036398	homologous_superfamily		312	2	296	CONTINUOUS	Alpha_carbonic_anhydrase
A0A851ZRV5	Carbonic anhydrase	262	Ca3_1	198940	Calcarius ornatus	Calcarius ornatus (Chestnut-collared longspur)	True	IPR036398	homologous_superfamily		262	1	262	CONTINUOUS	Alpha_carbonic_anhydrase
A0A851ZUA3	Carbonic anhydrase	160	Ca5b	198940	Calcarius ornatus	Calcarius ornatus (Chestnut-collared longspur)	True	IPR036398	homologous_superfamily		160	3	160	CONTINUOUS	Alpha_carbonic_anhydrase
A0A851ZUS6	Alpha-carbonic anhydrase domain-containing protein	224	Ptprg_0	198940	Calcarius ornatus	Calcarius ornatus (Chestnut-collared longspur)	True	IPR036398	homologous_superfamily		224	1	224	CONTINUOUS	Alpha_carbonic_anhydrase
A0A851ZV27	carbonic anhydrase	77	Ca3_0	198940	Calcarius ornatus	Calcarius ornatus (Chestnut-collared longspur)	True	IPR036398	homologous_superfamily		77	1	77	CONTINUOUS	Alpha_carbonic_anhydrase
A0A852A256	Carbonic anhydrase	252	Ca7	198940	Calcarius ornatus	Calcarius ornatus (Chestnut-collared longspur)	True	IPR036398	homologous_superfamily		252	1	252	CONTINUOUS	Alpha_carbonic_anhydrase
A0A852AA35	Carbonic anhydrase	503	Ca6	1218682	Chloropsis cyanopogon	Chloropsis cyanopogon	True	IPR036398	homologous_superfamily		503	10	274	CONTINUOUS	Alpha_carbonic_anhydrase
A0A852AA71	Carbonic anhydrase	204	Ca9	198940	Calcarius ornatus	Calcarius ornatus (Chestnut-collared longspur)	True	IPR036398	homologous_superfamily		204	1	202	CONTINUOUS	Alpha_carbonic_anhydrase
A0A852AC38	Alpha-carbonic anhydrase domain-containing protein	56	Ca10	198940	Calcarius ornatus	Calcarius ornatus (Chestnut-collared longspur)	True	IPR036398	homologous_superfamily		56	1	56	CONTINUOUS	Alpha_carbonic_anhydrase
A0A852AD76	Carbonic anhydrase	160	Ca5b	1218682	Chloropsis cyanopogon	Chloropsis cyanopogon	True	IPR036398	homologous_superfamily		160	3	160	CONTINUOUS	Alpha_carbonic_anhydrase
A0A852AGK2	Carbonic anhydrase	507	Ca6	198940	Calcarius ornatus	Calcarius ornatus (Chestnut-collared longspur)	True	IPR036398	homologous_superfamily		507	14	279	CONTINUOUS	Alpha_carbonic_anhydrase
A0A852AKY0	Alpha-carbonic anhydrase domain-containing protein	151	Ca8	1218682	Chloropsis cyanopogon	Chloropsis cyanopogon	True	IPR036398	homologous_superfamily		151	1	151	CONTINUOUS	Alpha_carbonic_anhydrase
A0A852AMU3	carbonic anhydrase	241	Ca15	198940	Calcarius ornatus	Calcarius ornatus (Chestnut-collared longspur)	True	IPR036398	homologous_superfamily		241	1	241	CONTINUOUS	Alpha_carbonic_anhydrase
A0A852AUS6	Carbonic anhydrase	262	Ca3_0	1218682	Chloropsis cyanopogon	Chloropsis cyanopogon	True	IPR036398	homologous_superfamily		262	1	262	CONTINUOUS	Alpha_carbonic_anhydrase
A0A852AY58	carbonic anhydrase	77	Ca3_1	1218682	Chloropsis cyanopogon	Chloropsis cyanopogon	True	IPR036398	homologous_superfamily		77	1	77	CONTINUOUS	Alpha_carbonic_anhydrase
A0A852B1A4	Carbonic anhydrase	294	Ca15_0	1218682	Chloropsis cyanopogon	Chloropsis cyanopogon	True	IPR036398	homologous_superfamily		294	2	278	CONTINUOUS	Alpha_carbonic_anhydrase
A0A852B308	Alpha-carbonic anhydrase domain-containing protein	56	Ca10	1218682	Chloropsis cyanopogon	Chloropsis cyanopogon	True	IPR036398	homologous_superfamily		56	1	56	CONTINUOUS	Alpha_carbonic_anhydrase
A0A852BAL3	carbonic anhydrase	231	Ca15_1	1218682	Chloropsis cyanopogon	Chloropsis cyanopogon	True	IPR036398	homologous_superfamily		231	2	231	CONTINUOUS	Alpha_carbonic_anhydrase
A0A852BAR0	Alpha-carbonic anhydrase domain-containing protein	219	Ptprg_0	1218682	Chloropsis cyanopogon	Chloropsis cyanopogon	True	IPR036398	homologous_superfamily		219	1	219	CONTINUOUS	Alpha_carbonic_anhydrase
A0A852BBB4	Carbonic anhydrase	248	Ca13	1218682	Chloropsis cyanopogon	Chloropsis cyanopogon	True	IPR036398	homologous_superfamily		248	1	248	CONTINUOUS	Alpha_carbonic_anhydrase
A0A852BCE1	Carbonic anhydrase	275	Ca9	1218682	Chloropsis cyanopogon	Chloropsis cyanopogon	True	IPR036398	homologous_superfamily		275	1	244	CONTINUOUS	Alpha_carbonic_anhydrase
A0A852BGN5	Carbonic anhydrase	252	Ca7	1218682	Chloropsis cyanopogon	Chloropsis cyanopogon	True	IPR036398	homologous_superfamily		252	1	252	CONTINUOUS	Alpha_carbonic_anhydrase
A0A852BPB9	Carbonic anhydrase	160	Ca5b	322582	Ramphastos sulfuratus	Ramphastos sulfuratus	True	IPR036398	homologous_superfamily		160	3	160	CONTINUOUS	Alpha_carbonic_anhydrase
A0A852BR24	Carbonic anhydrase	258	Ca3_0	322582	Ramphastos sulfuratus	Ramphastos sulfuratus	True	IPR036398	homologous_superfamily		258	1	258	CONTINUOUS	Alpha_carbonic_anhydrase
A0A852BRN6	Carbonic anhydrase	505	Ca6	322582	Ramphastos sulfuratus	Ramphastos sulfuratus	True	IPR036398	homologous_superfamily		505	9	274	CONTINUOUS	Alpha_carbonic_anhydrase
A0A852BRP2	Carbonic anhydrase	262	Ca3_1	322582	Ramphastos sulfuratus	Ramphastos sulfuratus	True	IPR036398	homologous_superfamily		262	1	262	CONTINUOUS	Alpha_carbonic_anhydrase
A0A852BRQ5	Carbonic anhydrase	261	Ca2	322582	Ramphastos sulfuratus	Ramphastos sulfuratus	True	IPR036398	homologous_superfamily		261	5	261	CONTINUOUS	Alpha_carbonic_anhydrase
A0A852BS72	Carbonic anhydrase	249	Ca13	322582	Ramphastos sulfuratus	Ramphastos sulfuratus	True	IPR036398	homologous_superfamily		249	1	249	CONTINUOUS	Alpha_carbonic_anhydrase
A0A852C0U4	Alpha-carbonic anhydrase domain-containing protein	56	Ca10	322582	Ramphastos sulfuratus	Ramphastos sulfuratus	True	IPR036398	homologous_superfamily		56	1	56	CONTINUOUS	Alpha_carbonic_anhydrase
A0A852C2W9	Carbonic anhydrase	191	Ca9	322582	Ramphastos sulfuratus	Ramphastos sulfuratus	True	IPR036398	homologous_superfamily		191	1	191	CONTINUOUS	Alpha_carbonic_anhydrase
A0A852C687	Alpha-carbonic anhydrase domain-containing protein	151	Ca8	322582	Ramphastos sulfuratus	Ramphastos sulfuratus	True	IPR036398	homologous_superfamily		151	1	151	CONTINUOUS	Alpha_carbonic_anhydrase
A0A852CCR0	Carbonic anhydrase	264	Ca12	322582	Ramphastos sulfuratus	Ramphastos sulfuratus	True	IPR036398	homologous_superfamily		264	1	264	CONTINUOUS	Alpha_carbonic_anhydrase
A0A852CGL4	Carbonic anhydrase	264	Ca7	322582	Ramphastos sulfuratus	Ramphastos sulfuratus	True	IPR036398	homologous_superfamily		264	1	264	CONTINUOUS	Alpha_carbonic_anhydrase
A0A852CI88	carbonic anhydrase	229	Ca15	322582	Ramphastos sulfuratus	Ramphastos sulfuratus	True	IPR036398	homologous_superfamily		229	1	229	CONTINUOUS	Alpha_carbonic_anhydrase
A0A852CMV0	Carbonic anhydrase 4	313	Ca4	322582	Ramphastos sulfuratus	Ramphastos sulfuratus	True	IPR036398	homologous_superfamily		313	17	301	CONTINUOUS	Alpha_carbonic_anhydrase
A0A852CVG3	Receptor-type tyrosine-protein phosphatase zeta	2289	Ptprz1	142471	Passerina amoena	Passerina amoena (Lazuli bunting)	False	IPR036398	homologous_superfamily		2289	2	262	CONTINUOUS	Alpha_carbonic_anhydrase
A0A852CXE2	Alpha-carbonic anhydrase domain-containing protein	56	Ca10	142471	Passerina amoena	Passerina amoena (Lazuli bunting)	True	IPR036398	homologous_superfamily		56	1	56	CONTINUOUS	Alpha_carbonic_anhydrase
