protein_accession	protein_name	protein_length	gene	organism_taxid	organism_name	organism_fullname	in_alphafold	interpro_accession	entry_type	entry_integrated	interpro_protein_length	fragment_start	fragment_end	fragment_status	protein_group
A0A2Z2MAM6	S-adenosylmethionine synthase	405	mat	49899	Thermococcus profundus	Thermococcus profundus	True	IPR042544	homologous_superfamily		405.0	275.0	404.0	CONTINUOUS	S_adenosylmethionine_synthetase_archaea
A0A2Z2MEY9	S-adenosylmethionine synthase	405	mat	54077	Thermococcus barossii	Thermococcus barossii	True	IPR042544	homologous_superfamily		405.0	143.0	264.0	CONTINUOUS	S_adenosylmethionine_synthetase_archaea
A0A2Z2MEY9	S-adenosylmethionine synthase	405	mat	54077	Thermococcus barossii	Thermococcus barossii	True	IPR042544	homologous_superfamily		405.0	275.0	404.0	CONTINUOUS	S_adenosylmethionine_synthetase_archaea
A0A2Z2MN64	S-adenosylmethionine synthase	405	mat	72803	Thermococcus siculi	Thermococcus siculi	True	IPR042544	homologous_superfamily		405.0	143.0	263.0	CONTINUOUS	S_adenosylmethionine_synthetase_archaea
A0A2Z2MN64	S-adenosylmethionine synthase	405	mat	72803	Thermococcus siculi	Thermococcus siculi	True	IPR042544	homologous_superfamily		405.0	275.0	404.0	CONTINUOUS	S_adenosylmethionine_synthetase_archaea
A0A2Z2N3I2	S-adenosylmethionine synthase	405	mat	187880	Thermococcus radiotolerans	Thermococcus radiotolerans	True	IPR042544	homologous_superfamily		405.0	143.0	264.0	CONTINUOUS	S_adenosylmethionine_synthetase_archaea
A0A2Z2N3I2	S-adenosylmethionine synthase	405	mat	187880	Thermococcus radiotolerans	Thermococcus radiotolerans	True	IPR042544	homologous_superfamily		405.0	275.0	404.0	CONTINUOUS	S_adenosylmethionine_synthetase_archaea
A0A317T4F9	S-adenosylmethionine synthetase	404	CR164_10690	2017681	Prosthecochloris marina	Prosthecochloris marina	True	IPR042544	homologous_superfamily		404.0	280.0	403.0	CONTINUOUS	S_adenosylmethionine_synthetase_archaea
A0A328AH40	S-adenosylmethionine synthase	397	DJ017_05990	2170551	Phenylobacterium soli	Phenylobacterium soli	True	IPR042544	homologous_superfamily		397.0	142.0	216.0	CONTINUOUS	S_adenosylmethionine_synthetase_archaea
A0A328AH40	S-adenosylmethionine synthase	397	DJ017_05990	2170551	Phenylobacterium soli	Phenylobacterium soli	True	IPR042544	homologous_superfamily		397.0	241.0	396.0	CONTINUOUS	S_adenosylmethionine_synthetase_archaea
A0A328PAB3	S-adenosylmethionine synthase	401	mat	680118	Methanothermobacter tenebrarum	Methanothermobacter tenebrarum	True	IPR042544	homologous_superfamily		401.0	140.0	248.0	CONTINUOUS	S_adenosylmethionine_synthetase_archaea
A0A328PAB3	S-adenosylmethionine synthase	401	mat	680118	Methanothermobacter tenebrarum	Methanothermobacter tenebrarum	True	IPR042544	homologous_superfamily		401.0	249.0	400.0	CONTINUOUS	S_adenosylmethionine_synthetase_archaea
A0A343TLR7	S-adenosylmethionine synthetase	385	metK	2055893	Halalkaliarchaeum desulfuricum	Halalkaliarchaeum desulfuricum	True	IPR042544	homologous_superfamily		385.0	271.0	384.0	CONTINUOUS	S_adenosylmethionine_synthetase_archaea
A0A343TMQ2	S-adenosylmethionine synthase	403	metK2	2055893	Halalkaliarchaeum desulfuricum	Halalkaliarchaeum desulfuricum	True	IPR042544	homologous_superfamily		403.0	241.0	402.0	CONTINUOUS	S_adenosylmethionine_synthetase_archaea
A0A345E3M3	S-adenosylmethionine synthase	406	mat	1547898	Haloplanus rubicundus	Haloplanus rubicundus	True	IPR042544	homologous_superfamily		406.0	245.0	404.0	CONTINUOUS	S_adenosylmethionine_synthetase_archaea
A0A345HRJ0	S-adenosylmethionine synthetase	408	DVK44_18495	2282738	Streptomyces paludis	Streptomyces paludis	True	IPR042544	homologous_superfamily		408.0	278.0	378.0	CONTINUOUS	S_adenosylmethionine_synthetase_archaea
A0A346PFH0	S-adenosylmethionine synthase	401	mat	2044521	Natrarchaeobaculum sulfurireducens	Natrarchaeobaculum sulfurireducens	True	IPR042544	homologous_superfamily		401.0	239.0	400.0	CONTINUOUS	S_adenosylmethionine_synthetase_archaea
A0A348B2S3	S-adenosylmethionine synthase	404	mat	1670455	Sulfodiicoccus acidiphilus	Sulfodiicoccus acidiphilus	True	IPR042544	homologous_superfamily		404.0	143.0	247.0	CONTINUOUS	S_adenosylmethionine_synthetase_archaea
A0A348B2S3	S-adenosylmethionine synthase	404	mat	1670455	Sulfodiicoccus acidiphilus	Sulfodiicoccus acidiphilus	True	IPR042544	homologous_superfamily		404.0	248.0	402.0	CONTINUOUS	S_adenosylmethionine_synthetase_archaea
A0A366M8X3	S-adenosylmethionine synthase	401	mat	2006182	Candidatus Methanobinarius endosymbioticus	Candidatus Methanobinarius endosymbioticus	True	IPR042544	homologous_superfamily		401.0	237.0	399.0	CONTINUOUS	S_adenosylmethionine_synthetase_archaea
A0A368N967	S-adenosylmethionine synthase	406	mat	1126245	Haloplanus salinus	Haloplanus salinus	True	IPR042544	homologous_superfamily		406.0	244.0	405.0	CONTINUOUS	S_adenosylmethionine_synthetase_archaea
A0A370AZM1	Methionine adenosyltransferase	416	DVH02_28775	2282652	Streptomyces corynorhini	Streptomyces corynorhini	True	IPR042544	homologous_superfamily		416.0	300.0	414.0	CONTINUOUS	S_adenosylmethionine_synthetase_archaea
A0A370B1M4	S-adenosylmethionine synthetase	410	DVH02_30775	2282652	Streptomyces corynorhini	Streptomyces corynorhini	True	IPR042544	homologous_superfamily		410.0	278.0	385.0	CONTINUOUS	S_adenosylmethionine_synthetase_archaea
A0A370B358	Methionine adenosyltransferase	496	DVH02_20985	2282652	Streptomyces corynorhini	Streptomyces corynorhini	True	IPR042544	homologous_superfamily		496.0	245.0	319.0	CONTINUOUS	S_adenosylmethionine_synthetase_archaea
A0A370B358	Methionine adenosyltransferase	496	DVH02_20985	2282652	Streptomyces corynorhini	Streptomyces corynorhini	True	IPR042544	homologous_superfamily		496.0	343.0	494.0	CONTINUOUS	S_adenosylmethionine_synthetase_archaea
A0A371NDR0	S-adenosylmethionine synthase	401	mat	49339	Methanothermobacter defluvii	Methanothermobacter defluvii	True	IPR042544	homologous_superfamily		401.0	140.0	258.0	CONTINUOUS	S_adenosylmethionine_synthetase_archaea
A0A371NDR0	S-adenosylmethionine synthase	401	mat	49339	Methanothermobacter defluvii	Methanothermobacter defluvii	True	IPR042544	homologous_superfamily		401.0	267.0	400.0	CONTINUOUS	S_adenosylmethionine_synthetase_archaea
A0A387HE04	S-adenosylmethionine synthase	416	mat	1077946	Streptomyces hundungensis	Streptomyces hundungensis	True	IPR042544	homologous_superfamily		416.0	300.0	415.0	CONTINUOUS	S_adenosylmethionine_synthetase_archaea
A0A3A6PZ11	S-adenosylmethionine synthase	400	mat	2216978	Halonotius aquaticus	Halonotius aquaticus	True	IPR042544	homologous_superfamily		400.0	238.0	399.0	CONTINUOUS	S_adenosylmethionine_synthetase_archaea
A0A3A6Q011	S-adenosylmethionine synthase	400	mat	268735	Halonotius pteroides	Halonotius pteroides	True	IPR042544	homologous_superfamily		400.0	238.0	399.0	CONTINUOUS	S_adenosylmethionine_synthetase_archaea
A0A3G8QSK4	S-adenosylmethionine synthase	406	mat	660522	Haloplanus aerogenes	Haloplanus aerogenes	True	IPR042544	homologous_superfamily		406.0	244.0	404.0	CONTINUOUS	S_adenosylmethionine_synthetase_archaea
A0A3M0BQI6	S-adenosylmethionine synthetase	400	CLV39_0742	133270	Hydrogenothermus marinus	Hydrogenothermus marinus	True	IPR042544	homologous_superfamily		400.0	240.0	399.0	CONTINUOUS	S_adenosylmethionine_synthetase_archaea
A0A3M2LYT9	Methionine adenosyltransferase	418	EBO15_20845	2483351	Actinomadura harenae	Actinomadura harenae	True	IPR042544	homologous_superfamily		418.0	287.0	399.0	CONTINUOUS	S_adenosylmethionine_synthetase_archaea
A0A3M2M946	Methionine adenosyltransferase	416	EBN88_03365	2483353	Streptomyces triticirhizae	Streptomyces triticirhizae	True	IPR042544	homologous_superfamily		416.0	300.0	414.0	CONTINUOUS	S_adenosylmethionine_synthetase_archaea
A0A3M9XIM4	Methionine adenosyltransferase	401	D1O30_21075	369798	Methylocystis hirsuta	Methylocystis hirsuta	True	IPR042544	homologous_superfamily		401.0	141.0	218.0	CONTINUOUS	S_adenosylmethionine_synthetase_archaea
A0A3M9XIM4	Methionine adenosyltransferase	401	D1O30_21075	369798	Methylocystis hirsuta	Methylocystis hirsuta	True	IPR042544	homologous_superfamily		401.0	240.0	399.0	CONTINUOUS	S_adenosylmethionine_synthetase_archaea
A0A3N1CT15	Methionine adenosyltransferase	407	EDD29_1970	58109	Actinocorallia herbida	Actinocorallia herbida	True	IPR042544	homologous_superfamily		407.0	157.0	232.0	CONTINUOUS	S_adenosylmethionine_synthetase_archaea
A0A3N1CT15	Methionine adenosyltransferase	407	EDD29_1970	58109	Actinocorallia herbida	Actinocorallia herbida	True	IPR042544	homologous_superfamily		407.0	257.0	405.0	CONTINUOUS	S_adenosylmethionine_synthetase_archaea
A0A3N6LTK5	S-adenosylmethionine synthase	401	mat	1679083	Natrarchaeobius chitinivorans	Natrarchaeobius chitinivorans	True	IPR042544	homologous_superfamily		401.0	239.0	400.0	CONTINUOUS	S_adenosylmethionine_synthetase_archaea
A0A3N6MU07	Methionine adenosyltransferase	385	EA472_12975	3455743	Natrarchaeobius oligotrophus	Natrarchaeobius oligotrophus	True	IPR042544	homologous_superfamily		385.0	271.0	384.0	CONTINUOUS	S_adenosylmethionine_synthetase_archaea
A0A3N6MY42	S-adenosylmethionine synthase	401	mat	3455743	Natrarchaeobius oligotrophus	Natrarchaeobius oligotrophus	True	IPR042544	homologous_superfamily		401.0	239.0	400.0	CONTINUOUS	S_adenosylmethionine_synthetase_archaea
A0A3N6P166	S-adenosylmethionine synthase	401	mat	1679091	Natrarchaeobius halalkaliphilus	Natrarchaeobius halalkaliphilus	True	IPR042544	homologous_superfamily		401.0	239.0	400.0	CONTINUOUS	S_adenosylmethionine_synthetase_archaea
A0A3P3RJF1	S-adenosylmethionine synthase	401	mat	1785090	Halocatena pleomorpha	Halocatena pleomorpha	True	IPR042544	homologous_superfamily		401.0	239.0	400.0	CONTINUOUS	S_adenosylmethionine_synthetase_archaea
A0A3R9QSH7	Methionine adenosyltransferase	370	D6D85_15545	2478471	Candidatus Methanodesulfokora washburnensis	Candidatus Methanodesulfokora washburnensis	True	IPR042544	homologous_superfamily		370.0	280.0	367.0	CONTINUOUS	S_adenosylmethionine_synthetase_archaea
A0A401HQ07	S-adenosylmethionine synthase	404	mat	2082189	Methanofervidicoccus abyssi	Methanofervidicoccus abyssi	True	IPR042544	homologous_superfamily		404.0	145.0	266.0	CONTINUOUS	S_adenosylmethionine_synthetase_archaea
A0A401HQ07	S-adenosylmethionine synthase	404	mat	2082189	Methanofervidicoccus abyssi	Methanofervidicoccus abyssi	True	IPR042544	homologous_superfamily		404.0	274.0	403.0	CONTINUOUS	S_adenosylmethionine_synthetase_archaea
A0A418MRV2	Methionine adenosyltransferase	416	D2L64_18400	1894971	Micromonospora radicis	Micromonospora radicis	True	IPR042544	homologous_superfamily		416.0	256.0	406.0	CONTINUOUS	S_adenosylmethionine_synthetase_archaea
A0A419WP89	S-adenosylmethionine synthase	401	mat	148449	Halopiger aswanensis	Halopiger aswanensis	True	IPR042544	homologous_superfamily		401.0	240.0	400.0	CONTINUOUS	S_adenosylmethionine_synthetase_archaea
A0A420W9Y9	S-adenosylmethionine synthetase	398	C7457_0996	240167	Thermovibrio guaymasensis	Thermovibrio guaymasensis	True	IPR042544	homologous_superfamily		398.0	236.0	397.0	CONTINUOUS	S_adenosylmethionine_synthetase_archaea
A0A483CNN6	S-adenosylmethionine synthetase	401	CUJ86_04695	2052832	Methanofollis fontis	Methanofollis fontis	True	IPR042544	homologous_superfamily		401.0	240.0	400.0	CONTINUOUS	S_adenosylmethionine_synthetase_archaea
A0A484F3P7	S-adenosylmethionine synthase	402	mat	91560	Methanimicrococcus blatticola	Methanimicrococcus blatticola	True	IPR042544	homologous_superfamily		402.0	240.0	400.0	CONTINUOUS	S_adenosylmethionine_synthetase_archaea
A0A495QX34	Methionine adenosyltransferase	412	BZB76_0090	1120940	Actinomadura pelletieri DSM 43383	Actinomadura pelletieri DSM 43383	True	IPR042544	homologous_superfamily		412.0	259.0	410.0	CONTINUOUS	S_adenosylmethionine_synthetase_archaea
A0A495R6P2	S-adenosylmethionine synthase	400	mat	182779	Haloarcula quadrata	Haloarcula quadrata	True	IPR042544	homologous_superfamily		400.0	238.0	399.0	CONTINUOUS	S_adenosylmethionine_synthetase_archaea
A0A497XTA8	S-adenosylmethionine synthetase	400	BCF55_1803	246264	Hydrogenivirga caldilitoris	Hydrogenivirga caldilitoris	True	IPR042544	homologous_superfamily		400.0	141.0	258.0	CONTINUOUS	S_adenosylmethionine_synthetase_archaea
A0A497XTA8	S-adenosylmethionine synthetase	400	BCF55_1803	246264	Hydrogenivirga caldilitoris	Hydrogenivirga caldilitoris	True	IPR042544	homologous_superfamily		400.0	271.0	399.0	CONTINUOUS	S_adenosylmethionine_synthetase_archaea
A0A498H054	S-adenosylmethionine synthetase	399	ABH15_07300	1550565	Methanoculleus taiwanensis	Methanoculleus taiwanensis	True	IPR042544	homologous_superfamily		399.0	275.0	398.0	CONTINUOUS	S_adenosylmethionine_synthetase_archaea
A0A498L7Y8	S-adenosylmethionine synthase	400	mat	2479928	Halorientalis pallida	Halorientalis pallida	True	IPR042544	homologous_superfamily		400.0	142.0	247.0	CONTINUOUS	S_adenosylmethionine_synthetase_archaea
A0A498L7Y8	S-adenosylmethionine synthase	400	mat	2479928	Halorientalis pallida	Halorientalis pallida	True	IPR042544	homologous_superfamily		400.0	248.0	399.0	CONTINUOUS	S_adenosylmethionine_synthetase_archaea
A0A4C2EPB4	S-adenosylmethionine synthase	400	mat	2509225	Haloarcula mannanilytica	Haloarcula mannanilytica	True	IPR042544	homologous_superfamily		400.0	238.0	399.0	CONTINUOUS	S_adenosylmethionine_synthetase_archaea
A0A4C2EVF8	S-adenosylmethionine synthase	663	mat	2509225	Haloarcula mannanilytica	Haloarcula mannanilytica	True	IPR042544	homologous_superfamily		663.0	502.0	662.0	CONTINUOUS	S_adenosylmethionine_synthetase_archaea
A0A4D6HDT6	S-adenosylmethionine synthase	400	mat	1457250	Halapricum salinum	Halapricum salinum	True	IPR042544	homologous_superfamily		400.0	238.0	399.0	CONTINUOUS	S_adenosylmethionine_synthetase_archaea
A0A4D8RSX4	Methionine adenosyltransferase	405	DFR88_05465	43687	Metallosphaera prunae	Metallosphaera prunae	True	IPR042544	homologous_superfamily		405.0	144.0	266.0	CONTINUOUS	S_adenosylmethionine_synthetase_archaea
A0A4D8RSX4	Methionine adenosyltransferase	405	DFR88_05465	43687	Metallosphaera prunae	Metallosphaera prunae	True	IPR042544	homologous_superfamily		405.0	275.0	404.0	CONTINUOUS	S_adenosylmethionine_synthetase_archaea
A0A4E0PTP9	S-adenosylmethionine synthase	398	mat	2052935	Methanolobus halotolerans	Methanolobus halotolerans	True	IPR042544	homologous_superfamily		398.0	237.0	396.0	CONTINUOUS	S_adenosylmethionine_synthetase_archaea
A0A4E0QSF5	S-adenosylmethionine synthetase	404	CUN85_04945	2052935	Methanolobus halotolerans	Methanolobus halotolerans	True	IPR042544	homologous_superfamily		404.0	281.0	403.0	CONTINUOUS	S_adenosylmethionine_synthetase_archaea
A0A4P2VDY6	Archaeal S-adenosylmethionine synthetase	397	NAS2_1432	1874277	Conexivisphaera calida	Conexivisphaera calida	True	IPR042544	homologous_superfamily		397.0	277.0	396.0	CONTINUOUS	S_adenosylmethionine_synthetase_archaea
A0A4P9TG53	S-adenosylmethionine synthase	401	mat	69527	Natrinema pallidum	Natrinema pallidum	True	IPR042544	homologous_superfamily		401.0	240.0	400.0	CONTINUOUS	S_adenosylmethionine_synthetase_archaea
A0A4Q7P6U7	S-adenosylmethionine synthetase	390	BC751_1274	1187080	Cecembia calidifontis	Cecembia calidifontis	True	IPR042544	homologous_superfamily		390.0	278.0	388.0	CONTINUOUS	S_adenosylmethionine_synthetase_archaea
A0A4R0JSM8	Methionine adenosyltransferase	416	E0H73_42915	722689	Kribbella pittospori	Kribbella pittospori	True	IPR042544	homologous_superfamily		416.0	300.0	415.0	CONTINUOUS	S_adenosylmethionine_synthetase_archaea
A0A4R1GEJ9	S-adenosylmethionine synthetase	398	CLV27_0657	936138	Phorcysia thermohydrogeniphila	Phorcysia thermohydrogeniphila	True	IPR042544	homologous_superfamily		398.0	139.0	262.0	CONTINUOUS	S_adenosylmethionine_synthetase_archaea
A0A4R1GEJ9	S-adenosylmethionine synthetase	398	CLV27_0657	936138	Phorcysia thermohydrogeniphila	Phorcysia thermohydrogeniphila	True	IPR042544	homologous_superfamily		398.0	263.0	397.0	CONTINUOUS	S_adenosylmethionine_synthetase_archaea
A0A4R6V629	Methionine adenosyltransferase	416	EV190_102275	1605990	Actinorugispora endophytica	Actinorugispora endophytica	True	IPR042544	homologous_superfamily		416.0	254.0	402.0	CONTINUOUS	S_adenosylmethionine_synthetase_archaea
A0A4R8IYM6	Methionine adenosyltransferase	401	EDC23_0918	381308	Thiohalophilus thiocyanatoxydans	Thiohalophilus thiocyanatoxydans	True	IPR042544	homologous_superfamily		401.0	240.0	399.0	CONTINUOUS	S_adenosylmethionine_synthetase_archaea
A0A4S1CDS2	Methionine adenosyltransferase	401	E4633_12410	2562681	Geomonas terrae	Geomonas terrae	True	IPR042544	homologous_superfamily		401.0	278.0	399.0	CONTINUOUS	S_adenosylmethionine_synthetase_archaea
A0A4S3TLA4	S-adenosylmethionine synthase	401	mat	2419781	Salinadaptatus halalkaliphilus	Salinadaptatus halalkaliphilus	True	IPR042544	homologous_superfamily		401.0	239.0	400.0	CONTINUOUS	S_adenosylmethionine_synthetase_archaea
A0A4U1C8F3	Methionine adenosyltransferase	393	FA046_03245	2571271	Pedobacter cryophilus	Pedobacter cryophilus	True	IPR042544	homologous_superfamily		393.0	236.0	387.0	CONTINUOUS	S_adenosylmethionine_synthetase_archaea
A0A4U5JG70	S-adenosylmethionine synthase	401	mat	2217661	Natronomonas salsuginis	Natronomonas salsuginis	True	IPR042544	homologous_superfamily		401.0	240.0	400.0	CONTINUOUS	S_adenosylmethionine_synthetase_archaea
A0A4Y5SM52	S-adenosylmethionine synthase	405	mat	2586643	Thermococcus indicus	Thermococcus indicus	True	IPR042544	homologous_superfamily		405.0	143.0	263.0	CONTINUOUS	S_adenosylmethionine_synthetase_archaea
A0A4Y5SM52	S-adenosylmethionine synthase	405	mat	2586643	Thermococcus indicus	Thermococcus indicus	True	IPR042544	homologous_superfamily		405.0	275.0	404.0	CONTINUOUS	S_adenosylmethionine_synthetase_archaea
A0A4Z0HA96	S-adenosylmethionine synthetase	408	E4099_07555	1701085	Streptomyces palmae	Streptomyces palmae	True	IPR042544	homologous_superfamily		408.0	279.0	387.0	CONTINUOUS	S_adenosylmethionine_synthetase_archaea
A0A4Z1CTQ7	Methionine adenosyltransferase	466	E5083_30405	2340725	Streptomyces bauhiniae	Streptomyces bauhiniae	True	IPR042544	homologous_superfamily		466.0	215.0	289.0	CONTINUOUS	S_adenosylmethionine_synthetase_archaea
A0A4Z1CTQ7	Methionine adenosyltransferase	466	E5083_30405	2340725	Streptomyces bauhiniae	Streptomyces bauhiniae	True	IPR042544	homologous_superfamily		466.0	314.0	464.0	CONTINUOUS	S_adenosylmethionine_synthetase_archaea
A0A510DWB7	S-adenosylmethionine synthase	404	IC006_1856	1294262	Sulfuracidifex tepidarius	Sulfuracidifex tepidarius	True	IPR042544	homologous_superfamily		404.0	143.0	271.0	CONTINUOUS	S_adenosylmethionine_synthetase_archaea
A0A510DWB7	S-adenosylmethionine synthase	404	IC006_1856	1294262	Sulfuracidifex tepidarius	Sulfuracidifex tepidarius	True	IPR042544	homologous_superfamily		404.0	272.0	403.0	CONTINUOUS	S_adenosylmethionine_synthetase_archaea
A0A517PS65	S-adenosylmethionine synthetase	401	HG66A1_40230	2605989	Gimesia chilikensis	Gimesia chilikensis	True	IPR042544	homologous_superfamily		401.0	277.0	400.0	CONTINUOUS	S_adenosylmethionine_synthetase_archaea
A0A517QAB4	S-adenosylmethionine synthetase	401	Enr10x_39070	2527978	Gimesia panareensis	Gimesia panareensis	True	IPR042544	homologous_superfamily		401.0	277.0	400.0	CONTINUOUS	S_adenosylmethionine_synthetase_archaea
A0A517RJ03	S-adenosylmethionine synthetase	401	Pan241w_39460	2527973	Gimesia alba	Gimesia alba	True	IPR042544	homologous_superfamily		401.0	277.0	400.0	CONTINUOUS	S_adenosylmethionine_synthetase_archaea
A0A517VEV4	S-adenosylmethionine synthetase	401	Pan161_32040	2527971	Gimesia algae	Gimesia algae	True	IPR042544	homologous_superfamily		401.0	277.0	400.0	CONTINUOUS	S_adenosylmethionine_synthetase_archaea
A0A518C5V5	S-adenosylmethionine synthetase	401	Pan97_16270	2527984	Bremerella volcania	Bremerella volcania	True	IPR042544	homologous_superfamily		401.0	277.0	400.0	CONTINUOUS	S_adenosylmethionine_synthetase_archaea
A0A518GNT4	S-adenosylmethionine synthetase	403	Spb1_22210	2528019	Planctopirus ephydatiae	Planctopirus ephydatiae	True	IPR042544	homologous_superfamily		403.0	279.0	402.0	CONTINUOUS	S_adenosylmethionine_synthetase_archaea
A0A518IFT3	S-adenosylmethionine synthetase	401	Enr17x_40100	2527976	Gimesia fumaroli	Gimesia fumaroli	True	IPR042544	homologous_superfamily		401.0	277.0	400.0	CONTINUOUS	S_adenosylmethionine_synthetase_archaea
A0A521ATZ5	S-adenosylmethionine synthetase	398	SAMN06269117_102125	223788	Balnearium lithotrophicum	Balnearium lithotrophicum	True	IPR042544	homologous_superfamily		398.0	139.0	263.0	CONTINUOUS	S_adenosylmethionine_synthetase_archaea
A0A521ATZ5	S-adenosylmethionine synthetase	398	SAMN06269117_102125	223788	Balnearium lithotrophicum	Balnearium lithotrophicum	True	IPR042544	homologous_superfamily		398.0	264.0	397.0	CONTINUOUS	S_adenosylmethionine_synthetase_archaea
A0A521BZ17	S-adenosylmethionine synthase	400	mat	413815	Halorubrum cibi	Halorubrum cibi	True	IPR042544	homologous_superfamily		400.0	238.0	399.0	CONTINUOUS	S_adenosylmethionine_synthetase_archaea
A0A542XS71	Uncharacterized protein	408	metK1	168697	Salinispora arenicola	Salinispora arenicola	True	IPR042544	homologous_superfamily		408.0	279.0	387.0	CONTINUOUS	S_adenosylmethionine_synthetase_archaea
A0A544QKK7	S-adenosylmethionine synthase	400	mat	2511997	Halonotius roseus	Halonotius roseus	True	IPR042544	homologous_superfamily		400.0	239.0	399.0	CONTINUOUS	S_adenosylmethionine_synthetase_archaea
A0A554MWZ3	S-adenosylmethionine synthase	401	mat	2234134	Haloglomus irregulare	Haloglomus irregulare	True	IPR042544	homologous_superfamily		401.0	143.0	244.0	CONTINUOUS	S_adenosylmethionine_synthetase_archaea
A0A554MWZ3	S-adenosylmethionine synthase	401	mat	2234134	Haloglomus irregulare	Haloglomus irregulare	True	IPR042544	homologous_superfamily		401.0	245.0	399.0	CONTINUOUS	S_adenosylmethionine_synthetase_archaea
A0A561EI06	Methionine adenosyltransferase	416	FB465_0081	285545	Kitasatospora atroaurantiaca	Kitasatospora atroaurantiaca	True	IPR042544	homologous_superfamily		416.0	259.0	406.0	CONTINUOUS	S_adenosylmethionine_synthetase_archaea
A0A562WNJ1	S-adenosylmethionine synthetase	416	JD81_04503	47875	Micromonospora sagamiensis	Micromonospora sagamiensis	True	IPR042544	homologous_superfamily		416.0	256.0	406.0	CONTINUOUS	S_adenosylmethionine_synthetase_archaea
A0A564ZKV3	S-adenosylmethionine synthetase	400	MELA_02188	2211376	Candidatus Methylomirabilis lanthanidiphila	Candidatus Methylomirabilis lanthanidiphila	True	IPR042544	homologous_superfamily		400.0	278.0	399.0	CONTINUOUS	S_adenosylmethionine_synthetase_archaea
A0A5B2WNG1	Methionine adenosyltransferase	418	F0L68_33525	1892852	Solihabitans fulvus	Solihabitans fulvus	True	IPR042544	homologous_superfamily		418.0	302.0	417.0	CONTINUOUS	S_adenosylmethionine_synthetase_archaea
A0A5B9D7B6	Methionine adenosyltransferase	409	DSAG12_00532	2594042	Promethearchaeum syntrophicum	Promethearchaeum syntrophicum	True	IPR042544	homologous_superfamily		409.0	149.0	274.0	CONTINUOUS	S_adenosylmethionine_synthetase_archaea
A0A5B9D7B6	Methionine adenosyltransferase	409	DSAG12_00532	2594042	Promethearchaeum syntrophicum	Promethearchaeum syntrophicum	True	IPR042544	homologous_superfamily		409.0	278.0	408.0	CONTINUOUS	S_adenosylmethionine_synthetase_archaea
A0A5C0SI69	S-adenosylmethionine synthase	405	mat	2598455	Thermococcus aciditolerans	Thermococcus aciditolerans	True	IPR042544	homologous_superfamily		405.0	143.0	262.0	CONTINUOUS	S_adenosylmethionine_synthetase_archaea
A0A5C0SI69	S-adenosylmethionine synthase	405	mat	2598455	Thermococcus aciditolerans	Thermococcus aciditolerans	True	IPR042544	homologous_superfamily		405.0	275.0	404.0	CONTINUOUS	S_adenosylmethionine_synthetase_archaea
A0A5C4S665	Methionine adenosyltransferase	404	FGF66_06505	115852	Chlorobaculum thiosulfatiphilum	Chlorobaculum thiosulfatiphilum	True	IPR042544	homologous_superfamily		404.0	280.0	403.0	CONTINUOUS	S_adenosylmethionine_synthetase_archaea
A0A5C5YX22	S-adenosylmethionine synthetase	382	CA13_10030	2527986	Novipirellula herctigrandis	Novipirellula herctigrandis	True	IPR042544	homologous_superfamily		382.0	276.0	382.0	CONTINUOUS	S_adenosylmethionine_synthetase_archaea
A0A5D5ALM5	S-adenosylmethionine synthase	409	mat	2448032	Natrialba swarupiae	Natrialba swarupiae	True	IPR042544	homologous_superfamily		409.0	247.0	408.0	CONTINUOUS	S_adenosylmethionine_synthetase_archaea
A0A5N5U6H5	S-adenosylmethionine synthase	410	mat	2212850	Halosegnis rubeus	Halosegnis rubeus	True	IPR042544	homologous_superfamily		410.0	249.0	409.0	CONTINUOUS	S_adenosylmethionine_synthetase_archaea
A0A5N8XDJ6	S-adenosylmethionine synthetase	401	FNH08_10180	565072	Streptomyces spongiae	Streptomyces spongiae	True	IPR042544	homologous_superfamily		401.0	284.0	400.0	CONTINUOUS	S_adenosylmethionine_synthetase_archaea
A0A5P2UFK4	S-adenosylmethionine synthetase	396	CP968_05155	36818	Streptomyces subrutilus	Streptomyces subrutilus	True	IPR042544	homologous_superfamily		396.0	283.0	395.0	CONTINUOUS	S_adenosylmethionine_synthetase_archaea
A0A5P9P4K7	Methionine adenosyltransferase	386	GCU68_11355	348826	Natronorubrum aibiense	Natronorubrum aibiense	True	IPR042544	homologous_superfamily		386.0	271.0	385.0	CONTINUOUS	S_adenosylmethionine_synthetase_archaea
A0A5P9P5Y3	S-adenosylmethionine synthase	401	mat	348826	Natronorubrum aibiense	Natronorubrum aibiense	True	IPR042544	homologous_superfamily		401.0	239.0	400.0	CONTINUOUS	S_adenosylmethionine_synthetase_archaea
A0A5Q0UFD1	S-adenosylmethionine synthetase	375	metK	2565781	Candidatus Nanohalobium constans	Candidatus Nanohalobium constans	True	IPR042544	homologous_superfamily		375.0	222.0	374.0	CONTINUOUS	S_adenosylmethionine_synthetase_archaea
A0A5S4H4R9	Methionine adenosyltransferase	413	ETD96_12930	882440	Actinomadura geliboluensis	Actinomadura geliboluensis	True	IPR042544	homologous_superfamily		413.0	296.0	411.0	CONTINUOUS	S_adenosylmethionine_synthetase_archaea
