protein_accession	protein_name	protein_length	gene	organism_taxid	organism_name	organism_fullname	in_alphafold	interpro_accession	entry_type	entry_integrated	interpro_protein_length	fragment_start	fragment_end	fragment_status	protein_group
A0A8C1KHA0	Inter-alpha-trypsin inhibitor heavy chain 3	708		7962	Cyprinus carpio	Cyprinus carpio (Common carp)	True	IPR013694	domain		708	14	143	CONTINUOUS	VIT_domain
A0A8C1KHA4	Inter-alpha-trypsin inhibitor heavy chain H3-like	824		7962	Cyprinus carpio	Cyprinus carpio (Common carp)	True	IPR013694	domain		824	1	123	CONTINUOUS	VIT_domain
A0A8C1KHL5	Inter-alpha-trypsin inhibitor heavy chain H3	678		7962	Cyprinus carpio	Cyprinus carpio (Common carp)	True	IPR013694	domain		678	22	151	CONTINUOUS	VIT_domain
A0A8C1KHZ4	Inter-alpha-trypsin inhibitor heavy chain H3-like	878		7962	Cyprinus carpio	Cyprinus carpio (Common carp)	True	IPR013694	domain		878	15	144	CONTINUOUS	VIT_domain
A0A8C1KID8	Inter-alpha-trypsin inhibitor heavy chain H3-like	809		7962	Cyprinus carpio	Cyprinus carpio (Common carp)	True	IPR013694	domain		809	10	139	CONTINUOUS	VIT_domain
A0A8C1KIL9	Inter-alpha-trypsin inhibitor heavy chain H3-like	847		7962	Cyprinus carpio	Cyprinus carpio (Common carp)	True	IPR013694	domain		847	15	144	CONTINUOUS	VIT_domain
A0A8C1KIS5	Inter-alpha-trypsin inhibitor heavy chain 3	822		7962	Cyprinus carpio	Cyprinus carpio (Common carp)	True	IPR013694	domain		822	11	141	CONTINUOUS	VIT_domain
A0A8C1KR29	Inter-alpha-trypsin inhibitor heavy chain 2	903		7962	Cyprinus carpio	Cyprinus carpio (Common carp)	True	IPR013694	domain		903	26	155	CONTINUOUS	VIT_domain
A0A8C1KR33	Inter-alpha-trypsin inhibitor heavy chain H2	940		7962	Cyprinus carpio	Cyprinus carpio (Common carp)	True	IPR013694	domain		940	50	179	CONTINUOUS	VIT_domain
A0A8C1KR40	Inter-alpha-trypsin inhibitor heavy chain 2	664		7962	Cyprinus carpio	Cyprinus carpio (Common carp)	True	IPR013694	domain		664	26	155	CONTINUOUS	VIT_domain
A0A8C1KRH0	Inter-alpha-trypsin inhibitor heavy chain 2	916		7962	Cyprinus carpio	Cyprinus carpio (Common carp)	True	IPR013694	domain		916	26	155	CONTINUOUS	VIT_domain
A0A8C1KRI8	Poly [ADP-ribose] polymerase	1806	LOC109096317	7962	Cyprinus carpio	Cyprinus carpio (Common carp)	False	IPR013694	domain		1806	608	736	CONTINUOUS	VIT_domain
A0A8C1KRP5	Inter-alpha-trypsin inhibitor heavy chain 2	900		7962	Cyprinus carpio	Cyprinus carpio (Common carp)	True	IPR013694	domain		900	23	152	CONTINUOUS	VIT_domain
A0A8C1KRS2	Inter-alpha-trypsin inhibitor heavy chain 2	919		7962	Cyprinus carpio	Cyprinus carpio (Common carp)	True	IPR013694	domain		919	56	185	CONTINUOUS	VIT_domain
A0A8C1KRT8	Inter-alpha-trypsin inhibitor heavy chain 2	912		7962	Cyprinus carpio	Cyprinus carpio (Common carp)	True	IPR013694	domain		912	46	172	CONTINUOUS	VIT_domain
A0A8C1KRW0	Inter-alpha-trypsin inhibitor heavy chain 5	979		7962	Cyprinus carpio	Cyprinus carpio (Common carp)	True	IPR013694	domain		979	38	167	CONTINUOUS	VIT_domain
A0A8C1KST2	Poly [ADP-ribose] polymerase	1850	LOC109096317	7962	Cyprinus carpio	Cyprinus carpio (Common carp)	False	IPR013694	domain		1850	652	780	CONTINUOUS	VIT_domain
A0A8C1KSY2	Inter-alpha-trypsin inhibitor heavy chain H2	926		7962	Cyprinus carpio	Cyprinus carpio (Common carp)	True	IPR013694	domain		926	36	165	CONTINUOUS	VIT_domain
A0A8C1KT10	Poly [ADP-ribose] polymerase	1078	LOC109096317	7962	Cyprinus carpio	Cyprinus carpio (Common carp)	True	IPR013694	domain		1078	463	591	CONTINUOUS	VIT_domain
A0A8C1KU68	Inter-alpha-trypsin inhibitor heavy chain 2	616		7962	Cyprinus carpio	Cyprinus carpio (Common carp)	True	IPR013694	domain		616	26	155	CONTINUOUS	VIT_domain
A0A8C1KUV3	Poly [ADP-ribose] polymerase	1139	LOC109096317	7962	Cyprinus carpio	Cyprinus carpio (Common carp)	True	IPR013694	domain		1139	378	506	CONTINUOUS	VIT_domain
A0A8C1KYE4	Poly [ADP-ribose] polymerase	1773		7962	Cyprinus carpio	Cyprinus carpio (Common carp)	False	IPR013694	domain		1773	608	736	CONTINUOUS	VIT_domain
A0A8C1KZ20	Poly [ADP-ribose] polymerase	1746		7962	Cyprinus carpio	Cyprinus carpio (Common carp)	False	IPR013694	domain		1746	608	736	CONTINUOUS	VIT_domain
A0A8C1KZN5	Poly [ADP-ribose] polymerase	1143		7962	Cyprinus carpio	Cyprinus carpio (Common carp)	True	IPR013694	domain		1143	394	522	CONTINUOUS	VIT_domain
A0A8C1KZV4	Poly [ADP-ribose] polymerase	1115		7962	Cyprinus carpio	Cyprinus carpio (Common carp)	True	IPR013694	domain		1115	394	522	CONTINUOUS	VIT_domain
A0A8C1KZV8	Poly [ADP-ribose] polymerase	1721		7962	Cyprinus carpio	Cyprinus carpio (Common carp)	False	IPR013694	domain		1721	608	736	CONTINUOUS	VIT_domain
A0A8C1L0A0	Poly [ADP-ribose] polymerase	1156		7962	Cyprinus carpio	Cyprinus carpio (Common carp)	True	IPR013694	domain		1156	361	489	CONTINUOUS	VIT_domain
A0A8C1LZV6	Poly [ADP-ribose] polymerase	1682		7962	Cyprinus carpio	Cyprinus carpio (Common carp)	False	IPR013694	domain		1682	613	741	CONTINUOUS	VIT_domain
A0A8C1M0Q6	Poly [ADP-ribose] polymerase	1149		7962	Cyprinus carpio	Cyprinus carpio (Common carp)	True	IPR013694	domain		1149	551	679	CONTINUOUS	VIT_domain
A0A8C1M0X4	Poly [ADP-ribose] polymerase	1093		7962	Cyprinus carpio	Cyprinus carpio (Common carp)	True	IPR013694	domain		1093	386	518	CONTINUOUS	VIT_domain
A0A8C1M225	Poly [ADP-ribose] polymerase	1158		7962	Cyprinus carpio	Cyprinus carpio (Common carp)	True	IPR013694	domain		1158	411	539	CONTINUOUS	VIT_domain
A0A8C1M543	Poly [ADP-ribose] polymerase	1690		7962	Cyprinus carpio	Cyprinus carpio (Common carp)	False	IPR013694	domain		1690	613	741	CONTINUOUS	VIT_domain
A0A8C1MEY5	Inter-alpha-trypsin inhibitor heavy chain family member 6	1073		7962	Cyprinus carpio	Cyprinus carpio (Common carp)	True	IPR013694	domain		1073	1	124	CONTINUOUS	VIT_domain
A0A8C1MJJ2	von Willebrand factor A domain-containing protein 5A-like	777		7962	Cyprinus carpio	Cyprinus carpio (Common carp)	True	IPR013694	domain		777	25	155	CONTINUOUS	VIT_domain
A0A8C1ML53	von Willebrand factor A domain-containing protein 5A-like	753		7962	Cyprinus carpio	Cyprinus carpio (Common carp)	True	IPR013694	domain		753	1	131	CONTINUOUS	VIT_domain
A0A8C1ML63	von Willebrand factor A domain-containing protein 5A-like	772		7962	Cyprinus carpio	Cyprinus carpio (Common carp)	True	IPR013694	domain		772	1	131	CONTINUOUS	VIT_domain
A0A8C1MMQ4	von Willebrand factor A domain-containing protein 5A-like	746		7962	Cyprinus carpio	Cyprinus carpio (Common carp)	True	IPR013694	domain		746	1	131	CONTINUOUS	VIT_domain
A0A8C1MMQ9	von Willebrand factor A domain-containing protein 5A-like	757		7962	Cyprinus carpio	Cyprinus carpio (Common carp)	True	IPR013694	domain		757	25	155	CONTINUOUS	VIT_domain
A0A8C1MUJ1	von Willebrand factor A domain-containing protein 5A-like	769		7962	Cyprinus carpio	Cyprinus carpio (Common carp)	True	IPR013694	domain		769	1	131	CONTINUOUS	VIT_domain
A0A8C1MUL4	von Willebrand factor A domain-containing protein 5A-like	729		7962	Cyprinus carpio	Cyprinus carpio (Common carp)	True	IPR013694	domain		729	1	131	CONTINUOUS	VIT_domain
A0A8C1MX67	von Willebrand factor A domain-containing protein 5A-like	733		7962	Cyprinus carpio	Cyprinus carpio (Common carp)	True	IPR013694	domain		733	1	131	CONTINUOUS	VIT_domain
A0A8C1PBA0	Inter-alpha-trypsin inhibitor heavy chain 3	817		7962	Cyprinus carpio	Cyprinus carpio (Common carp)	True	IPR013694	domain		817	16	145	CONTINUOUS	VIT_domain
A0A8C1PD45	Zgc:112265	841		7962	Cyprinus carpio	Cyprinus carpio (Common carp)	True	IPR013694	domain		841	14	143	CONTINUOUS	VIT_domain
A0A8C1PED2	Inter-alpha-trypsin inhibitor heavy chain H3-like	647		7962	Cyprinus carpio	Cyprinus carpio (Common carp)	True	IPR013694	domain		647	1	121	CONTINUOUS	VIT_domain
A0A8C1PF97	Inter-alpha-trypsin inhibitor heavy chain 3	819		7962	Cyprinus carpio	Cyprinus carpio (Common carp)	True	IPR013694	domain		819	16	145	CONTINUOUS	VIT_domain
A0A8C1PHI0	Inter-alpha-trypsin inhibitor heavy chain H3-like	818		7962	Cyprinus carpio	Cyprinus carpio (Common carp)	True	IPR013694	domain		818	14	143	CONTINUOUS	VIT_domain
A0A8C1PKE3	Inter-alpha-trypsin inhibitor heavy chain H3-like	823		7962	Cyprinus carpio	Cyprinus carpio (Common carp)	True	IPR013694	domain		823	1	127	CONTINUOUS	VIT_domain
A0A8C1PVM0	von Willebrand factor A domain containing 5B2	1306		7962	Cyprinus carpio	Cyprinus carpio (Common carp)	False	IPR013694	domain		1306	1	153	CONTINUOUS	VIT_domain
A0A8C1QK82	Inter-alpha-trypsin inhibitor heavy chain 3	583		7962	Cyprinus carpio	Cyprinus carpio (Common carp)	True	IPR013694	domain		583	1	130	CONTINUOUS	VIT_domain
A0A8C1QKD9	Inter-alpha-trypsin inhibitor heavy chain H3-like	847		7962	Cyprinus carpio	Cyprinus carpio (Common carp)	True	IPR013694	domain		847	11	140	CONTINUOUS	VIT_domain
A0A8C1QPG5	Poly [ADP-ribose] polymerase	1075		7962	Cyprinus carpio	Cyprinus carpio (Common carp)	True	IPR013694	domain		1075	528	656	CONTINUOUS	VIT_domain
A0A8C1R2M7	von Willebrand factor A domain-containing protein 5A-like	775		7962	Cyprinus carpio	Cyprinus carpio (Common carp)	True	IPR013694	domain		775	1	131	CONTINUOUS	VIT_domain
A0A8C1RCP0	VIT domain-containing protein	395		7962	Cyprinus carpio	Cyprinus carpio (Common carp)	True	IPR013694	domain		395	1	126	CONTINUOUS	VIT_domain
A0A8C1RMD5	von Willebrand factor A domain-containing protein 5B2	1367	LOC109087242	7962	Cyprinus carpio	Cyprinus carpio (Common carp)	False	IPR013694	domain		1367	53	207	CONTINUOUS	VIT_domain
A0A8C2LCJ3	Inter-alpha-trypsin inhibitor heavy chain H5	952	Itih5	10029	Cricetulus griseus	Cricetulus griseus (Chinese hamster)	True	IPR013694	domain		952	35	161	CONTINUOUS	VIT_domain
A0A8C2SV12	Inter-alpha-trypsin inhibitor heavy chain H2	948	ITIH2	93934	Coturnix japonica	Coturnix japonica (Japanese quail)	True	IPR013694	domain		948	58	187	CONTINUOUS	VIT_domain
A0A8C2SWJ9	Inter-alpha-trypsin inhibitor heavy chain H3	891	ITIH3	93934	Coturnix japonica	Coturnix japonica (Japanese quail)	True	IPR013694	domain		891	29	158	CONTINUOUS	VIT_domain
A0A8C2SXV8	ITIH5 inhibitor	951	ITIH5	93934	Coturnix japonica	Coturnix japonica (Japanese quail)	True	IPR013694	domain		951	45	173	CONTINUOUS	VIT_domain
A0A8C2U5F5	VIT domain-containing protein	1001	VWA5B1	93934	Coturnix japonica	Coturnix japonica (Japanese quail)	True	IPR013694	domain		1001	1	125	CONTINUOUS	VIT_domain
A0A8C2UWW8	Inter-alpha-trypsin inhibitor heavy chain H4	963	ITIH4	34839	Chinchilla lanigera	Chinchilla lanigera (Long-tailed chinchilla)	True	IPR013694	domain		963	58	187	CONTINUOUS	VIT_domain
A0A8C2V267	Inter-alpha-trypsin inhibitor heavy chain H4	976	ITIH4	34839	Chinchilla lanigera	Chinchilla lanigera (Long-tailed chinchilla)	True	IPR013694	domain		976	71	200	CONTINUOUS	VIT_domain
A0A8C2V6M9	Inter-alpha-trypsin inhibitor heavy chain H1	910	ITIH1	34839	Chinchilla lanigera	Chinchilla lanigera (Long-tailed chinchilla)	True	IPR013694	domain		910	36	165	CONTINUOUS	VIT_domain
A0A8C2V8V4	Inter-alpha-trypsin inhibitor heavy chain H1	900	ITIH1	34839	Chinchilla lanigera	Chinchilla lanigera (Long-tailed chinchilla)	True	IPR013694	domain		900	36	164	CONTINUOUS	VIT_domain
A0A8C2VC05	Inter-alpha-trypsin inhibitor heavy chain H1	912	ITIH1	34839	Chinchilla lanigera	Chinchilla lanigera (Long-tailed chinchilla)	True	IPR013694	domain		912	36	165	CONTINUOUS	VIT_domain
A0A8C2VC12	von Willebrand factor A domain containing 5B1	1217	VWA5B1	34839	Chinchilla lanigera	Chinchilla lanigera (Long-tailed chinchilla)	True	IPR013694	domain		1217	1	149	CONTINUOUS	VIT_domain
A0A8C2VRT9	Inter-alpha-trypsin inhibitor heavy chain H5	948	ITIH5	34839	Chinchilla lanigera	Chinchilla lanigera (Long-tailed chinchilla)	True	IPR013694	domain		948	35	161	CONTINUOUS	VIT_domain
A0A8C2VZN1	Inter-alpha-trypsin inhibitor heavy chain H2	951	ITIH2	34839	Chinchilla lanigera	Chinchilla lanigera (Long-tailed chinchilla)	True	IPR013694	domain		951	61	190	CONTINUOUS	VIT_domain
A0A8C2VZU3	von Willebrand factor A domain-containing protein 5A	813	VWA5A	34839	Chinchilla lanigera	Chinchilla lanigera (Long-tailed chinchilla)	True	IPR013694	domain		813	1	131	CONTINUOUS	VIT_domain
A0A8C2YMF5	Inter-alpha-trypsin inhibitor heavy chain H3	699	ITIH3	34839	Chinchilla lanigera	Chinchilla lanigera (Long-tailed chinchilla)	True	IPR013694	domain		699	29	158	CONTINUOUS	VIT_domain
A0A8C2YMF9	Inter-alpha-trypsin inhibitor heavy chain H3	889	ITIH3	34839	Chinchilla lanigera	Chinchilla lanigera (Long-tailed chinchilla)	True	IPR013694	domain		889	29	158	CONTINUOUS	VIT_domain
A0A8C2Z0U4	VIT domain-containing protein	131		8103	Cyclopterus lumpus	Cyclopterus lumpus (Lumpsucker)	True	IPR013694	domain		131	3	78	CONTINUOUS	VIT_domain
A0A8C2ZGD4	Inter-alpha-trypsin inhibitor heavy chain H3-like	555		8103	Cyclopterus lumpus	Cyclopterus lumpus (Lumpsucker)	True	IPR013694	domain		555	1	105	CONTINUOUS	VIT_domain
A0A8C2ZGG5	Inter-alpha-trypsin inhibitor heavy chain H3-like	747		8103	Cyclopterus lumpus	Cyclopterus lumpus (Lumpsucker)	True	IPR013694	domain		747	6	135	CONTINUOUS	VIT_domain
A0A8C2ZHX2	Inter-alpha-trypsin inhibitor heavy chain H3	837		8103	Cyclopterus lumpus	Cyclopterus lumpus (Lumpsucker)	True	IPR013694	domain		837	1	125	CONTINUOUS	VIT_domain
A0A8C2ZI10	Inter-alpha-trypsin inhibitor heavy chain H3	867		8103	Cyclopterus lumpus	Cyclopterus lumpus (Lumpsucker)	True	IPR013694	domain		867	24	153	CONTINUOUS	VIT_domain
A0A8C2ZI22	Inter-alpha-trypsin inhibitor heavy chain H3	834		8103	Cyclopterus lumpus	Cyclopterus lumpus (Lumpsucker)	True	IPR013694	domain		834	1	117	CONTINUOUS	VIT_domain
A0A8C2ZI32	Inter-alpha-trypsin inhibitor heavy chain H3	815		8103	Cyclopterus lumpus	Cyclopterus lumpus (Lumpsucker)	True	IPR013694	domain		815	1	117	CONTINUOUS	VIT_domain
A0A8C2ZI59	Inter-alpha-trypsin inhibitor heavy chain H3	779		8103	Cyclopterus lumpus	Cyclopterus lumpus (Lumpsucker)	True	IPR013694	domain		779	1	117	CONTINUOUS	VIT_domain
A0A8C2ZIF5	Inter-alpha-trypsin inhibitor heavy chain H3	863		8103	Cyclopterus lumpus	Cyclopterus lumpus (Lumpsucker)	True	IPR013694	domain		863	2	131	CONTINUOUS	VIT_domain
A0A8C2ZJC1	Inter-alpha-trypsin inhibitor heavy chain H3	618		8103	Cyclopterus lumpus	Cyclopterus lumpus (Lumpsucker)	True	IPR013694	domain		618	1	117	CONTINUOUS	VIT_domain
A0A8C2ZNQ8	Inter-alpha-trypsin inhibitor heavy chain H3	793	LOC117731398	8103	Cyclopterus lumpus	Cyclopterus lumpus (Lumpsucker)	True	IPR013694	domain		793	1	128	CONTINUOUS	VIT_domain
A0A8C2ZNR7	Inter-alpha-trypsin inhibitor heavy chain H3	817	LOC117731398	8103	Cyclopterus lumpus	Cyclopterus lumpus (Lumpsucker)	True	IPR013694	domain		817	1	124	CONTINUOUS	VIT_domain
A0A8C2ZP09	Inter-alpha-trypsin inhibitor heavy chain H3	791	LOC117731398	8103	Cyclopterus lumpus	Cyclopterus lumpus (Lumpsucker)	True	IPR013694	domain		791	1	126	CONTINUOUS	VIT_domain
A0A8C2ZPG5	Inter-alpha-trypsin inhibitor heavy chain 3	626	LOC117731398	8103	Cyclopterus lumpus	Cyclopterus lumpus (Lumpsucker)	True	IPR013694	domain		626	7	136	CONTINUOUS	VIT_domain
A0A8C2ZPX1	Inter-alpha-trypsin inhibitor heavy chain 3	529		8103	Cyclopterus lumpus	Cyclopterus lumpus (Lumpsucker)	True	IPR013694	domain		529	18	147	CONTINUOUS	VIT_domain
A0A8C2ZPY4	Inter-alpha-trypsin inhibitor heavy chain 3	624	LOC117731398	8103	Cyclopterus lumpus	Cyclopterus lumpus (Lumpsucker)	True	IPR013694	domain		624	5	134	CONTINUOUS	VIT_domain
A0A8C2ZPY7	Inter-alpha-trypsin inhibitor heavy chain 3	631		8103	Cyclopterus lumpus	Cyclopterus lumpus (Lumpsucker)	True	IPR013694	domain		631	16	145	CONTINUOUS	VIT_domain
A0A8C2ZQ50	Inter-alpha-trypsin inhibitor heavy chain H3	802	LOC117731398	8103	Cyclopterus lumpus	Cyclopterus lumpus (Lumpsucker)	True	IPR013694	domain		802	6	135	CONTINUOUS	VIT_domain
A0A8C2ZQF9	von Willebrand factor A domain containing 5A	756		8103	Cyclopterus lumpus	Cyclopterus lumpus (Lumpsucker)	True	IPR013694	domain		756	1	131	CONTINUOUS	VIT_domain
A0A8C2ZQG8	von Willebrand factor A domain containing 5A	719		8103	Cyclopterus lumpus	Cyclopterus lumpus (Lumpsucker)	True	IPR013694	domain		719	3	133	CONTINUOUS	VIT_domain
A0A8C2ZQU6	Inter-alpha-trypsin inhibitor heavy chain 3	596		8103	Cyclopterus lumpus	Cyclopterus lumpus (Lumpsucker)	True	IPR013694	domain		596	1	117	CONTINUOUS	VIT_domain
A0A8C2ZRH7	von Willebrand factor A domain containing 5A	690		8103	Cyclopterus lumpus	Cyclopterus lumpus (Lumpsucker)	True	IPR013694	domain		690	1	113	CONTINUOUS	VIT_domain
A0A8C2ZRX5	Inter-alpha-trypsin inhibitor heavy chain 3	540		8103	Cyclopterus lumpus	Cyclopterus lumpus (Lumpsucker)	True	IPR013694	domain		540	22	151	CONTINUOUS	VIT_domain
A0A8C2ZSE6	von Willebrand factor A domain-containing protein 5A-like	710		8103	Cyclopterus lumpus	Cyclopterus lumpus (Lumpsucker)	True	IPR013694	domain		710	1	134	CONTINUOUS	VIT_domain
A0A8C2ZUA1	Poly [ADP-ribose] polymerase	1282		8103	Cyclopterus lumpus	Cyclopterus lumpus (Lumpsucker)	False	IPR013694	domain		1282	518	646	CONTINUOUS	VIT_domain
A0A8C2ZWQ6	Poly [ADP-ribose] polymerase	1190		8103	Cyclopterus lumpus	Cyclopterus lumpus (Lumpsucker)	True	IPR013694	domain		1190	553	681	CONTINUOUS	VIT_domain
A0A8C3A1E3	Inter-alpha-trypsin inhibitor heavy chain family member 6	861		8103	Cyclopterus lumpus	Cyclopterus lumpus (Lumpsucker)	True	IPR013694	domain		861	1	125	CONTINUOUS	VIT_domain
A0A8C3A1F4	Inter-alpha-trypsin inhibitor heavy chain family member 6	709		8103	Cyclopterus lumpus	Cyclopterus lumpus (Lumpsucker)	True	IPR013694	domain		709	1	124	CONTINUOUS	VIT_domain
A0A8C3A220	Inter-alpha-trypsin inhibitor heavy chain family member 6	901		8103	Cyclopterus lumpus	Cyclopterus lumpus (Lumpsucker)	True	IPR013694	domain		901	4	136	CONTINUOUS	VIT_domain
A0A8C3BG68	ITIH5 inhibitor	951		8855	Cairina moschata	Cairina moschata (Muscovy duck)	True	IPR013694	domain		951	45	173	CONTINUOUS	VIT_domain
A0A8C3BG88	Inter-alpha-trypsin inhibitor heavy chain H2	948		8855	Cairina moschata	Cairina moschata (Muscovy duck)	True	IPR013694	domain		948	58	187	CONTINUOUS	VIT_domain
A0A8C3BI11	von Willebrand factor A domain containing 5B1	1375		8855	Cairina moschata	Cairina moschata (Muscovy duck)	False	IPR013694	domain		1375	110	246	CONTINUOUS	VIT_domain
A0A8C3C7P6	VIT domain-containing protein	781		8855	Cairina moschata	Cairina moschata (Muscovy duck)	True	IPR013694	domain		781	16	146	CONTINUOUS	VIT_domain
A0A8C3C944	VIT domain-containing protein	565		8855	Cairina moschata	Cairina moschata (Muscovy duck)	True	IPR013694	domain		565	7	135	CONTINUOUS	VIT_domain
A0A8C3CDG6	VIT domain-containing protein	804		8855	Cairina moschata	Cairina moschata (Muscovy duck)	True	IPR013694	domain		804	16	146	CONTINUOUS	VIT_domain
A0A8C3CP37	Inter-alpha-trypsin inhibitor heavy chain family member 6	661		8855	Cairina moschata	Cairina moschata (Muscovy duck)	True	IPR013694	domain		661	17	146	CONTINUOUS	VIT_domain
A0A8C3CPC2	Inter-alpha-trypsin inhibitor heavy chain H3	873		8855	Cairina moschata	Cairina moschata (Muscovy duck)	True	IPR013694	domain		873	14	143	CONTINUOUS	VIT_domain
A0A8C3CPR0	Inter-alpha-trypsin inhibitor heavy chain H3	881		8855	Cairina moschata	Cairina moschata (Muscovy duck)	True	IPR013694	domain		881	22	151	CONTINUOUS	VIT_domain
A0A8C3CQ38	Inter-alpha-trypsin inhibitor heavy chain H3	870		8855	Cairina moschata	Cairina moschata (Muscovy duck)	True	IPR013694	domain		870	4	133	CONTINUOUS	VIT_domain
A0A8C3CQI5	Inter-alpha-trypsin inhibitor heavy chain H3	865		8855	Cairina moschata	Cairina moschata (Muscovy duck)	True	IPR013694	domain		865	19	148	CONTINUOUS	VIT_domain
A0A8C3CQP7	Inter-alpha-trypsin inhibitor heavy chain H3	887		8855	Cairina moschata	Cairina moschata (Muscovy duck)	True	IPR013694	domain		887	22	151	CONTINUOUS	VIT_domain
A0A8C3CQW3	Inter-alpha-trypsin inhibitor heavy chain H3	866		8855	Cairina moschata	Cairina moschata (Muscovy duck)	True	IPR013694	domain		866	9	138	CONTINUOUS	VIT_domain
A0A8C3CR21	Inter-alpha-trypsin inhibitor heavy chain H3	871		8855	Cairina moschata	Cairina moschata (Muscovy duck)	True	IPR013694	domain		871	12	141	CONTINUOUS	VIT_domain
A0A8C3CRA3	Inter-alpha-trypsin inhibitor heavy chain 4	595		8855	Cairina moschata	Cairina moschata (Muscovy duck)	True	IPR013694	domain		595	1	125	CONTINUOUS	VIT_domain
A0A8C3CVJ5	Inter-alpha-trypsin inhibitor heavy chain 4	596		8855	Cairina moschata	Cairina moschata (Muscovy duck)	True	IPR013694	domain		596	1	125	CONTINUOUS	VIT_domain
A0A8C3D0Y8	Poly [ADP-ribose] polymerase	1634		8855	Cairina moschata	Cairina moschata (Muscovy duck)	False	IPR013694	domain		1634	624	753	CONTINUOUS	VIT_domain
A0A8C3D1Z8	Poly [ADP-ribose] polymerase	1639		8855	Cairina moschata	Cairina moschata (Muscovy duck)	False	IPR013694	domain		1639	629	758	CONTINUOUS	VIT_domain
A0A8C3DHC8	von Willebrand factor A domain containing 5B1	1187	VWA5B1	1196302	Corvus moneduloides	Corvus moneduloides (New Caledonian crow)	True	IPR013694	domain		1187	1	140	CONTINUOUS	VIT_domain
A0A8C3DQ11	Inter-alpha-trypsin inhibitor heavy chain 5	1035	ITIH5	1196302	Corvus moneduloides	Corvus moneduloides (New Caledonian crow)	True	IPR013694	domain		1035	129	257	CONTINUOUS	VIT_domain
A0A8C3DXL9	Inter-alpha-trypsin inhibitor heavy chain 2	948	ITIH2	1196302	Corvus moneduloides	Corvus moneduloides (New Caledonian crow)	True	IPR013694	domain		948	58	187	CONTINUOUS	VIT_domain
A0A8C3E9W3	von Willebrand factor A domain containing 5B2	1287	VWA5B2	1196302	Corvus moneduloides	Corvus moneduloides (New Caledonian crow)	False	IPR013694	domain		1287	1	135	CONTINUOUS	VIT_domain
A0A8C3EUK1	Inter-alpha-trypsin inhibitor heavy chain 4	841	ITIH4	1196302	Corvus moneduloides	Corvus moneduloides (New Caledonian crow)	True	IPR013694	domain		841	12	141	CONTINUOUS	VIT_domain
A0A8C3EVT8	Inter-alpha-trypsin inhibitor heavy chain H3	891	LOC116449473	1196302	Corvus moneduloides	Corvus moneduloides (New Caledonian crow)	True	IPR013694	domain		891	29	158	CONTINUOUS	VIT_domain
A0A8C3EZ10	Inter-alpha-trypsin inhibitor heavy chain H3	853	LOC116449473	1196302	Corvus moneduloides	Corvus moneduloides (New Caledonian crow)	True	IPR013694	domain		853	29	158	CONTINUOUS	VIT_domain
A0A8C3F1U9	Inter-alpha-trypsin inhibitor heavy chain H3	829	LOC116449473	1196302	Corvus moneduloides	Corvus moneduloides (New Caledonian crow)	True	IPR013694	domain		829	29	158	CONTINUOUS	VIT_domain
A0A8C3F6S2	von Willebrand factor A domain-containing protein 5A	724		8478	Chrysemys picta bellii	Chrysemys picta bellii (Western painted turtle)	True	IPR013694	domain		724	1	128	CONTINUOUS	VIT_domain
A0A8C3FC20	von Willebrand factor A domain containing 5A	957		8478	Chrysemys picta bellii	Chrysemys picta bellii (Western painted turtle)	True	IPR013694	domain		957	221	351	CONTINUOUS	VIT_domain
A0A8C3FMB1	VIT domain-containing protein	162		8478	Chrysemys picta bellii	Chrysemys picta bellii (Western painted turtle)	True	IPR013694	domain		162	26	78	CONTINUOUS	VIT_domain
A0A8C3G1A5	Inter-alpha-trypsin inhibitor heavy chain H3-like	824		8103	Cyclopterus lumpus	Cyclopterus lumpus (Lumpsucker)	True	IPR013694	domain		824	13	142	CONTINUOUS	VIT_domain
A0A8C3G2M0	Inter-alpha-trypsin inhibitor heavy chain H3	946	LOC117731398	8103	Cyclopterus lumpus	Cyclopterus lumpus (Lumpsucker)	True	IPR013694	domain		946	44	173	CONTINUOUS	VIT_domain
A0A8C3GP80	Inter-alpha-trypsin inhibitor heavy chain H3	870		8855	Cairina moschata	Cairina moschata (Muscovy duck)	True	IPR013694	domain		870	12	141	CONTINUOUS	VIT_domain
A0A8C3GPA2	Inter-alpha-trypsin inhibitor heavy chain H3	882		8855	Cairina moschata	Cairina moschata (Muscovy duck)	True	IPR013694	domain		882	22	151	CONTINUOUS	VIT_domain
A0A8C3GPC6	Inter-alpha-trypsin inhibitor heavy chain H3	832		8855	Cairina moschata	Cairina moschata (Muscovy duck)	True	IPR013694	domain		832	3	132	CONTINUOUS	VIT_domain
A0A8C3H417	Inter-alpha-trypsin inhibitor heavy chain 4	859	ITIH4	1196302	Corvus moneduloides	Corvus moneduloides (New Caledonian crow)	True	IPR013694	domain		859	12	141	CONTINUOUS	VIT_domain
A0A8C3H6H9	von Willebrand factor A domain-containing protein 5A	714		8478	Chrysemys picta bellii	Chrysemys picta bellii (Western painted turtle)	True	IPR013694	domain		714	1	130	CONTINUOUS	VIT_domain
A0A8C3HQ36	von Willebrand factor A domain-containing protein 5B2	1202	VWA5B2	8478	Chrysemys picta bellii	Chrysemys picta bellii (Western painted turtle)	True	IPR013694	domain		1202	1	135	CONTINUOUS	VIT_domain
