protein_accession	protein_name	protein_length	gene	organism_taxid	organism_name	organism_fullname	in_alphafold	interpro_accession	entry_type	entry_integrated	interpro_protein_length	fragment_start	fragment_end	fragment_status	protein_group
A0A7K8TQE5	tRNA wybutosine-synthesizing protein 2 homolog	438	Trmt12	79653	Oceanites oceanicus	Oceanites oceanicus (Wilson's storm petrel)	True	IPR056743	domain		438	171	270	CONTINUOUS	trm5
A0A7K8U148	SAM-dependent methyltransferase TRM5/TYW2-type domain-containing protein	473	Trmt5	79653	Oceanites oceanicus	Oceanites oceanicus (Wilson's storm petrel)	True	IPR056743	domain		473	256	392	CONTINUOUS	trm5
A0A7K8UXT2	tRNA wybutosine-synthesizing protein 2 homolog	404	Trmt12	1118524	Ciccaba nigrolineata	Ciccaba nigrolineata	True	IPR056743	domain		404	171	311	CONTINUOUS	trm5
A0A7K8VFQ2	SAM-dependent methyltransferase TRM5/TYW2-type domain-containing protein	495	Trmt5	1118524	Ciccaba nigrolineata	Ciccaba nigrolineata	True	IPR056743	domain		495	256	392	CONTINUOUS	trm5
A0A7K8VYQ3	tRNA wybutosine-synthesizing protein 2 homolog	403	Trmt12	265632	Sclerurus mexicanus	Sclerurus mexicanus (tawny-throated leaftosser)	True	IPR056743	domain		403	171	311	CONTINUOUS	trm5
A0A7K8WCX0	SAM-dependent methyltransferase TRM5/TYW2-type domain-containing protein	496	Trmt5	265632	Sclerurus mexicanus	Sclerurus mexicanus (tawny-throated leaftosser)	True	IPR056743	domain		496	256	394	CONTINUOUS	trm5
A0A7K8XC07	SAM-dependent methyltransferase TRM5/TYW2-type domain-containing protein	496	Trmt5	91767	Eubucco bourcierii	Eubucco bourcierii (red-headed barbet)	True	IPR056743	domain		496	256	397	CONTINUOUS	trm5
A0A7K8XLF0	tRNA wybutosine-synthesizing protein 2 homolog	413	Trmt12	91767	Eubucco bourcierii	Eubucco bourcierii (red-headed barbet)	True	IPR056743	domain		413	174	314	CONTINUOUS	trm5
A0A7K8Y6V8	tRNA wybutosine-synthesizing protein 2 homolog	403	Trmt12	419690	Sakesphorus luctuosus	Sakesphorus luctuosus	True	IPR056743	domain		403	171	310	CONTINUOUS	trm5
A0A7K8Y948	SAM-dependent methyltransferase TRM5/TYW2-type domain-containing protein	496	Trmt5	419690	Sakesphorus luctuosus	Sakesphorus luctuosus	True	IPR056743	domain		496	256	394	CONTINUOUS	trm5
A0A7K9A365	SAM-dependent methyltransferase TRM5/TYW2-type domain-containing protein	496	Trmt5	117165	Grallaria varia	Grallaria varia (variegated antpitta)	True	IPR056743	domain		496	256	392	CONTINUOUS	trm5
A0A7K9A3D6	tRNA wybutosine-synthesizing protein 2 homolog	400	Trmt12	117165	Grallaria varia	Grallaria varia (variegated antpitta)	True	IPR056743	domain		400	171	311	CONTINUOUS	trm5
A0A7K9BSQ9	tRNA wybutosine-synthesizing protein 2 homolog	424	Trmt12	2585815	Psilopogon haemacephalus	Psilopogon haemacephalus (coppersmith barbet)	True	IPR056743	domain		424	157	257	CONTINUOUS	trm5
A0A7K9C5I7	SAM-dependent methyltransferase TRM5/TYW2-type domain-containing protein	479	Trmt5	2585815	Psilopogon haemacephalus	Psilopogon haemacephalus (coppersmith barbet)	True	IPR056743	domain		479	256	395	CONTINUOUS	trm5
A0A7K9DUG6	tRNA wybutosine-synthesizing protein 2 homolog	405	Trmt12	243314	Hemiprocne comata	Hemiprocne comata	True	IPR056743	domain		405	171	319	CONTINUOUS	trm5
A0A7K9DUT9	SAM-dependent methyltransferase TRM5/TYW2-type domain-containing protein	480	Trmt5	243314	Hemiprocne comata	Hemiprocne comata	True	IPR056743	domain		480	256	392	CONTINUOUS	trm5
A0A7K9DZC7	SAM-dependent methyltransferase TRM5/TYW2-type domain-containing protein	472	Trmt5	176943	Baryphthengus martii	Baryphthengus martii (Rufous motmot)	True	IPR056743	domain		472	256	394	CONTINUOUS	trm5
A0A7K9E678	tRNA wybutosine-synthesizing protein 2 homolog	424	Trmt12	176943	Baryphthengus martii	Baryphthengus martii (Rufous motmot)	True	IPR056743	domain		424	158	256	CONTINUOUS	trm5
A0A7K9FGA1	SAM-dependent methyltransferase TRM5/TYW2-type domain-containing protein	475	Trmt5	54059	Stercorarius parasiticus	Stercorarius parasiticus (Parasitic jaeger)	True	IPR056743	domain		475	258	394	CONTINUOUS	trm5
A0A7K9FHP5	tRNA wybutosine-synthesizing protein 2 homolog	438	Trmt12	54059	Stercorarius parasiticus	Stercorarius parasiticus (Parasitic jaeger)	True	IPR056743	domain		438	171	272	CONTINUOUS	trm5
A0A7K9GCG5	SAM-dependent methyltransferase TRM5/TYW2-type domain-containing protein	496	Trmt5	96539	Loxia leucoptera	Loxia leucoptera (White-winged crossbill)	True	IPR056743	domain		496	256	393	CONTINUOUS	trm5
A0A7K9GWR0	tRNA wybutosine-synthesizing protein 2 homolog	332	Trmt12	96539	Loxia leucoptera	Loxia leucoptera (White-winged crossbill)	True	IPR056743	domain		332	89	230	CONTINUOUS	trm5
A0A7K9HCI6	tRNA wybutosine-synthesizing protein 2 homolog	414	Trmt12	135168	Bucco capensis	Bucco capensis (collared puffbird)	True	IPR056743	domain		414	171	311	CONTINUOUS	trm5
A0A7K9HFD7	SAM-dependent methyltransferase TRM5/TYW2-type domain-containing protein	495	Trmt5	135168	Bucco capensis	Bucco capensis (collared puffbird)	True	IPR056743	domain		495	256	394	CONTINUOUS	trm5
A0A7K9IJM2	tRNA wybutosine-synthesizing protein 2 homolog	412	Trmt12	381031	Myiagra hebetior	Myiagra hebetior	True	IPR056743	domain		412	171	311	CONTINUOUS	trm5
A0A7K9JB53	SAM-dependent methyltransferase TRM5/TYW2-type domain-containing protein	496	Trmt5	381031	Myiagra hebetior	Myiagra hebetior	True	IPR056743	domain		496	256	393	CONTINUOUS	trm5
A0A7K9JUX4	tRNA wybutosine-synthesizing protein 2 homolog	409	Trmt12	667154	Dicaeum eximium	Dicaeum eximium	True	IPR056743	domain		409	171	310	CONTINUOUS	trm5
A0A7K9JVQ7	SAM-dependent methyltransferase TRM5/TYW2-type domain-containing protein	473	Trmt5	667154	Dicaeum eximium	Dicaeum eximium	True	IPR056743	domain		473	256	393	CONTINUOUS	trm5
A0A7K9KYP6	SAM-dependent methyltransferase TRM5/TYW2-type domain-containing protein	496	Trmt5	237438	Rhabdornis inornatus	Rhabdornis inornatus	True	IPR056743	domain		496	256	393	CONTINUOUS	trm5
A0A7K9LMD2	tRNA wybutosine-synthesizing protein 2 homolog	406	Trmt12	237438	Rhabdornis inornatus	Rhabdornis inornatus	True	IPR056743	domain		406	171	310	CONTINUOUS	trm5
A0A7K9LU15	tRNA wybutosine-synthesizing protein 2 homolog	414	Trmt12	79633	Oceanodroma tethys	Oceanodroma tethys (Wedge-rumped storm-petrel)	True	IPR056743	domain		414	171	311	CONTINUOUS	trm5
A0A7K9MES2	SAM-dependent methyltransferase TRM5/TYW2-type domain-containing protein	494	Trmt5	79633	Oceanodroma tethys	Oceanodroma tethys (Wedge-rumped storm-petrel)	True	IPR056743	domain		494	256	392	CONTINUOUS	trm5
A0A7K9NAH0	SAM-dependent methyltransferase TRM5/TYW2-type domain-containing protein	478	Trmt5	2585810	Edolisoma coerulescens	Edolisoma coerulescens	True	IPR056743	domain		478	256	393	CONTINUOUS	trm5
A0A7K9NL32	tRNA(Phe) (4-demethylwyosine(37)-C(7)) aminocarboxypropyltransferase	337	Trmt12	2585810	Edolisoma coerulescens	Edolisoma coerulescens	True	IPR056743	domain		337	100	240	CONTINUOUS	trm5
A0A7K9PD61	SAM-dependent methyltransferase TRM5/TYW2-type domain-containing protein	473	Trmt5	449367	Pachycephala philippinensis	Pachycephala philippinensis (yellow-belllied whistler)	True	IPR056743	domain		473	256	393	CONTINUOUS	trm5
A0A7K9Q1Q6	tRNA wybutosine-synthesizing protein 2 homolog	425	Trmt12	449367	Pachycephala philippinensis	Pachycephala philippinensis (yellow-belllied whistler)	True	IPR056743	domain		425	182	321	CONTINUOUS	trm5
A0A7K9QYK1	SAM-dependent methyltransferase TRM5/TYW2-type domain-containing protein	496	Trmt5	175120	Irena cyanogastra	Irena cyanogastra (Philippine fairy-bluebird)	True	IPR056743	domain		496	256	393	CONTINUOUS	trm5
A0A7K9R083	tRNA wybutosine-synthesizing protein 2 homolog	414	Trmt12	175120	Irena cyanogastra	Irena cyanogastra (Philippine fairy-bluebird)	True	IPR056743	domain		414	171	312	CONTINUOUS	trm5
A0A7K9RLK4	tRNA(Phe) (4-demethylwyosine(37)-C(7)) aminocarboxypropyltransferase	333	Trmt12	2585820	Sterrhoptilus dennistouni	Sterrhoptilus dennistouni	True	IPR056743	domain		333	78	170	CONTINUOUS	trm5
A0A7K9RV59	SAM-dependent methyltransferase TRM5/TYW2-type domain-containing protein	473	Trmt5	2585820	Sterrhoptilus dennistouni	Sterrhoptilus dennistouni	True	IPR056743	domain		473	256	392	CONTINUOUS	trm5
A0A7K9SH59	SAM-dependent methyltransferase TRM5/TYW2-type domain-containing protein	473	Trmt5	1109041	Galbula dea	Galbula dea	True	IPR056743	domain		473	256	395	CONTINUOUS	trm5
A0A7K9SQ18	tRNA wybutosine-synthesizing protein 2 homolog	414	Trmt12	1109041	Galbula dea	Galbula dea	True	IPR056743	domain		414	172	311	CONTINUOUS	trm5
A0A7K9TNL3	SAM-dependent methyltransferase TRM5/TYW2-type domain-containing protein	497	Trmt5	176938	Chloroceryle aenea	Chloroceryle aenea (American pygmy kingfisher)	True	IPR056743	domain		497	259	395	CONTINUOUS	trm5
A0A7K9U4I1	tRNA(Phe) (4-demethylwyosine(37)-C(7)) aminocarboxypropyltransferase	306	Trmt12	176938	Chloroceryle aenea	Chloroceryle aenea (American pygmy kingfisher)	True	IPR056743	domain		306	102	212	CONTINUOUS	trm5
A0A7K9VJ61	SAM-dependent methyltransferase TRM5/TYW2-type domain-containing protein	496	Trmt5	8851	Anseranas semipalmata	Anseranas semipalmata (Magpie goose)	True	IPR056743	domain		496	256	397	CONTINUOUS	trm5
A0A7K9VQC1	tRNA wybutosine-synthesizing protein 2 homolog	356	Trmt12	8851	Anseranas semipalmata	Anseranas semipalmata (Magpie goose)	True	IPR056743	domain		356	111	251	CONTINUOUS	trm5
A0A7K9W6D9	tRNA wybutosine-synthesizing protein 2 homolog	408	Trmt12	667186	Rhipidura dahli	Rhipidura dahli	True	IPR056743	domain		408	171	310	CONTINUOUS	trm5
A0A7K9W9N1	SAM-dependent methyltransferase TRM5/TYW2-type domain-containing protein	496	Trmt5	667186	Rhipidura dahli	Rhipidura dahli	True	IPR056743	domain		496	256	393	CONTINUOUS	trm5
A0A7K9XBW9	tRNA wybutosine-synthesizing protein 2 homolog	414	Trmt12	54359	Psophia crepitans	Psophia crepitans (common trumpeter)	True	IPR056743	domain		414	171	311	CONTINUOUS	trm5
A0A7K9XLY6	SAM-dependent methyltransferase TRM5/TYW2-type domain-containing protein	492	Trmt5	54359	Psophia crepitans	Psophia crepitans (common trumpeter)	True	IPR056743	domain		492	256	393	CONTINUOUS	trm5
A0A7K9Y6J3	tRNA wybutosine-synthesizing protein 2 homolog	414	Trmt12	886794	Odontophorus gujanensis	Odontophorus gujanensis (marbled wood quail)	True	IPR056743	domain		414	171	313	CONTINUOUS	trm5
A0A7K9YB43	SAM-dependent methyltransferase TRM5/TYW2-type domain-containing protein	495	Trmt5	886794	Odontophorus gujanensis	Odontophorus gujanensis (marbled wood quail)	True	IPR056743	domain		495	256	395	CONTINUOUS	trm5
A0A7K9ZBX7	SAM-dependent methyltransferase TRM5/TYW2-type domain-containing protein	496	Trmt5	450177	Dicrurus megarhynchus	Dicrurus megarhynchus	True	IPR056743	domain		496	256	393	CONTINUOUS	trm5
A0A7L0A846	tRNA wybutosine-synthesizing protein 2 homolog	414	Trmt12	450177	Dicrurus megarhynchus	Dicrurus megarhynchus	True	IPR056743	domain		414	171	310	CONTINUOUS	trm5
A0A7L0AWM0	tRNA wybutosine-synthesizing protein 2 homolog	397	Trmt12	52777	Ciconia maguari	Ciconia maguari	True	IPR056743	domain		397	154	293	CONTINUOUS	trm5
A0A7L0AZ16	SAM-dependent methyltransferase TRM5/TYW2-type domain-containing protein	495	Trmt5	52777	Ciconia maguari	Ciconia maguari	True	IPR056743	domain		495	256	391	CONTINUOUS	trm5
A0A7L0BIM0	SAM-dependent methyltransferase TRM5/TYW2-type domain-containing protein	496	Trmt5	252798	Spizaetus tyrannus	Spizaetus tyrannus (black hawk-eagle)	True	IPR056743	domain		496	256	394	CONTINUOUS	trm5
A0A7L0BWB6	tRNA wybutosine-synthesizing protein 2 homolog	438	Trmt12	252798	Spizaetus tyrannus	Spizaetus tyrannus (black hawk-eagle)	True	IPR056743	domain		438	171	269	CONTINUOUS	trm5
A0A7L0D9S6	SAM-dependent methyltransferase TRM5/TYW2-type domain-containing protein	473	Trmt5	118793	Rostratula benghalensis	Rostratula benghalensis (greater painted-snipe)	True	IPR056743	domain		473	256	394	CONTINUOUS	trm5
A0A7L0DIE3	tRNA wybutosine-synthesizing protein 2 homolog	422	Trmt12	118793	Rostratula benghalensis	Rostratula benghalensis (greater painted-snipe)	True	IPR056743	domain		422	171	323	CONTINUOUS	trm5
A0A7L0E4H5	tRNA wybutosine-synthesizing protein 2 homolog	414	Trmt12	56311	Trogon melanurus	Trogon melanurus (Black-tailed trogon)	True	IPR056743	domain		414	171	311	CONTINUOUS	trm5
A0A7L0E911	SAM-dependent methyltransferase TRM5/TYW2-type domain-containing protein	474	Trmt5	56311	Trogon melanurus	Trogon melanurus (Black-tailed trogon)	True	IPR056743	domain		474	256	393	CONTINUOUS	trm5
A0A7L0F7H1	tRNA wybutosine-synthesizing protein 2 homolog	455	Trmt12	103956	Corythaixoides concolor	Corythaixoides concolor (Grey go-away-bird)	True	IPR056743	domain		455	197	297	CONTINUOUS	trm5
A0A7L0FC70	SAM-dependent methyltransferase TRM5/TYW2-type domain-containing protein	478	Trmt5	103956	Corythaixoides concolor	Corythaixoides concolor (Grey go-away-bird)	True	IPR056743	domain		478	256	392	CONTINUOUS	trm5
A0A7L0GKF6	tRNA wybutosine-synthesizing protein 2 homolog	397	Trmt12	56343	Herpetotheres cachinnans	Herpetotheres cachinnans (Laughing falcon)	True	IPR056743	domain		397	154	294	CONTINUOUS	trm5
A0A7L0GYP8	SAM-dependent methyltransferase TRM5/TYW2-type domain-containing protein	496	Trmt5	56343	Herpetotheres cachinnans	Herpetotheres cachinnans (Laughing falcon)	True	IPR056743	domain		496	258	394	CONTINUOUS	trm5
A0A7L0HG54	SAM-dependent methyltransferase TRM5/TYW2-type domain-containing protein	496	Trmt5	54971	Arenaria interpres	Arenaria interpres (Ruddy turnstone)	True	IPR056743	domain		496	256	392	CONTINUOUS	trm5
A0A7L0I8W9	tRNA wybutosine-synthesizing protein 2 homolog	414	Trmt12	54971	Arenaria interpres	Arenaria interpres (Ruddy turnstone)	True	IPR056743	domain		414	171	310	CONTINUOUS	trm5
A0A7L0IPE5	tRNA wybutosine-synthesizing protein 2 homolog	403	Trmt12	114369	Piprites chloris	Piprites chloris (Wing-barred manakin)	True	IPR056743	domain		403	171	310	CONTINUOUS	trm5
A0A7L0JEA7	SAM-dependent methyltransferase TRM5/TYW2-type domain-containing protein	496	Trmt5	114369	Piprites chloris	Piprites chloris (Wing-barred manakin)	True	IPR056743	domain		496	256	394	CONTINUOUS	trm5
A0A7L0K1E8	SAM-dependent methyltransferase TRM5/TYW2-type domain-containing protein	495	Trmt5	30388	Chauna torquata	Chauna torquata (Southern screamer)	True	IPR056743	domain		495	256	394	CONTINUOUS	trm5
A0A7L0K657	tRNA wybutosine-synthesizing protein 2 homolog	430	Trmt12	30388	Chauna torquata	Chauna torquata (Southern screamer)	True	IPR056743	domain		430	180	319	CONTINUOUS	trm5
A0A7L0L033	SAM-dependent methyltransferase TRM5/TYW2-type domain-containing protein	473	Trmt5	208069	Sylvietta virens	Sylvietta virens (Green crombec)	True	IPR056743	domain		473	256	392	CONTINUOUS	trm5
A0A7L0L7M7	tRNA wybutosine-synthesizing protein 2 homolog	435	Trmt12	208069	Sylvietta virens	Sylvietta virens (Green crombec)	True	IPR056743	domain		435	201	336	CONTINUOUS	trm5
A0A7L0LZH6	SAM-dependent methyltransferase TRM5/TYW2-type domain-containing protein	496	Trmt5	175529	Amazona guildingii	Amazona guildingii	True	IPR056743	domain		496	256	397	CONTINUOUS	trm5
A0A7L0MRN6	tRNA wybutosine-synthesizing protein 2 homolog	397	Trmt12	175529	Amazona guildingii	Amazona guildingii	True	IPR056743	domain		397	171	310	CONTINUOUS	trm5
A0A7L0MYF8	SAM-dependent methyltransferase TRM5/TYW2-type domain-containing protein	473	Trmt5	1118560	Formicarius rufipectus	Formicarius rufipectus	True	IPR056743	domain		473	256	396	CONTINUOUS	trm5
A0A7L0N6V8	tRNA wybutosine-synthesizing protein 2 homolog	384	Trmt12	1118560	Formicarius rufipectus	Formicarius rufipectus	True	IPR056743	domain		384	155	294	CONTINUOUS	trm5
A0A7L0PHJ5	tRNA wybutosine-synthesizing protein 2 homolog	393	Trmt12	1118748	Mesembrinibis cayennensis	Mesembrinibis cayennensis	True	IPR056743	domain		393	154	296	CONTINUOUS	trm5
A0A7L0PMW5	SAM-dependent methyltransferase TRM5/TYW2-type domain-containing protein	479	Trmt5	1118748	Mesembrinibis cayennensis	Mesembrinibis cayennensis	True	IPR056743	domain		479	256	393	CONTINUOUS	trm5
A0A7L0QLC8	tRNA wybutosine-synthesizing protein 2 homolog	410	Trmt12	298831	Setophaga kirtlandii	Setophaga kirtlandii (Kirtland's warbler)	True	IPR056743	domain		410	171	318	CONTINUOUS	trm5
A0A7L0R125	SAM-dependent methyltransferase TRM5/TYW2-type domain-containing protein	492	Trmt5	298831	Setophaga kirtlandii	Setophaga kirtlandii (Kirtland's warbler)	True	IPR056743	domain		492	256	393	CONTINUOUS	trm5
A0A7L0RC74	tRNA wybutosine-synthesizing protein 2 homolog	428	Trmt12	78217	Glaucidium brasilianum	Glaucidium brasilianum (Ferruginous pygmy-owl)	True	IPR056743	domain		428	171	270	CONTINUOUS	trm5
A0A7L0S4B5	SAM-dependent methyltransferase TRM5/TYW2-type domain-containing protein	475	Trmt5	78217	Glaucidium brasilianum	Glaucidium brasilianum (Ferruginous pygmy-owl)	True	IPR056743	domain		475	256	395	CONTINUOUS	trm5
A0A7L0SEF9	tRNA wybutosine-synthesizing protein 2 homolog	439	Trmt12	9252	Podilymbus podiceps	Podilymbus podiceps (Pied-billed grebe)	True	IPR056743	domain		439	171	270	CONTINUOUS	trm5
A0A7L0T543	SAM-dependent methyltransferase TRM5/TYW2-type domain-containing protein	472	Trmt5	9252	Podilymbus podiceps	Podilymbus podiceps (Pied-billed grebe)	True	IPR056743	domain		472	255	391	CONTINUOUS	trm5
A0A7L0TNV6	tRNA wybutosine-synthesizing protein 2 homolog	414	Trmt12	118183	Chordeiles acutipennis	Chordeiles acutipennis (Lesser nighthawk)	True	IPR056743	domain		414	172	311	CONTINUOUS	trm5
A0A7L0TYI1	SAM-dependent methyltransferase TRM5/TYW2-type domain-containing protein	475	Trmt5	118183	Chordeiles acutipennis	Chordeiles acutipennis (Lesser nighthawk)	True	IPR056743	domain		475	256	392	CONTINUOUS	trm5
A0A7L0V8E9	tRNA wybutosine-synthesizing protein 2 homolog	461	Trmt12	2585812	Leptocoma aspasia	Leptocoma aspasia	True	IPR056743	domain		461	224	359	CONTINUOUS	trm5
A0A7L0V8R3	SAM-dependent methyltransferase TRM5/TYW2-type domain-containing protein	473	Trmt5	2585812	Leptocoma aspasia	Leptocoma aspasia	True	IPR056743	domain		473	256	393	CONTINUOUS	trm5
A0A7L0WH05	SAM-dependent methyltransferase TRM5/TYW2-type domain-containing protein	493	Trmt5	81907	Alectura lathami	Alectura lathami (Australian brush turkey)	True	IPR056743	domain		493	253	391	CONTINUOUS	trm5
A0A7L0WS03	tRNA wybutosine-synthesizing protein 2 homolog	429	Trmt12	81907	Alectura lathami	Alectura lathami (Australian brush turkey)	True	IPR056743	domain		429	178	318	CONTINUOUS	trm5
A0A7L0X118	tRNA wybutosine-synthesizing protein 2 homolog	404	Trmt12	137541	Tyrannus savana	Tyrannus savana (Fork-tailed flycatcher)	True	IPR056743	domain		404	172	311	CONTINUOUS	trm5
A0A7L0Y1F2	SAM-dependent methyltransferase TRM5/TYW2-type domain-containing protein	473	Trmt5	137541	Tyrannus savana	Tyrannus savana (Fork-tailed flycatcher)	True	IPR056743	domain		473	256	394	CONTINUOUS	trm5
A0A7L0Y801	tRNA wybutosine-synthesizing protein 2 homolog	401	Trmt12	441696	Ploceus nigricollis	Ploceus nigricollis	False	IPR056743	domain		401	158	297	CONTINUOUS	trm5
A0A7L0Z111	SAM-dependent methyltransferase TRM5/TYW2-type domain-containing protein	496	Trmt5	441696	Ploceus nigricollis	Ploceus nigricollis	True	IPR056743	domain		496	256	393	CONTINUOUS	trm5
A0A7L0ZVX0	SAM-dependent methyltransferase TRM5/TYW2-type domain-containing protein	496	Trmt5	114331	Oxyruncus cristatus	Oxyruncus cristatus (sharpbill)	True	IPR056743	domain		496	256	393	CONTINUOUS	trm5
A0A7L0ZYA7	tRNA wybutosine-synthesizing protein 2 homolog	404	Trmt12	114331	Oxyruncus cristatus	Oxyruncus cristatus (sharpbill)	True	IPR056743	domain		404	172	311	CONTINUOUS	trm5
A0A7L1AJC8	SAM-dependent methyltransferase TRM5/TYW2-type domain-containing protein	496	Trmt5	9132	Gymnorhina tibicen	Gymnorhina tibicen (Australian magpie)	True	IPR056743	domain		496	256	393	CONTINUOUS	trm5
A0A7L1AM56	tRNA wybutosine-synthesizing protein 2 homolog	414	Trmt12	9132	Gymnorhina tibicen	Gymnorhina tibicen (Australian magpie)	True	IPR056743	domain		414	171	311	CONTINUOUS	trm5
A0A7L1C4D3	SAM-dependent methyltransferase TRM5/TYW2-type domain-containing protein	495	Trmt5	201329	Illadopsis cleaveri	Illadopsis cleaveri (blackcap illadopsis)	True	IPR056743	domain		495	255	392	CONTINUOUS	trm5
A0A7L1CTZ8	tRNA wybutosine-synthesizing protein 2 homolog	407	Trmt12	239386	Serilophus lunatus	Serilophus lunatus (silver-breasted broadbill)	True	IPR056743	domain		407	171	311	CONTINUOUS	trm5
A0A7L1DNX7	SAM-dependent methyltransferase TRM5/TYW2-type domain-containing protein	492	Trmt5	239386	Serilophus lunatus	Serilophus lunatus (silver-breasted broadbill)	True	IPR056743	domain		492	256	396	CONTINUOUS	trm5
A0A7L1EHQ1	tRNA wybutosine-synthesizing protein 2 homolog	393	Trmt12	279966	Oenanthe oenanthe	Oenanthe oenanthe (Northern wheatear)	True	IPR056743	domain		393	154	294	CONTINUOUS	trm5
A0A7L1EU67	SAM-dependent methyltransferase TRM5/TYW2-type domain-containing protein	473	Trmt5	279966	Oenanthe oenanthe	Oenanthe oenanthe (Northern wheatear)	True	IPR056743	domain		473	256	392	CONTINUOUS	trm5
A0A7L1FVU5	SAM-dependent methyltransferase TRM5/TYW2-type domain-containing protein	496	Trmt5	73324	Sylvia borin	Sylvia borin (Garden warbler)	True	IPR056743	domain		496	256	393	CONTINUOUS	trm5
A0A7L1G638	tRNA wybutosine-synthesizing protein 2 homolog	420	Trmt12	545262	Indicator maculatus	Indicator maculatus (spotted honeyguide)	True	IPR056743	domain		420	154	254	CONTINUOUS	trm5
A0A7L1GRY1	SAM-dependent methyltransferase TRM5/TYW2-type domain-containing protein	479	Trmt5	545262	Indicator maculatus	Indicator maculatus (spotted honeyguide)	True	IPR056743	domain		479	255	396	CONTINUOUS	trm5
A0A7L1HK19	SAM-dependent methyltransferase TRM5/TYW2-type domain-containing protein	473	Trmt5	227226	Nycticryphes semicollaris	Nycticryphes semicollaris	True	IPR056743	domain		473	256	393	CONTINUOUS	trm5
A0A7L1HVS8	tRNA wybutosine-synthesizing protein 2 homolog	413	Trmt12	227226	Nycticryphes semicollaris	Nycticryphes semicollaris	True	IPR056743	domain		413	171	310	CONTINUOUS	trm5
A0A7L1ICM2	SAM-dependent methyltransferase TRM5/TYW2-type domain-containing protein	498	Trmt5	240209	Smutsornis africanus	Smutsornis africanus (Double-banded courser)	True	IPR056743	domain		498	258	394	CONTINUOUS	trm5
A0A7L1IDA4	tRNA wybutosine-synthesizing protein 2 homolog	414	Trmt12	240209	Smutsornis africanus	Smutsornis africanus (Double-banded courser)	True	IPR056743	domain		414	171	311	CONTINUOUS	trm5
A0A7L1JWB8	tRNA wybutosine-synthesizing protein 2 homolog	414	Trmt12	227184	Rynchops niger	Rynchops niger (Black skimmer)	True	IPR056743	domain		414	171	311	CONTINUOUS	trm5
A0A7L1K9N1	SAM-dependent methyltransferase TRM5/TYW2-type domain-containing protein	498	Trmt5	227184	Rynchops niger	Rynchops niger (Black skimmer)	True	IPR056743	domain		498	258	395	CONTINUOUS	trm5
A0A7L1KKE0	tRNA wybutosine-synthesizing protein 2 homolog	439	Trmt12	225398	Himantopus himantopus	Himantopus himantopus (Black-winged stilt)	True	IPR056743	domain		439	171	271	CONTINUOUS	trm5
A0A7L1M6H2	SAM-dependent methyltransferase TRM5/TYW2-type domain-containing protein	481	Trmt5	125297	Bombycilla garrulus	Bombycilla garrulus (Bohemian waxwing)	True	IPR056743	domain		481	256	393	CONTINUOUS	trm5
A0A7L1M7Q9	tRNA wybutosine-synthesizing protein 2 homolog	409	Trmt12	125297	Bombycilla garrulus	Bombycilla garrulus (Bohemian waxwing)	True	IPR056743	domain		409	171	312	CONTINUOUS	trm5
A0A7L1N2S5	tRNA wybutosine-synthesizing protein 2 homolog	414	Trmt12	113115	Rhinopomastus cyanomelas	Rhinopomastus cyanomelas (Common scimitarbill)	True	IPR056743	domain		414	171	327	CONTINUOUS	trm5
A0A7L1NG58	SAM-dependent methyltransferase TRM5/TYW2-type domain-containing protein	473	Trmt5	113115	Rhinopomastus cyanomelas	Rhinopomastus cyanomelas (Common scimitarbill)	True	IPR056743	domain		473	256	393	CONTINUOUS	trm5
A0A7L1Q060	tRNA wybutosine-synthesizing protein 2 homolog	414	Trmt12	181099	Oriolus oriolus	Oriolus oriolus (Eurasian golden oriole)	True	IPR056743	domain		414	171	310	CONTINUOUS	trm5
A0A7L1Q6U8	SAM-dependent methyltransferase TRM5/TYW2-type domain-containing protein	492	Trmt5	181099	Oriolus oriolus	Oriolus oriolus (Eurasian golden oriole)	True	IPR056743	domain		492	256	392	CONTINUOUS	trm5
A0A7L1QG27	SAM-dependent methyltransferase TRM5/TYW2-type domain-containing protein	492	Trmt5	52622	Cisticola juncidis	Cisticola juncidis	True	IPR056743	domain		492	256	392	CONTINUOUS	trm5
A0A7L1R4Y5	tRNA wybutosine-synthesizing protein 2 homolog	414	Trmt12	52622	Cisticola juncidis	Cisticola juncidis	True	IPR056743	domain		414	172	311	CONTINUOUS	trm5
A0A7L1RL57	SAM-dependent methyltransferase TRM5/TYW2-type domain-containing protein	496	Trmt5	3150915	Helopsaltes ochotensis	Helopsaltes ochotensis (Middendorff's grasshopper-warbler)	True	IPR056743	domain		496	256	393	CONTINUOUS	trm5
A0A7L1RQY0	tRNA wybutosine-synthesizing protein 2 homolog	414	Trmt12	3150915	Helopsaltes ochotensis	Helopsaltes ochotensis (Middendorff's grasshopper-warbler)	True	IPR056743	domain		414	171	310	CONTINUOUS	trm5
A0A7L1SII0	tRNA wybutosine-synthesizing protein 2 homolog	414	Trmt12	54356	Aramus guarauna	Aramus guarauna (Limpkin)	True	IPR056743	domain		414	172	311	CONTINUOUS	trm5
A0A7L1SQS7	SAM-dependent methyltransferase TRM5/TYW2-type domain-containing protein	494	Trmt5	54356	Aramus guarauna	Aramus guarauna (Limpkin)	True	IPR056743	domain		494	256	394	CONTINUOUS	trm5
