protein_accession	protein_name	protein_length	gene	organism_taxid	organism_name	organism_fullname	in_alphafold	interpro_accession	entry_type	entry_integrated	interpro_protein_length	fragment_start	fragment_end	fragment_status	protein_group
A0A3Q7RMS3	ubiquitinyl hydrolase 1	205	UCHL5	9627	Vulpes vulpes	Vulpes vulpes (Red fox)	True	IPR036959	homologous_superfamily		205	1	103	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A3Q7RNH9	Ubiquitin carboxyl-terminal hydrolase	328	UCHL5	9627	Vulpes vulpes	Vulpes vulpes (Red fox)	True	IPR036959	homologous_superfamily		328	1	227	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A3Q7RPF7	Ubiquitin carboxyl-terminal hydrolase	329	UCHL5	9627	Vulpes vulpes	Vulpes vulpes (Red fox)	True	IPR036959	homologous_superfamily		329	1	227	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A3Q7RR08	Ubiquitin carboxyl-terminal hydrolase	223	UCHL1	34884	Callorhinus ursinus	Callorhinus ursinus (Northern fur seal)	True	IPR036959	homologous_superfamily		223	1	223	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A3Q7S3R1	Ubiquitin carboxyl-terminal hydrolase	316	UCHL5	34884	Callorhinus ursinus	Callorhinus ursinus (Northern fur seal)	True	IPR036959	homologous_superfamily		316	11	214	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A3Q7S4U4	Ubiquitin carboxyl-terminal hydrolase	223	UCHL1	9627	Vulpes vulpes	Vulpes vulpes (Red fox)	True	IPR036959	homologous_superfamily		223	1	223	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A3Q7SXE5	Ubiquitin carboxyl-terminal hydrolase	250	UCHL5	9627	Vulpes vulpes	Vulpes vulpes (Red fox)	True	IPR036959	homologous_superfamily		250	1	148	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A3Q7V175	Ubiquitin carboxyl-terminal hydrolase	230	UCHL3	9627	Vulpes vulpes	Vulpes vulpes (Red fox)	True	IPR036959	homologous_superfamily		230	1	230	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A3Q8IGE5	Ubiquitin carboxyl-terminal hydrolase	233	LdCL_250007000	5661	Leishmania donovani	Leishmania donovani	True	IPR036959	homologous_superfamily		233	1	232	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A3R6Y2L7	Ubiquitin carboxyl-terminal hydrolase	228	DYB32_008784	157072	Aphanomyces invadans	Aphanomyces invadans	True	IPR036959	homologous_superfamily		228	7	224	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A3R7CK55	Ubiquitin carboxyl-terminal hydrolase	219	CSKR_112410	79923	Clonorchis sinensis	Clonorchis sinensis (Chinese liver fluke)	True	IPR036959	homologous_superfamily		219	1	219	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A3R7CLK6	Ubiquitin carboxyl-terminal hydrolase	348	CSKR_112847	79923	Clonorchis sinensis	Clonorchis sinensis (Chinese liver fluke)	True	IPR036959	homologous_superfamily		348	33	154	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A3R7I9J8	ubiquitinyl hydrolase 1	244	CFD26_100079	1245748	Aspergillus turcosus	Aspergillus turcosus	True	IPR036959	homologous_superfamily		244	1	89	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A3R7J3X4	ubiquitinyl hydrolase 1	74	BBO99_00008009	325452	Phytophthora kernoviae	Phytophthora kernoviae	True	IPR036959	homologous_superfamily		74	4	73	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A3R7J4S9	Ubiquitin carboxyl-terminal hydrolase	825	BBO99_00007127	325452	Phytophthora kernoviae	Phytophthora kernoviae	True	IPR036959	homologous_superfamily		825	513	739	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A3R7KD26	ubiquitinyl hydrolase 1	130	TraAM80_05433	5698	Trypanosoma rangeli	Trypanosoma rangeli	True	IPR036959	homologous_superfamily		130	1	128	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A3R7KYU0	Ubiquitin carboxyl-terminal hydrolase	105	TraAM80_05434	5698	Trypanosoma rangeli	Trypanosoma rangeli	True	IPR036959	homologous_superfamily		105	1	93	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A3R7LDV5	Ubiquitin carboxyl-terminal hydrolase	310	TraAM80_00300	5698	Trypanosoma rangeli	Trypanosoma rangeli	True	IPR036959	homologous_superfamily		310	1	228	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A3R7LP93	Ubiquitin carboxyl-terminal hydrolase	188	C7M84_021681	6689	Penaeus vannamei	Penaeus vannamei (Whiteleg shrimp)	True	IPR036959	homologous_superfamily		188	1	186	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A3R7N736	Ubiquitin carboxyl-terminal hydrolase	310	Tco025E_01213	83891	Trypanosoma conorhini	Trypanosoma conorhini	True	IPR036959	homologous_superfamily		310	1	228	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A3R7NFE0	Ubiquitin carboxyl-terminal hydrolase	429	BBO99_00005512	325452	Phytophthora kernoviae	Phytophthora kernoviae	True	IPR036959	homologous_superfamily		429	190	427	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A3R7PA29	Ubiquitin carboxyl-terminal hydrolase	1462	C7M84_001471	6689	Penaeus vannamei	Penaeus vannamei (Whiteleg shrimp)	False	IPR036959	homologous_superfamily		1462	1141	1360	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A3R7RE97	Ubiquitin carboxyl-terminal hydrolase	236	Tco025E_08706	83891	Trypanosoma conorhini	Trypanosoma conorhini	True	IPR036959	homologous_superfamily		236	1	234	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A3R7ZHJ9	Ubiquitin carboxyl-terminal hydrolase	187	B5M09_001912	112090	Aphanomyces astaci	Aphanomyces astaci (Crayfish plague agent)	True	IPR036959	homologous_superfamily		187	6	79	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A3R7ZHJ9	Ubiquitin carboxyl-terminal hydrolase	187	B5M09_001912	112090	Aphanomyces astaci	Aphanomyces astaci (Crayfish plague agent)	True	IPR036959	homologous_superfamily		187	80	181	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A3S1B463	Ubiquitin carboxyl-terminal hydrolase	226	EGW08_017614	188477	Elysia chlorotica	Elysia chlorotica (Eastern emerald elysia)	True	IPR036959	homologous_superfamily		226	2	223	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A3S1BW78	Ubiquitin carboxyl-terminal hydrolase	613	EGW08_015793	188477	Elysia chlorotica	Elysia chlorotica (Eastern emerald elysia)	True	IPR036959	homologous_superfamily		613	1	241	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A3S3P4Q5	Ubiquitin carboxyl-terminal hydrolase	313	B4U79_01380	1965070	Dinothrombium tinctorium	Dinothrombium tinctorium	True	IPR036959	homologous_superfamily		313	1	227	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A3S3RMI7	ubiquitinyl hydrolase 1	588	B4U79_02080	1965070	Dinothrombium tinctorium	Dinothrombium tinctorium	True	IPR036959	homologous_superfamily		588	4	274	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A3S3SML8	Ubiquitin carboxyl-terminal hydrolase	231	B4U79_06619	1965070	Dinothrombium tinctorium	Dinothrombium tinctorium	True	IPR036959	homologous_superfamily		231	2	229	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A3S4P8T4	Ubiquitin carboxyl-terminal hydrolase	332	CKAN_01609500	337451	Cinnamomum micranthum f. kanehirae	Cinnamomum micranthum f. kanehirae	True	IPR036959	homologous_superfamily		332	1	224	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A3S5CRM4	ubiquitinyl hydrolase 1	67	PXEA_LOCUS24210	117903	Protopolystoma xenopodis	Protopolystoma xenopodis	True	IPR036959	homologous_superfamily		67	1	61	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A3S7WY30	Ubiquitin carboxyl-terminal hydrolase	307	LdCL_240009100	5661	Leishmania donovani	Leishmania donovani	True	IPR036959	homologous_superfamily		307	2	227	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A401GH31	Ubiquitin carboxyl-terminal hydrolase	322	SCP_0312010	139825	Sparassis crispa	Sparassis crispa	True	IPR036959	homologous_superfamily		322	2	225	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A401GPA7	Ubiquitin carboxyl-terminal hydrolase	246	SCP_0506490	139825	Sparassis crispa	Sparassis crispa	True	IPR036959	homologous_superfamily		246	4	241	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A401GU71	ubiquitinyl hydrolase 1	463	SCP_0803070	139825	Sparassis crispa	Sparassis crispa	True	IPR036959	homologous_superfamily		463	13	299	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A401KFB5	Ubiquitin carboxyl-terminal hydrolase	250	AAWM_00826	105351	Aspergillus awamori	Aspergillus awamori (Black koji mold)	True	IPR036959	homologous_superfamily		250	8	249	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A401KNZ5	Ubiquitin carboxyl-terminal hydrolase	411	AAWM_03870	105351	Aspergillus awamori	Aspergillus awamori (Black koji mold)	True	IPR036959	homologous_superfamily		411	34	271	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A401KPE2	Ubiquitin carboxyl-terminal hydrolase	366	AAWM_04025	105351	Aspergillus awamori	Aspergillus awamori (Black koji mold)	True	IPR036959	homologous_superfamily		366	124	366	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A401L428	Ubiquitin carboxyl-terminal hydrolase	320	AAWM_09145	105351	Aspergillus awamori	Aspergillus awamori (Black koji mold)	True	IPR036959	homologous_superfamily		320	2	246	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A401NV70	Ubiquitin carboxyl-terminal hydrolase	224	scyTo_0013381	75743	Scyliorhinus torazame	Scyliorhinus torazame (Cloudy catshark)	True	IPR036959	homologous_superfamily		224	1	224	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A401NYZ3	Ubiquitin carboxyl-terminal hydrolase	206	scyTo_0000549	75743	Scyliorhinus torazame	Scyliorhinus torazame (Cloudy catshark)	True	IPR036959	homologous_superfamily		206	1	204	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A401P9B0	Ubiquitin carboxyl-terminal hydrolase	363	scyTo_0012465	75743	Scyliorhinus torazame	Scyliorhinus torazame (Cloudy catshark)	True	IPR036959	homologous_superfamily		363	32	261	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A401Q1E4	Ubiquitin carboxyl-terminal hydrolase BAP1	640	scyTo_0018719	75743	Scyliorhinus torazame	Scyliorhinus torazame (Cloudy catshark)	True	IPR036959	homologous_superfamily		640	1	153	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A401RHK4	Ubiquitin carboxyl-terminal hydrolase	764	chiPu_0017621	137246	Chiloscyllium punctatum	Chiloscyllium punctatum (Brownbanded bambooshark)	True	IPR036959	homologous_superfamily		764	37	279	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A401S0L7	Ubiquitin carboxyl-terminal hydrolase	230	chiPu_0002337	137246	Chiloscyllium punctatum	Chiloscyllium punctatum (Brownbanded bambooshark)	True	IPR036959	homologous_superfamily		230	1	228	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A401S2M0	Ubiquitin carboxyl-terminal hydrolase	224	chiPu_0003043	137246	Chiloscyllium punctatum	Chiloscyllium punctatum (Brownbanded bambooshark)	True	IPR036959	homologous_superfamily		224	1	224	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A401SNV4	Ubiquitin carboxyl-terminal hydrolase	379	chiPu_0010523	137246	Chiloscyllium punctatum	Chiloscyllium punctatum (Brownbanded bambooshark)	True	IPR036959	homologous_superfamily		379	48	277	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A409VS74	Ubiquitin carboxyl-terminal hydrolase	1037	CVT26_003570	231916	Gymnopilus dilepis	Gymnopilus dilepis	True	IPR036959	homologous_superfamily		1037	1	234	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A409VXA4	ubiquitinyl hydrolase 1	558	CVT26_014069	231916	Gymnopilus dilepis	Gymnopilus dilepis	True	IPR036959	homologous_superfamily		558	5	340	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A409VYE9	ubiquitinyl hydrolase 1	564	CVT25_001419	93625	Psilocybe cyanescens	Psilocybe cyanescens	True	IPR036959	homologous_superfamily		564	31	391	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A409WFD5	Ubiquitin carboxyl-terminal hydrolase	325	CVT25_011061	93625	Psilocybe cyanescens	Psilocybe cyanescens	True	IPR036959	homologous_superfamily		325	2	230	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A409X0U3	Ubiquitin carboxyl-terminal hydrolase	251	CVT26_007379	231916	Gymnopilus dilepis	Gymnopilus dilepis	True	IPR036959	homologous_superfamily		251	6	249	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A409X5B8	Ubiquitin carboxyl-terminal hydrolase	243	CVT25_001668	93625	Psilocybe cyanescens	Psilocybe cyanescens	True	IPR036959	homologous_superfamily		243	1	242	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A409XLV9	UCH catalytic domain-containing protein	130	CVT25_000588	93625	Psilocybe cyanescens	Psilocybe cyanescens	True	IPR036959	homologous_superfamily		130	2	126	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A409XLW8	Ubiquitin carboxyl-terminal hydrolase	261	CVT25_000587	93625	Psilocybe cyanescens	Psilocybe cyanescens	True	IPR036959	homologous_superfamily		261	7	257	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A409XXC2	Ubiquitin carboxyl-terminal hydrolase	277	CVT26_008441	231916	Gymnopilus dilepis	Gymnopilus dilepis	True	IPR036959	homologous_superfamily		277	8	272	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A409Y1E5	Ubiquitin carboxyl-terminal hydrolase	324	CVT26_006220	231916	Gymnopilus dilepis	Gymnopilus dilepis	True	IPR036959	homologous_superfamily		324	1	226	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A409Y5W6	Ubiquitin carboxyl-terminal hydrolase	325	CVT24_004095	181874	Panaeolus cyanescens	Panaeolus cyanescens	True	IPR036959	homologous_superfamily		325	2	229	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A409YEU2	ubiquitinyl hydrolase 1	464	CVT24_001850	181874	Panaeolus cyanescens	Panaeolus cyanescens	True	IPR036959	homologous_superfamily		464	25	308	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A409YRC1	ubiquitinyl hydrolase 1	299	CVT24_003293	181874	Panaeolus cyanescens	Panaeolus cyanescens	True	IPR036959	homologous_superfamily		299	57	295	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A411G6J6	Ubiquitin carboxyl-terminal hydrolase	230		89804	Cotesia chilonis	Cotesia chilonis	True	IPR036959	homologous_superfamily		230	2	228	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A411G6X5	Ubiquitin carboxyl-terminal hydrolase	229		89804	Cotesia chilonis	Cotesia chilonis	True	IPR036959	homologous_superfamily		229	2	228	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A418B2Y3	Ubiquitin carboxyl-terminal hydrolase	335	DYB32_002631	157072	Aphanomyces invadans	Aphanomyces invadans	True	IPR036959	homologous_superfamily		335	1	242	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A420HZJ7	Ubiquitin carboxyl-terminal hydrolase	306	OnM2_030024	212602	Erysiphe neolycopersici	Erysiphe neolycopersici	True	IPR036959	homologous_superfamily		306	2	223	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A420I1F4	Ubiquitin carboxyl-terminal hydrolase	261	OnM2_025067	212602	Erysiphe neolycopersici	Erysiphe neolycopersici	True	IPR036959	homologous_superfamily		261	14	254	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A420ITJ2	Ubiquitin carboxyl-terminal hydrolase	264	GcM3_068019	62708	Golovinomyces cichoracearum	Golovinomyces cichoracearum	True	IPR036959	homologous_superfamily		264	20	262	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A420IYY1	Ubiquitin carboxyl-terminal hydrolase	298	GcM3_053021	62708	Golovinomyces cichoracearum	Golovinomyces cichoracearum	True	IPR036959	homologous_superfamily		298	1	226	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A420XX07	Ubiquitin carboxyl-terminal hydrolase	248	DL546_002280	177199	Coniochaeta pulveracea	Coniochaeta pulveracea	True	IPR036959	homologous_superfamily		248	3	244	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A420Y3H8	Ubiquitin carboxyl-terminal hydrolase	323	DL546_000513	177199	Coniochaeta pulveracea	Coniochaeta pulveracea	True	IPR036959	homologous_superfamily		323	1	239	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A420Y9A6	ubiquitinyl hydrolase 1	648	DL546_001853	177199	Coniochaeta pulveracea	Coniochaeta pulveracea	True	IPR036959	homologous_superfamily		648	230	489	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A420YG15	Ubiquitin carboxyl-terminal hydrolase	252	YUH1	177199	Coniochaeta pulveracea	Coniochaeta pulveracea	True	IPR036959	homologous_superfamily		252	17	251	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A420YJL0	ubiquitinyl hydrolase 1	547	DL546_002346	177199	Coniochaeta pulveracea	Coniochaeta pulveracea	True	IPR036959	homologous_superfamily		547	2	240	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A423VI72	ubiquitinyl hydrolase 1	462	VSDG_08316	252740	Cytospora chrysosperma	Cytospora chrysosperma (Cytospora canker fungus)	True	IPR036959	homologous_superfamily		462	70	326	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A423VNU6	Ubiquitin carboxyl-terminal hydrolase	339	VSDG_06550	252740	Cytospora chrysosperma	Cytospora chrysosperma (Cytospora canker fungus)	True	IPR036959	homologous_superfamily		339	1	250	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A423WDN5	Ubiquitin carboxyl-terminal hydrolase	1114	VSDG_02198	252740	Cytospora chrysosperma	Cytospora chrysosperma (Cytospora canker fungus)	True	IPR036959	homologous_superfamily		1114	1	242	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A423WF06	ubiquitinyl hydrolase 1	456	VPNG_07802	1230097	Cytospora leucostoma	Cytospora leucostoma	True	IPR036959	homologous_superfamily		456	68	320	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A423WQU0	Ubiquitin carboxyl-terminal hydrolase	250	VSDG_00169	252740	Cytospora chrysosperma	Cytospora chrysosperma (Cytospora canker fungus)	True	IPR036959	homologous_superfamily		250	13	249	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A423WV09	ubiquitinyl hydrolase 1	457	VMCG_03713	448051	Cytospora schulzeri	Cytospora schulzeri	True	IPR036959	homologous_superfamily		457	65	321	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A423WZW8	Ubiquitin carboxyl-terminal hydrolase	338	VMCG_02855	448051	Cytospora schulzeri	Cytospora schulzeri	True	IPR036959	homologous_superfamily		338	1	249	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A423X245	Ubiquitin carboxyl-terminal hydrolase	250	VMCG_02454	448051	Cytospora schulzeri	Cytospora schulzeri	True	IPR036959	homologous_superfamily		250	12	249	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A423X5Q4	Ubiquitin carboxyl-terminal hydrolase	245	VMCG_01368	448051	Cytospora schulzeri	Cytospora schulzeri	True	IPR036959	homologous_superfamily		245	1	244	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A423XH91	Ubiquitin carboxyl-terminal hydrolase	353	VPNG_02243	1230097	Cytospora leucostoma	Cytospora leucostoma	True	IPR036959	homologous_superfamily		353	12	263	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A423XJS4	Ubiquitin carboxyl-terminal hydrolase	250	VPNG_01746	1230097	Cytospora leucostoma	Cytospora leucostoma	True	IPR036959	homologous_superfamily		250	13	249	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A423XNM4	Ubiquitin carboxyl-terminal hydrolase	245	VPNG_00280	1230097	Cytospora leucostoma	Cytospora leucostoma	True	IPR036959	homologous_superfamily		245	1	244	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A427XLH0	Ubiquitin carboxyl-terminal hydrolase	227	YUH1_3	1890683	Saitozyma podzolica	Saitozyma podzolica	True	IPR036959	homologous_superfamily		227	2	227	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A427XNR1	Ubiquitin carboxyl-terminal hydrolase	300	YUH1_2	105984	Apiotrichum porosum	Apiotrichum porosum	True	IPR036959	homologous_superfamily		300	6	89	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A427XNR1	Ubiquitin carboxyl-terminal hydrolase	300	YUH1_2	105984	Apiotrichum porosum	Apiotrichum porosum	True	IPR036959	homologous_superfamily		300	118	300	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A427XQ14	Ubiquitin carboxyl-terminal hydrolase	232	YUH1_1	105984	Apiotrichum porosum	Apiotrichum porosum	True	IPR036959	homologous_superfamily		232	1	228	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A427XW24	Ubiquitin carboxyl-terminal hydrolase	227	YUH1_2	1890683	Saitozyma podzolica	Saitozyma podzolica	True	IPR036959	homologous_superfamily		227	2	227	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A427Y8D9	Ubiquitin carboxyl-terminal hydrolase	236	YUH1_1	1890683	Saitozyma podzolica	Saitozyma podzolica	True	IPR036959	homologous_superfamily		236	2	232	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A427Y9B5	Ubiquitin carboxyl-terminal hydrolase	322	EHS24_000197	105984	Apiotrichum porosum	Apiotrichum porosum	True	IPR036959	homologous_superfamily		322	2	229	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A427YGR7	Ubiquitin carboxyl-terminal hydrolase	318	EHS25_001683	1890683	Saitozyma podzolica	Saitozyma podzolica	True	IPR036959	homologous_superfamily		318	2	236	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A428NX74	Ubiquitin carboxyl-terminal hydrolase	248	CEP54_014278	1325734	Fusarium duplospermum	Fusarium duplospermum	True	IPR036959	homologous_superfamily		248	10	247	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A428PVU5	Ubiquitin carboxyl-terminal hydrolase	324	CEP54_008425	1325734	Fusarium duplospermum	Fusarium duplospermum	True	IPR036959	homologous_superfamily		324	1	230	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A428Q4U9	Ubiquitin carboxyl-terminal hydrolase	250	CEP54_006820	1325734	Fusarium duplospermum	Fusarium duplospermum	True	IPR036959	homologous_superfamily		250	10	246	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A428QA00	Ubiquitin carboxyl-terminal hydrolase	520	CEP54_005950	1325734	Fusarium duplospermum	Fusarium duplospermum	True	IPR036959	homologous_superfamily		520	122	376	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A428QP59	Ubiquitin carboxyl-terminal hydrolase	481	CEP51_012718	1325733	Fusarium floridanum	Fusarium floridanum	True	IPR036959	homologous_superfamily		481	83	337	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A428R9I2	Ubiquitin carboxyl-terminal hydrolase	250	CEP51_011641	1325733	Fusarium floridanum	Fusarium floridanum	True	IPR036959	homologous_superfamily		250	10	246	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A428RI29	Ubiquitin carboxyl-terminal hydrolase	324	CEP51_009278	1325733	Fusarium floridanum	Fusarium floridanum	True	IPR036959	homologous_superfamily		324	1	230	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A428RMA8	Ubiquitin carboxyl-terminal hydrolase	248	CEP51_008002	1325733	Fusarium floridanum	Fusarium floridanum	True	IPR036959	homologous_superfamily		248	10	247	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A428SZG9	Ubiquitin carboxyl-terminal hydrolase	248	CEP52_012209	2604345	Fusarium oligoseptatum	Fusarium oligoseptatum	True	IPR036959	homologous_superfamily		248	10	247	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A428T3J4	Ubiquitin carboxyl-terminal hydrolase	250	CEP52_011361	2604345	Fusarium oligoseptatum	Fusarium oligoseptatum	True	IPR036959	homologous_superfamily		250	10	246	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A428U2C3	Ubiquitin carboxyl-terminal hydrolase	324	CEP52_004676	2604345	Fusarium oligoseptatum	Fusarium oligoseptatum	True	IPR036959	homologous_superfamily		324	1	230	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A428U5Z9	Ubiquitin carboxyl-terminal hydrolase	481	CDV31_007562	131363	Fusarium ambrosium	Fusarium ambrosium	True	IPR036959	homologous_superfamily		481	83	337	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A428UA69	Ubiquitin carboxyl-terminal hydrolase	250	CDV31_006922	131363	Fusarium ambrosium	Fusarium ambrosium	True	IPR036959	homologous_superfamily		250	10	246	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A428UFC7	Ubiquitin carboxyl-terminal hydrolase	481	CEP52_002226	2604345	Fusarium oligoseptatum	Fusarium oligoseptatum	True	IPR036959	homologous_superfamily		481	83	337	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A428UXL1	Ubiquitin carboxyl-terminal hydrolase	324	CDV31_002133	131363	Fusarium ambrosium	Fusarium ambrosium	True	IPR036959	homologous_superfamily		324	1	229	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A428UZW5	Ubiquitin carboxyl-terminal hydrolase	248	CDV31_001178	131363	Fusarium ambrosium	Fusarium ambrosium	True	IPR036959	homologous_superfamily		248	10	247	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A430LEI6	Ubiquitin carboxyl-terminal hydrolase	481	BHE90_011429	1147111	Fusarium euwallaceae	Fusarium euwallaceae	True	IPR036959	homologous_superfamily		481	83	337	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
