protein_accession,protein_name,protein_length,gene,organism_taxid,organism_name,organism_fullname,in_alphafold,interpro_accession,entry_type,entry_integrated,interpro_protein_length,fragment_start,fragment_end,fragment_status
A0A7J7VVH1,S-adenosylmethionine synthase,395,mPipKuh1_011276,59472,Pipistrellus kuhlii,Pipistrellus kuhlii (Kuhl's pipistrelle),True,IPR022628,domain,,395,18,115,CONTINUOUS
A0A7J7VVJ5,S-adenosylmethionine synthase,366,mPipKuh1_011276,59472,Pipistrellus kuhlii,Pipistrellus kuhlii (Kuhl's pipistrelle),True,IPR022628,domain,,366,18,115,CONTINUOUS
A0A7J8DQ31,S-adenosylmethionine synthase,332,HJG59_011958,27622,Molossus molossus,Molossus molossus (Pallas' mastiff bat),True,IPR022628,domain,,332,1,52,CONTINUOUS
A0A7J8DQM2,S-adenosylmethionine synthase,396,HJG59_011958,27622,Molossus molossus,Molossus molossus (Pallas' mastiff bat),True,IPR022628,domain,,396,19,116,CONTINUOUS
A0A7J8E2V2,S-adenosylmethionine synthase,335,HJG59_011959,27622,Molossus molossus,Molossus molossus (Pallas' mastiff bat),True,IPR022628,domain,,335,4,88,CONTINUOUS
A0A7J8E2Z5,S-adenosylmethionine synthase,333,HJG59_011959,27622,Molossus molossus,Molossus molossus (Pallas' mastiff bat),True,IPR022628,domain,,333,1,52,CONTINUOUS
A0A7J8E368,S-adenosylmethionine synthase,395,HJG59_011959,27622,Molossus molossus,Molossus molossus (Pallas' mastiff bat),True,IPR022628,domain,,395,18,115,CONTINUOUS
A0A7J8E375,S-adenosylmethionine synthase,326,HJG59_011959,27622,Molossus molossus,Molossus molossus (Pallas' mastiff bat),True,IPR022628,domain,,326,1,52,CONTINUOUS
A0A7J8E3B3,S-adenosylmethionine synthase,424,HJG59_011959,27622,Molossus molossus,Molossus molossus (Pallas' mastiff bat),True,IPR022628,domain,,424,18,122,CONTINUOUS
A0A7J8E3E4,S-adenosylmethionine synthase,362,HJG59_011959,27622,Molossus molossus,Molossus molossus (Pallas' mastiff bat),True,IPR022628,domain,,362,18,115,CONTINUOUS
A0A7J8E3K1,S-adenosylmethionine synthase,332,HJG59_011959,27622,Molossus molossus,Molossus molossus (Pallas' mastiff bat),True,IPR022628,domain,,332,1,52,CONTINUOUS
A0A7J8E3W4,S-adenosylmethionine synthase,417,HJG59_011959,27622,Molossus molossus,Molossus molossus (Pallas' mastiff bat),True,IPR022628,domain,,417,18,115,CONTINUOUS
A0A7J8FJJ3,S-adenosylmethionine synthase,286,HJG63_013044,9407,Rousettus aegyptiacus,Rousettus aegyptiacus (Egyptian fruit bat),True,IPR022628,domain,,286,18,115,CONTINUOUS
A0A7J8FJU1,S-adenosylmethionine synthase,395,HJG63_013044,9407,Rousettus aegyptiacus,Rousettus aegyptiacus (Egyptian fruit bat),True,IPR022628,domain,,395,18,115,CONTINUOUS
A0A7J8FK11,S-adenosylmethionine synthase,362,HJG63_013044,9407,Rousettus aegyptiacus,Rousettus aegyptiacus (Egyptian fruit bat),True,IPR022628,domain,,362,18,115,CONTINUOUS
A0A7J8GC50,S-adenosylmethionine synthase,396,HJG63_013043,9407,Rousettus aegyptiacus,Rousettus aegyptiacus (Egyptian fruit bat),True,IPR022628,domain,,396,18,116,CONTINUOUS
A0A7J8L8G3,S-adenosylmethionine synthase,393,Golob_019772,34289,Gossypium lobatum,Gossypium lobatum,True,IPR022628,domain,,393,4,101,CONTINUOUS
A0A7J8M1P7,S-adenosylmethionine synthase,390,Golob_015449,34289,Gossypium lobatum,Gossypium lobatum,True,IPR022628,domain,,390,4,101,CONTINUOUS
A0A7J8ME39,S-adenosylmethionine synthase,398,Golob_008019,34289,Gossypium lobatum,Gossypium lobatum,True,IPR022628,domain,,398,9,106,CONTINUOUS
A0A7J8MRA7,S-adenosylmethionine synthase,390,Golob_012010,34289,Gossypium lobatum,Gossypium lobatum,True,IPR022628,domain,,390,4,101,CONTINUOUS
A0A7J8NK28,S-adenosylmethionine synthase,393,Golob_027875,34289,Gossypium lobatum,Gossypium lobatum,True,IPR022628,domain,,393,4,101,CONTINUOUS
A0A7J8RB41,S-adenosylmethionine synthase,393,Godav_011773,34287,Gossypium davidsonii,Gossypium davidsonii (Davidson's cotton),True,IPR022628,domain,,393,4,101,CONTINUOUS
A0A7J8RFU4,S-adenosylmethionine synthase,393,Godav_013213,34287,Gossypium davidsonii,Gossypium davidsonii (Davidson's cotton),True,IPR022628,domain,,393,4,101,CONTINUOUS
A0A7J8RV44,S-adenosylmethionine synthase,393,Godav_026944,34287,Gossypium davidsonii,Gossypium davidsonii (Davidson's cotton),True,IPR022628,domain,,393,4,101,CONTINUOUS
A0A7J8S1Z0,S-adenosylmethionine synthase,390,Godav_028746,34287,Gossypium davidsonii,Gossypium davidsonii (Davidson's cotton),True,IPR022628,domain,,390,4,101,CONTINUOUS
A0A7J8S3Q6,S-adenosylmethionine synthase,393,Godav_006432,34287,Gossypium davidsonii,Gossypium davidsonii (Davidson's cotton),True,IPR022628,domain,,393,4,101,CONTINUOUS
A0A7J8SI06,S-adenosylmethionine synthase,390,Godav_010443,34287,Gossypium davidsonii,Gossypium davidsonii (Davidson's cotton),True,IPR022628,domain,,390,4,101,CONTINUOUS
A0A7J8T5K3,S-adenosylmethionine synthase,390,Godav_029893,34287,Gossypium davidsonii,Gossypium davidsonii (Davidson's cotton),True,IPR022628,domain,,390,4,101,CONTINUOUS
A0A7J8TA11,S-adenosylmethionine synthase,393,Godav_029862,34287,Gossypium davidsonii,Gossypium davidsonii (Davidson's cotton),True,IPR022628,domain,,393,4,101,CONTINUOUS
A0A7J8TP50,S-adenosylmethionine synthase,393,Goklo_022958,34286,Gossypium klotzschianum,Gossypium klotzschianum,True,IPR022628,domain,,393,4,101,CONTINUOUS
A0A7J8U700,S-adenosylmethionine synthase,393,Goklo_014139,34286,Gossypium klotzschianum,Gossypium klotzschianum,True,IPR022628,domain,,393,4,101,CONTINUOUS
A0A7J8UBF2,S-adenosylmethionine synthase,393,Goklo_015629,34286,Gossypium klotzschianum,Gossypium klotzschianum,True,IPR022628,domain,,393,4,101,CONTINUOUS
A0A7J8UQT7,S-adenosylmethionine synthase,393,Goklo_020057,34286,Gossypium klotzschianum,Gossypium klotzschianum,True,IPR022628,domain,,393,4,101,CONTINUOUS
A0A7J8UWT1,S-adenosylmethionine synthase,390,Goklo_021848,34286,Gossypium klotzschianum,Gossypium klotzschianum,True,IPR022628,domain,,390,4,101,CONTINUOUS
A0A7J8V0J5,S-adenosylmethionine synthase,393,Goklo_008573,34286,Gossypium klotzschianum,Gossypium klotzschianum,True,IPR022628,domain,,393,4,101,CONTINUOUS
A0A7J8VDN8,S-adenosylmethionine synthase,390,Goklo_012740,34286,Gossypium klotzschianum,Gossypium klotzschianum,True,IPR022628,domain,,390,4,101,CONTINUOUS
A0A7J8W5A4,S-adenosylmethionine synthase,390,Goklo_025364,34286,Gossypium klotzschianum,Gossypium klotzschianum,True,IPR022628,domain,,390,4,101,CONTINUOUS
A0A7J8WIJ2,methionine adenosyltransferase,212,Goari_016383,34290,Gossypium aridum,Gossypium aridum (American cotton),True,IPR022628,domain,,212,4,101,CONTINUOUS
A0A7J8WYQ5,methionine adenosyltransferase,212,Goari_011834,34290,Gossypium aridum,Gossypium aridum (American cotton),True,IPR022628,domain,,212,4,101,CONTINUOUS
A0A7J8XC76,S-adenosylmethionine synthase,390,Goari_025987,34290,Gossypium aridum,Gossypium aridum (American cotton),True,IPR022628,domain,,390,4,101,CONTINUOUS
A0A7J8XKH7,S-adenosylmethionine synthase,390,Goari_015314,34290,Gossypium aridum,Gossypium aridum (American cotton),True,IPR022628,domain,,390,4,101,CONTINUOUS
A0A7J8XNH8,methionine adenosyltransferase,212,Goari_006629,34290,Gossypium aridum,Gossypium aridum (American cotton),True,IPR022628,domain,,212,4,101,CONTINUOUS
A0A7J8Y0X5,S-adenosylmethionine synthase,390,Goari_010609,34290,Gossypium aridum,Gossypium aridum (American cotton),True,IPR022628,domain,,390,4,101,CONTINUOUS
A0A7J8YXK4,S-adenosylmethionine synthase,393,Golax_016578,34288,Gossypium laxum,Gossypium laxum,True,IPR022628,domain,,393,4,101,CONTINUOUS
A0A7J8ZDF4,S-adenosylmethionine synthase,393,Golax_024411,34288,Gossypium laxum,Gossypium laxum,True,IPR022628,domain,,393,4,101,CONTINUOUS
A0A7J8ZFZ4,S-adenosylmethionine synthase,393,Golax_009960,34288,Gossypium laxum,Gossypium laxum,True,IPR022628,domain,,393,4,101,CONTINUOUS
A0A7J8ZP54,S-adenosylmethionine synthase,390,Golax_012428,34288,Gossypium laxum,Gossypium laxum,True,IPR022628,domain,,390,4,101,CONTINUOUS
A0A7J8ZTH5,S-adenosylmethionine synthase,393,Golax_014028,34288,Gossypium laxum,Gossypium laxum,True,IPR022628,domain,,393,4,101,CONTINUOUS
A0A7J8ZYA4,S-adenosylmethionine synthase,390,Golax_015595,34288,Gossypium laxum,Gossypium laxum,True,IPR022628,domain,,390,4,101,CONTINUOUS
A0A7J9A1E5,S-adenosylmethionine synthase,393,Golax_005631,34288,Gossypium laxum,Gossypium laxum,True,IPR022628,domain,,393,4,101,CONTINUOUS
A0A7J9ADN9,S-adenosylmethionine synthase,390,Golax_009446,34288,Gossypium laxum,Gossypium laxum,True,IPR022628,domain,,390,4,101,CONTINUOUS
A0A7J9B8J9,S-adenosylmethionine synthase,393,Gogos_016712,34282,Gossypium gossypioides,Gossypium gossypioides (Mexican cotton),True,IPR022628,domain,,393,4,101,CONTINUOUS
A0A7J9BL11,S-adenosylmethionine synthase,398,Gogos_010380,34282,Gossypium gossypioides,Gossypium gossypioides (Mexican cotton),True,IPR022628,domain,,398,9,106,CONTINUOUS
A0A7J9BVE5,S-adenosylmethionine synthase,390,Gogos_013384,34282,Gossypium gossypioides,Gossypium gossypioides (Mexican cotton),True,IPR022628,domain,,390,4,101,CONTINUOUS
A0A7J9BZ14,S-adenosylmethionine synthase,393,Gogos_014602,34282,Gossypium gossypioides,Gossypium gossypioides (Mexican cotton),True,IPR022628,domain,,393,4,101,CONTINUOUS
A0A7J9C342,S-adenosylmethionine synthase,390,Gogos_015902,34282,Gossypium gossypioides,Gossypium gossypioides (Mexican cotton),True,IPR022628,domain,,390,4,101,CONTINUOUS
A0A7J9C656,S-adenosylmethionine synthase,398,Gogos_006392,34282,Gossypium gossypioides,Gossypium gossypioides (Mexican cotton),True,IPR022628,domain,,398,9,106,CONTINUOUS
A0A7J9CEH2,S-adenosylmethionine synthase,390,Gogos_009396,34282,Gossypium gossypioides,Gossypium gossypioides (Mexican cotton),True,IPR022628,domain,,390,4,101,CONTINUOUS
A0A7J9DAW5,methionine adenosyltransferase,354,Gotri_020910,34281,Gossypium trilobum,Gossypium trilobum,True,IPR022628,domain,,354,4,101,CONTINUOUS
A0A7J9DS95,methionine adenosyltransferase,354,Gotri_012875,34281,Gossypium trilobum,Gossypium trilobum,True,IPR022628,domain,,354,4,101,CONTINUOUS
A0A7J9DSU6,S-adenosylmethionine synthase,393,Gotri_012875,34281,Gossypium trilobum,Gossypium trilobum,True,IPR022628,domain,,393,4,101,CONTINUOUS
A0A7J9DW26,S-adenosylmethionine synthase,393,Gotri_014223,34281,Gossypium trilobum,Gossypium trilobum,True,IPR022628,domain,,393,4,101,CONTINUOUS
A0A7J9E4F4,S-adenosylmethionine synthase,390,Gotri_016720,34281,Gossypium trilobum,Gossypium trilobum,True,IPR022628,domain,,390,4,101,CONTINUOUS
A0A7J9E8Z1,S-adenosylmethionine synthase,393,Gotri_018222,34281,Gossypium trilobum,Gossypium trilobum,True,IPR022628,domain,,393,4,101,CONTINUOUS
A0A7J9E9L3,methionine adenosyltransferase,354,Gotri_018222,34281,Gossypium trilobum,Gossypium trilobum,True,IPR022628,domain,,354,4,101,CONTINUOUS
A0A7J9EEG4,S-adenosylmethionine synthase,390,Gotri_019897,34281,Gossypium trilobum,Gossypium trilobum,True,IPR022628,domain,,390,4,101,CONTINUOUS
A0A7J9EHR3,S-adenosylmethionine synthase,393,Gotri_007932,34281,Gossypium trilobum,Gossypium trilobum,True,IPR022628,domain,,393,4,101,CONTINUOUS
A0A7J9EHS2,methionine adenosyltransferase,354,Gotri_007932,34281,Gossypium trilobum,Gossypium trilobum,True,IPR022628,domain,,354,4,101,CONTINUOUS
A0A7J9EUF5,S-adenosylmethionine synthase,390,Gotri_011645,34281,Gossypium trilobum,Gossypium trilobum,True,IPR022628,domain,,390,4,101,CONTINUOUS
A0A7J9G040,S-adenosylmethionine synthase,393,Gohar_015376,34285,Gossypium harknessii,Gossypium harknessii,True,IPR022628,domain,,393,4,101,CONTINUOUS
A0A7J9GGN5,S-adenosylmethionine synthase,393,Gohar_007047,34285,Gossypium harknessii,Gossypium harknessii,True,IPR022628,domain,,393,4,101,CONTINUOUS
A0A7J9GJQ9,S-adenosylmethionine synthetase,185,Gohar_008458,34285,Gossypium harknessii,Gossypium harknessii,True,IPR022628,domain,,185,4,101,CONTINUOUS
A0A7J9GT01,S-adenosylmethionine synthase,390,Gohar_011130,34285,Gossypium harknessii,Gossypium harknessii,True,IPR022628,domain,,390,4,101,CONTINUOUS
A0A7J9GXZ2,S-adenosylmethionine synthase,393,Gohar_012757,34285,Gossypium harknessii,Gossypium harknessii,True,IPR022628,domain,,393,4,101,CONTINUOUS
A0A7J9H3J8,S-adenosylmethionine synthase,390,Gohar_014335,34285,Gossypium harknessii,Gossypium harknessii,True,IPR022628,domain,,390,4,101,CONTINUOUS
A0A7J9H631,S-adenosylmethionine synthase,393,Gohar_004835,34285,Gossypium harknessii,Gossypium harknessii,True,IPR022628,domain,,393,4,101,CONTINUOUS
A0A7J9HJG6,S-adenosylmethionine synthase,390,Gohar_025208,34285,Gossypium harknessii,Gossypium harknessii,True,IPR022628,domain,,390,4,101,CONTINUOUS
A0A7J9IJ25,S-adenosylmethionine synthase,393,Goarm_018646,34283,Gossypium armourianum,Gossypium armourianum,True,IPR022628,domain,,393,4,101,CONTINUOUS
A0A7J9IXM7,S-adenosylmethionine synthase,393,Goarm_011376,34283,Gossypium armourianum,Gossypium armourianum,True,IPR022628,domain,,393,4,101,CONTINUOUS
A0A7J9J8R8,S-adenosylmethionine synthase,390,Goarm_014836,34283,Gossypium armourianum,Gossypium armourianum,True,IPR022628,domain,,390,4,101,CONTINUOUS
A0A7J9JEL7,S-adenosylmethionine synthase,393,Goarm_016323,34283,Gossypium armourianum,Gossypium armourianum,True,IPR022628,domain,,393,4,101,CONTINUOUS
A0A7J9JGX1,S-adenosylmethionine synthase,390,Goarm_017693,34283,Gossypium armourianum,Gossypium armourianum,True,IPR022628,domain,,390,4,101,CONTINUOUS
A0A7J9JIW9,S-adenosylmethionine synthase,393,Goarm_006721,34283,Gossypium armourianum,Gossypium armourianum,True,IPR022628,domain,,393,4,101,CONTINUOUS
A0A7J9JVT2,S-adenosylmethionine synthase,390,Goarm_010307,34283,Gossypium armourianum,Gossypium armourianum,True,IPR022628,domain,,390,4,101,CONTINUOUS
A0A7J9KJJ8,S-adenosylmethionine synthase,393,Goshw_001499,34291,Gossypium schwendimanii,Gossypium schwendimanii (Cotton),True,IPR022628,domain,,393,4,101,CONTINUOUS
A0A7J9L247,S-adenosylmethionine synthase,398,Goshw_005940,34291,Gossypium schwendimanii,Gossypium schwendimanii (Cotton),True,IPR022628,domain,,398,9,106,CONTINUOUS
A0A7J9LAC0,S-adenosylmethionine synthase,393,Goshw_018122,34291,Gossypium schwendimanii,Gossypium schwendimanii (Cotton),True,IPR022628,domain,,393,4,101,CONTINUOUS
A0A7J9LGN2,S-adenosylmethionine synthase,390,Goshw_017784,34291,Gossypium schwendimanii,Gossypium schwendimanii (Cotton),True,IPR022628,domain,,390,4,101,CONTINUOUS
A0A7J9LLZ2,S-adenosylmethionine synthase,393,Goshw_010202,34291,Gossypium schwendimanii,Gossypium schwendimanii (Cotton),True,IPR022628,domain,,393,4,101,CONTINUOUS
A0A7J9LPX1,S-adenosylmethionine synthase,390,Goshw_021426,34291,Gossypium schwendimanii,Gossypium schwendimanii (Cotton),True,IPR022628,domain,,390,4,101,CONTINUOUS
A0A7J9LWE0,S-adenosylmethionine synthase,393,Goshw_016874,34291,Gossypium schwendimanii,Gossypium schwendimanii (Cotton),True,IPR022628,domain,,393,4,101,CONTINUOUS
A0A7J9M359,S-adenosylmethionine synthase,390,Goshw_010232,34291,Gossypium schwendimanii,Gossypium schwendimanii (Cotton),True,IPR022628,domain,,390,4,101,CONTINUOUS
A0A7J9UXW9,Methionine adenosyltransferase,388,GB882_08575,348442,Georgenia ruanii,Georgenia ruanii,True,IPR022628,domain,,388,1,91,CONTINUOUS
A0A7K0BMM1,S-adenosylmethionine synthase,397,metK,2585200,Actinomadura macrotermitis,Actinomadura macrotermitis,True,IPR022628,domain,,397,4,101,CONTINUOUS
A0A7K0CDP9,S-adenosylmethionine synthase,403,metK_1,2585196,Streptomyces smaragdinus,Streptomyces smaragdinus,True,IPR022628,domain,,403,4,101,CONTINUOUS
A0A7K0CEH9,S-adenosylmethionine synthase,402,metK_2,2585196,Streptomyces smaragdinus,Streptomyces smaragdinus,True,IPR022628,domain,,402,4,101,CONTINUOUS
A0A7K0D869,S-adenosylmethionine synthase,404,metK,2585198,Nocardia macrotermitis,Nocardia macrotermitis,True,IPR022628,domain,,404,7,104,CONTINUOUS
A0A7K0DUL6,S-adenosylmethionine synthase,404,metK,2585199,Nocardia aurantia,Nocardia aurantia,True,IPR022628,domain,,404,7,104,CONTINUOUS
A0A7K0EV31,S-adenosylmethionine synthase,417,metK,2025311,Larkinella terrae,Larkinella terrae,True,IPR022628,domain,,417,3,100,CONTINUOUS
A0A7K0FQA9,S-adenosylmethionine synthase,417,metK,2666136,Pedobacter puniceum,Pedobacter puniceum,True,IPR022628,domain,,417,3,99,CONTINUOUS
A0A7K0FVL2,S-adenosylmethionine synthase,416,metK,1908241,Pedobacter petrophilus,Pedobacter petrophilus,True,IPR022628,domain,,416,3,99,CONTINUOUS
A0A7K0G773,S-adenosylmethionine synthase,434,metK,2606615,Enorma shizhengliae,Enorma shizhengliae,True,IPR022628,domain,,434,23,137,CONTINUOUS
A0A7K0J6T7,S-adenosylmethionine synthase,397,metK,2605781,Cutibacterium porci,Cutibacterium porci,True,IPR022628,domain,,397,4,101,CONTINUOUS
A0A7K0K024,S-adenosylmethionine synthase,397,metK,2652278,Mobiluncus porci,Mobiluncus porci,True,IPR022628,domain,,397,6,102,CONTINUOUS
A0A7K0KCD9,S-adenosylmethionine synthase,451,metK,2606637,Hallella mizrahii,Hallella mizrahii,True,IPR022628,domain,,451,3,99,CONTINUOUS
A0A7K1FJ43,S-adenosylmethionine synthase,402,metK,2665158,Nakamurella alba,Nakamurella alba,True,IPR022628,domain,,402,4,101,CONTINUOUS
A0A7K1GFP6,S-adenosylmethionine synthase,417,metK,2608631,Winogradskyella ouciana,Winogradskyella ouciana,True,IPR022628,domain,,417,3,99,CONTINUOUS
A0A7K1GNL8,S-adenosylmethionine synthase,430,metK,270914,Myroides pelagicus,Myroides pelagicus,True,IPR022628,domain,,430,3,99,CONTINUOUS
A0A7K1J4Y9,S-adenosylmethionine synthase,408,metK,2610880,Bifidobacterium canis,Bifidobacterium canis,True,IPR022628,domain,,408,6,102,CONTINUOUS
A0A7K1KR88,S-adenosylmethionine synthase,389,metK,2661613,Pseudodesulfovibrio alkaliphilus,Pseudodesulfovibrio alkaliphilus,True,IPR022628,domain,,389,6,105,CONTINUOUS
A0A7K1LBL2,S-adenosylmethionine synthase,397,metK,2678616,Actinomadura litoris,Actinomadura litoris,True,IPR022628,domain,,397,4,101,CONTINUOUS
A0A7K1LGR6,S-adenosylmethionine synthase,400,metK,592378,Rothia koreensis,Rothia koreensis,True,IPR022628,domain,,400,11,107,CONTINUOUS
A0A7K1LME9,S-adenosylmethionine synthase,419,metK,1028746,Christiangramia aestuarii,Christiangramia aestuarii,True,IPR022628,domain,,419,3,99,CONTINUOUS
A0A7K1SCK1,S-adenosylmethionine synthase,425,metK,2682092,Spirosoma arboris,Spirosoma arboris,True,IPR022628,domain,,425,3,100,CONTINUOUS
A0A7K1SRU0,S-adenosylmethionine synthase,416,metK,2682090,Mucilaginibacter arboris,Mucilaginibacter arboris,True,IPR022628,domain,,416,3,100,CONTINUOUS
A0A7K1T2W2,S-adenosylmethionine synthase,422,metK,2916441,Adlercreutzia rubneri,Adlercreutzia rubneri,True,IPR022628,domain,,422,8,122,CONTINUOUS
A0A7K1T8K0,S-adenosylmethionine synthase,430,metK,2916441,Adlercreutzia rubneri,Adlercreutzia rubneri,True,IPR022628,domain,,430,17,132,CONTINUOUS
A0A7K1TE19,S-adenosylmethionine synthase,420,metK,2682976,Hymenobacter ginkgonis,Hymenobacter ginkgonis,True,IPR022628,domain,,420,3,100,CONTINUOUS
A0A7K1U137,S-adenosylmethionine synthase,417,metK,2683588,Chitinophaga tropicalis,Chitinophaga tropicalis,True,IPR022628,domain,,417,3,100,CONTINUOUS
A0A7K1UL64,S-adenosylmethionine synthase,388,metK,1463631,Nesterenkonia alkaliphila,Nesterenkonia alkaliphila,True,IPR022628,domain,,388,3,99,CONTINUOUS
A0A7K1UU67,S-adenosylmethionine synthase,404,metK,2675851,Nocardia terrae,Nocardia terrae,True,IPR022628,domain,,404,7,104,CONTINUOUS
A0A7K1Y3U1,S-adenosylmethionine synthase,418,metK,2695274,Hufsiella ginkgonis,Hufsiella ginkgonis,True,IPR022628,domain,,418,3,100,CONTINUOUS
A0A7K1YC49,S-adenosylmethionine synthase,418,metK,2695275,Hufsiella arboris,Hufsiella arboris,True,IPR022628,domain,,418,3,100,CONTINUOUS
A0A7K2IMI7,S-adenosylmethionine synthase,397,metK,53437,Nocardiopsis alba,Nocardiopsis alba,True,IPR022628,domain,,397,4,101,CONTINUOUS
A0A7K3LSV7,S-adenosylmethionine synthase,403,metK,89051,Gordonia desulfuricans,Gordonia desulfuricans,True,IPR022628,domain,,403,7,104,CONTINUOUS
A0A7K3LZB2,S-adenosylmethionine synthase,396,metK,2650750,Phytoactinopolyspora mesophila,Phytoactinopolyspora mesophila,True,IPR022628,domain,,396,4,101,CONTINUOUS
A0A7K3M7G2,S-adenosylmethionine synthase,398,metK,2650750,Phytoactinopolyspora mesophila,Phytoactinopolyspora mesophila,True,IPR022628,domain,,398,5,102,CONTINUOUS
A0A7K3NN22,S-adenosylmethionine synthase,389,metK,63561,Desulfolutivibrio sulfodismutans,Desulfolutivibrio sulfodismutans,True,IPR022628,domain,,389,8,104,CONTINUOUS
A0A7K3TFF2,S-adenosylmethionine synthase,407,metK,1798157,Bifidobacterium avesanii,Bifidobacterium avesanii,True,IPR022628,domain,,407,7,103,CONTINUOUS
A0A7K3W1Z3,S-adenosylmethionine synthase,397,metK,1564158,Geodermatophilus sabuli,Geodermatophilus sabuli,True,IPR022628,domain,,397,4,101,CONTINUOUS
A0A7K3WA04,S-adenosylmethionine synthase,400,metK,2497753,Goekera deserti,Goekera deserti,True,IPR022628,domain,,400,4,101,CONTINUOUS
A0A7K3WMZ1,S-adenosylmethionine synthase,432,metK,101383,Cryomorpha ignava,Cryomorpha ignava,True,IPR022628,domain,,432,3,100,CONTINUOUS
A0A7K4ISQ4,S-adenosylmethionine synthase,398,Mat1a,8947,Geococcyx californianus,Geococcyx californianus (Greater roadrunner),True,IPR022628,domain,,398,19,116,CONTINUOUS
A0A7K4J4V7,S-adenosylmethionine synthase,226,Mat2a,8947,Geococcyx californianus,Geococcyx californianus (Greater roadrunner),True,IPR022628,domain,,226,1,85,CONTINUOUS
A0A7K4KDN0,S-adenosylmethionine synthase,396,Mat1a,458187,Crypturellus soui,Crypturellus soui,True,IPR022628,domain,,396,19,116,CONTINUOUS
A0A7K4KVP3,S-adenosylmethionine synthase,365,Mat2a_0,458187,Crypturellus soui,Crypturellus soui,True,IPR022628,domain,,365,1,84,CONTINUOUS
A0A7K4KW96,S-adenosylmethionine synthase,418,Mat2a_1,458187,Crypturellus soui,Crypturellus soui,True,IPR022628,domain,,418,18,115,CONTINUOUS
A0A7K4LBZ0,methionine adenosyltransferase,250,Mat2a_0,48396,Crypturellus undulatus,Crypturellus undulatus,True,IPR022628,domain,,250,1,85,CONTINUOUS
A0A7K4LHC7,S-adenosylmethionine synthase,396,Mat1a,48396,Crypturellus undulatus,Crypturellus undulatus,True,IPR022628,domain,,396,19,116,CONTINUOUS
A0A7K4LYM6,S-adenosylmethionine synthase,365,Mat2a_1,48396,Crypturellus undulatus,Crypturellus undulatus,True,IPR022628,domain,,365,1,84,CONTINUOUS
A0A7K4MY89,Methionine adenosyltransferase,385,HX834_01620,2511932,Marine Group I thaumarchaeote,Marine Group I thaumarchaeote,True,IPR022628,domain,,385,5,102,CONTINUOUS
A0A7K4PTH0,S-adenosylmethionine synthase,421,Mat2a,44397,Melospiza melodia,Melospiza melodia (Song sparrow),True,IPR022628,domain,,421,18,100,CONTINUOUS
A0A7K4Q1T6,S-adenosylmethionine synthase,226,Mat1a,44397,Melospiza melodia,Melospiza melodia (Song sparrow),True,IPR022628,domain,,226,1,85,CONTINUOUS
A0A7K4R252,S-adenosylmethionine synthase,399,Mat1a,456388,Neopipo cinnamomea,Neopipo cinnamomea,True,IPR022628,domain,,399,19,116,CONTINUOUS
A0A7K4RFT8,S-adenosylmethionine synthase,226,Mat2a,456388,Neopipo cinnamomea,Neopipo cinnamomea,True,IPR022628,domain,,226,1,85,CONTINUOUS
A0A7K4RRF5,S-adenosylmethionine synthase,398,Mat1a,115618,Columbina picui,Columbina picui (Picui ground-dove),True,IPR022628,domain,,398,19,116,CONTINUOUS
A0A7K4SK18,S-adenosylmethionine synthase,226,Mat2a_0,240201,Burhinus bistriatus,Burhinus bistriatus,True,IPR022628,domain,,226,1,85,CONTINUOUS
A0A7K4TDP5,S-adenosylmethionine synthase,398,Mat1a,240201,Burhinus bistriatus,Burhinus bistriatus,True,IPR022628,domain,,398,19,116,CONTINUOUS
A0A7K4TYS2,S-adenosylmethionine synthase,395,Mat2a,337173,Sinosuthora webbiana,Sinosuthora webbiana,True,IPR022628,domain,,395,18,115,CONTINUOUS
A0A7K4UKJ1,S-adenosylmethionine synthase,396,Mat1a,337173,Sinosuthora webbiana,Sinosuthora webbiana,True,IPR022628,domain,,396,19,116,CONTINUOUS
A0A7K4V0P4,S-adenosylmethionine synthase,226,Mat1a,337179,Emberiza fucata,Emberiza fucata,True,IPR022628,domain,,226,1,85,CONTINUOUS
A0A7K4VTJ4,methionine adenosyltransferase,181,Mat2a_0,337179,Emberiza fucata,Emberiza fucata,True,IPR022628,domain,,181,1,85,CONTINUOUS
A0A7K4W8L4,S-adenosylmethionine synthase,365,Mat2a_0,495162,Tachuris rubrigastra,Tachuris rubrigastra,True,IPR022628,domain,,365,1,84,CONTINUOUS
A0A7K4W8R0,S-adenosylmethionine synthase,399,Mat1a,495162,Tachuris rubrigastra,Tachuris rubrigastra,True,IPR022628,domain,,399,19,116,CONTINUOUS
A0A7K4WYS1,methionine adenosyltransferase,253,Mat2a_1,495162,Tachuris rubrigastra,Tachuris rubrigastra,True,IPR022628,domain,,253,1,69,CONTINUOUS
A0A7K4Y343,S-adenosylmethionine synthase,399,Mat1a,13245,Regulus satrapa,Regulus satrapa (Golden-crowned kinglet),True,IPR022628,domain,,399,19,116,CONTINUOUS
A0A7K4Y7K0,S-adenosylmethionine synthase,398,Mat1a,153643,Bucorvus abyssinicus,Bucorvus abyssinicus (Northern ground-hornbill),True,IPR022628,domain,,398,19,116,CONTINUOUS
A0A7K4YJL5,S-adenosylmethionine synthase,226,Mat2a,153643,Bucorvus abyssinicus,Bucorvus abyssinicus (Northern ground-hornbill),True,IPR022628,domain,,226,1,85,CONTINUOUS
