protein_accession	protein_name	protein_length	gene	organism_taxid	organism_name	organism_fullname	in_alphafold	interpro_accession	entry_type	entry_integrated	interpro_protein_length	fragment_start	fragment_end	fragment_status	protein_group
A0A8K0IPD0	Metal-nicotianamine transporter YSL	721	COCNU_10G010270	13894	Cocos nucifera	Cocos nucifera (Coconut palm)	True	IPR004813	family		721	68	690	CONTINUOUS	Oligopeptide_transporter
A0A8K0ITN9	Oligopeptide transporter 3	646	COCNU_13G005200	13894	Cocos nucifera	Cocos nucifera (Coconut palm)	True	IPR004813	family		646	108	450	CONTINUOUS	Oligopeptide_transporter
A0A8K0ITN9	Oligopeptide transporter 3	646	COCNU_13G005200	13894	Cocos nucifera	Cocos nucifera (Coconut palm)	True	IPR004813	family		646	445	611	CONTINUOUS	Oligopeptide_transporter
A0A8K0IXA7	Metal-nicotianamine transporter YSL6	593	COCNU_15G005180	13894	Cocos nucifera	Cocos nucifera (Coconut palm)	True	IPR004813	family		593	33	204	CONTINUOUS	Oligopeptide_transporter
A0A8K0IXA7	Metal-nicotianamine transporter YSL6	593	COCNU_15G005180	13894	Cocos nucifera	Cocos nucifera (Coconut palm)	True	IPR004813	family		593	207	259	CONTINUOUS	Oligopeptide_transporter
A0A8K0IXA7	Metal-nicotianamine transporter YSL6	593	COCNU_15G005180	13894	Cocos nucifera	Cocos nucifera (Coconut palm)	True	IPR004813	family		593	314	406	CONTINUOUS	Oligopeptide_transporter
A0A8K0IXA7	Metal-nicotianamine transporter YSL6	593	COCNU_15G005180	13894	Cocos nucifera	Cocos nucifera (Coconut palm)	True	IPR004813	family		593	412	574	CONTINUOUS	Oligopeptide_transporter
A0A8K0IZJ0	Sexual differentiation process protein isp4	588	E4U42_001012	83212	Claviceps africana	Claviceps africana	True	IPR004813	family		588	132	570	CONTINUOUS	Oligopeptide_transporter
A0A8K0IZJ5	Uncharacterized protein	375	E4U42_002061	83212	Claviceps africana	Claviceps africana	True	IPR004813	family		375	162	373	CONTINUOUS	Oligopeptide_transporter
A0A8K0J055	Uncharacterized protein	291	E4U42_001013	83212	Claviceps africana	Claviceps africana	True	IPR004813	family		291	1	253	CONTINUOUS	Oligopeptide_transporter
A0A8K0J3S4	Uncharacterized protein	1095	E4U42_005526	83212	Claviceps africana	Claviceps africana	True	IPR004813	family		1095	308	1051	CONTINUOUS	Oligopeptide_transporter
A0A8K0J3T8	Uncharacterized protein	824	E4U42_005788	83212	Claviceps africana	Claviceps africana	True	IPR004813	family		824	83	778	CONTINUOUS	Oligopeptide_transporter
A0A8K0J4R4	Oligopeptide transporter	797	E4U42_005135	83212	Claviceps africana	Claviceps africana	True	IPR004813	family		797	75	770	CONTINUOUS	Oligopeptide_transporter
A0A8K0J513	Uncharacterized protein	795	E4U42_004528	83212	Claviceps africana	Claviceps africana	True	IPR004813	family		795	82	747	CONTINUOUS	Oligopeptide_transporter
A0A8K0J5P5	Peptide transporter	784	E4U42_005593	83212	Claviceps africana	Claviceps africana	True	IPR004813	family		784	83	755	CONTINUOUS	Oligopeptide_transporter
A0A8K0J8N4	Sexual differentiation process protein isp4	873	E4U42_002105	83212	Claviceps africana	Claviceps africana	True	IPR004813	family		873	141	832	CONTINUOUS	Oligopeptide_transporter
A0A8K0JE45	Isp4 protein	842	E4U42_005823	83212	Claviceps africana	Claviceps africana	True	IPR004813	family		842	128	802	CONTINUOUS	Oligopeptide_transporter
A0A8K0JEN0	Oligonucleotide transporter	645	E4U42_003608	83212	Claviceps africana	Claviceps africana	True	IPR004813	family		645	13	593	CONTINUOUS	Oligopeptide_transporter
A0A8K0JHL8	OPT oligopeptide transporter	810	FFLO_05111	5210	Filobasidium floriforme	Filobasidium floriforme	True	IPR004813	family		810	91	773	CONTINUOUS	Oligopeptide_transporter
A0A8K0JJ15	OPT family small oligopeptide transporter	756	FFLO_05450	5210	Filobasidium floriforme	Filobasidium floriforme	True	IPR004813	family		756	74	730	CONTINUOUS	Oligopeptide_transporter
A0A8K0KVM9	OPT peptide transporter Mtd1	770	KVT40_007836	2601811	Elsinoe batatas	Elsinoe batatas	True	IPR004813	family		770	88	745	CONTINUOUS	Oligopeptide_transporter
A0A8K0L484	Sexual differentiation process protein isp4	840	KVT40_002557	2601811	Elsinoe batatas	Elsinoe batatas	True	IPR004813	family		840	116	798	CONTINUOUS	Oligopeptide_transporter
A0A8K0L6Z8	Oligopeptide transporter	776	KVT40_002761	2601811	Elsinoe batatas	Elsinoe batatas	True	IPR004813	family		776	93	754	CONTINUOUS	Oligopeptide_transporter
A0A8K0MJ01	Oligopeptide transporter 4	834	FNV43_RR12644	2594499	Rhamnella rubrinervis	Rhamnella rubrinervis	True	IPR004813	family		834	27	702	CONTINUOUS	Oligopeptide_transporter
A0A8K0MN82	Oligopeptide transporter 3	740	FNV43_RR07979	2594499	Rhamnella rubrinervis	Rhamnella rubrinervis	True	IPR004813	family		740	27	704	CONTINUOUS	Oligopeptide_transporter
A0A8K0MZV7	Interactor of constitutive active ROPs 3	749	COCNU_04G002930	13894	Cocos nucifera	Cocos nucifera (Coconut palm)	True	IPR004813	family		749	1	54	CONTINUOUS	Oligopeptide_transporter
A0A8K0MZV7	Interactor of constitutive active ROPs 3	749	COCNU_04G002930	13894	Cocos nucifera	Cocos nucifera (Coconut palm)	True	IPR004813	family		749	99	174	CONTINUOUS	Oligopeptide_transporter
A0A8K0N8U7	Oligopeptide transporter OPT superfamily	734	COCNU_10G004930	13894	Cocos nucifera	Cocos nucifera (Coconut palm)	True	IPR004813	family		734	121	506	CONTINUOUS	Oligopeptide_transporter
A0A8K0N8U7	Oligopeptide transporter OPT superfamily	734	COCNU_10G004930	13894	Cocos nucifera	Cocos nucifera (Coconut palm)	True	IPR004813	family		734	526	699	CONTINUOUS	Oligopeptide_transporter
A0A8K0NET5	Small oligopeptide transporter, OPT family	800	E4U42_000111	83212	Claviceps africana	Claviceps africana	True	IPR004813	family		800	85	757	CONTINUOUS	Oligopeptide_transporter
A0A8K0NFJ6	Uncharacterized protein	84	E4U42_000528	83212	Claviceps africana	Claviceps africana	True	IPR004813	family		84	2	62	CONTINUOUS	Oligopeptide_transporter
A0A8K0NJ11	Oligopeptide transporter protein	908	E4U42_001805	83212	Claviceps africana	Claviceps africana	True	IPR004813	family		908	135	864	CONTINUOUS	Oligopeptide_transporter
A0A8K0NM41	Uncharacterized protein	1037	FFLO_06465	5210	Filobasidium floriforme	Filobasidium floriforme	True	IPR004813	family		1037	314	983	CONTINUOUS	Oligopeptide_transporter
A0A8K0NN80	Uncharacterized protein	869	FFLO_05410	5210	Filobasidium floriforme	Filobasidium floriforme	True	IPR004813	family		869	144	826	CONTINUOUS	Oligopeptide_transporter
A0A8K0PGD4	Oligopeptide transporter	755	KVT40_000370	2601811	Elsinoe batatas	Elsinoe batatas	True	IPR004813	family		755	83	743	CONTINUOUS	Oligopeptide_transporter
A0A8K0PGE3	Oligopeptide transporter	726	KVT40_002741	2601811	Elsinoe batatas	Elsinoe batatas	True	IPR004813	family		726	39	719	CONTINUOUS	Oligopeptide_transporter
A0A8K0QT07	OPT oligopeptide transporter	853	FB567DRAFT_634928	798071	Paraphoma chrysanthemicola	Paraphoma chrysanthemicola	True	IPR004813	family		853	124	811	CONTINUOUS	Oligopeptide_transporter
A0A8K0R0F4	Small oligopeptide transporter	796	FB567DRAFT_502046	798071	Paraphoma chrysanthemicola	Paraphoma chrysanthemicola	True	IPR004813	family		796	81	753	CONTINUOUS	Oligopeptide_transporter
A0A8K0R7M9	OPT oligopeptide transporter	796	FB567DRAFT_590372	798071	Paraphoma chrysanthemicola	Paraphoma chrysanthemicola	True	IPR004813	family		796	95	767	CONTINUOUS	Oligopeptide_transporter
A0A8K0RGX8	Oligopeptide transporter	732	FB567DRAFT_162927	798071	Paraphoma chrysanthemicola	Paraphoma chrysanthemicola	True	IPR004813	family		732	45	727	CONTINUOUS	Oligopeptide_transporter
A0A8K0RIP5	Peptide transporter	782	BKA59DRAFT_315880	61284	Fusarium tricinctum	Fusarium tricinctum	True	IPR004813	family		782	61	752	CONTINUOUS	Oligopeptide_transporter
A0A8K0RJS7	Peptide transporter	779	BKA59DRAFT_404718	61284	Fusarium tricinctum	Fusarium tricinctum	True	IPR004813	family		779	66	743	CONTINUOUS	Oligopeptide_transporter
A0A8K0RMK5	Oligopeptide transporter 2	847	BKA59DRAFT_447218	61284	Fusarium tricinctum	Fusarium tricinctum	True	IPR004813	family		847	127	807	CONTINUOUS	Oligopeptide_transporter
A0A8K0RQG6	OPT family small oligopeptide transporter	767	BKA59DRAFT_320127	61284	Fusarium tricinctum	Fusarium tricinctum	True	IPR004813	family		767	56	726	CONTINUOUS	Oligopeptide_transporter
A0A8K0RRQ1	Sexual differentiation process protein isp4	860	BKA59DRAFT_483540	61284	Fusarium tricinctum	Fusarium tricinctum	True	IPR004813	family		860	130	820	CONTINUOUS	Oligopeptide_transporter
A0A8K0RSJ8	Oligopeptide transporter	742	BKA59DRAFT_276700	61284	Fusarium tricinctum	Fusarium tricinctum	True	IPR004813	family		742	62	720	CONTINUOUS	Oligopeptide_transporter
A0A8K0RU67	Sexual differentiation process protein isp4	1066	BKA59DRAFT_442837	61284	Fusarium tricinctum	Fusarium tricinctum	True	IPR004813	family		1066	291	1022	CONTINUOUS	Oligopeptide_transporter
A0A8K0S2A4	Sexual differentiation process protein isp4	821	BKA59DRAFT_492206	61284	Fusarium tricinctum	Fusarium tricinctum	True	IPR004813	family		821	109	780	CONTINUOUS	Oligopeptide_transporter
A0A8K0S8H4	Sexual differentiation process protein	873	BKA59DRAFT_386336	61284	Fusarium tricinctum	Fusarium tricinctum	True	IPR004813	family		873	141	832	CONTINUOUS	Oligopeptide_transporter
A0A8K0SDU5	Oligopeptide transporter	646	BKA59DRAFT_54848	61284	Fusarium tricinctum	Fusarium tricinctum	True	IPR004813	family		646	11	645	CONTINUOUS	Oligopeptide_transporter
A0A8K0SGL7	Oligopeptide transporter	732	B0I35DRAFT_464542	80388	Stachybotrys elegans	Stachybotrys elegans	True	IPR004813	family		732	61	712	CONTINUOUS	Oligopeptide_transporter
A0A8K0SJJ3	Oligopeptide transporter	607	B0I35DRAFT_470170	80388	Stachybotrys elegans	Stachybotrys elegans	True	IPR004813	family		607	9	600	CONTINUOUS	Oligopeptide_transporter
A0A8K0STI6	OPT family small oligopeptide transporter	765	B0I35DRAFT_355074	80388	Stachybotrys elegans	Stachybotrys elegans	True	IPR004813	family		765	53	725	CONTINUOUS	Oligopeptide_transporter
A0A8K0SXY0	OPT oligopeptide transporter protein-domain-containing protein	780	B0I35DRAFT_427171	80388	Stachybotrys elegans	Stachybotrys elegans	True	IPR004813	family		780	80	751	CONTINUOUS	Oligopeptide_transporter
A0A8K0T324	OPT family small oligopeptide transporter	805	B0I35DRAFT_345312	80388	Stachybotrys elegans	Stachybotrys elegans	True	IPR004813	family		805	72	760	CONTINUOUS	Oligopeptide_transporter
A0A8K0T4L9	Oligopeptide transporter 2	837	B0T11DRAFT_359341	40658	Plectosphaerella cucumerina	Plectosphaerella cucumerina	True	IPR004813	family		837	119	800	CONTINUOUS	Oligopeptide_transporter
A0A8K0T5N6	OPT family small oligopeptide transporter	793	B0I35DRAFT_473238	80388	Stachybotrys elegans	Stachybotrys elegans	True	IPR004813	family		793	83	752	CONTINUOUS	Oligopeptide_transporter
A0A8K0T6B2	Oligopeptide transporter	742	B0T11DRAFT_292201	40658	Plectosphaerella cucumerina	Plectosphaerella cucumerina	True	IPR004813	family		742	39	733	CONTINUOUS	Oligopeptide_transporter
A0A8K0T739	OPT family small oligopeptide transporter	911	B0I35DRAFT_448162	80388	Stachybotrys elegans	Stachybotrys elegans	True	IPR004813	family		911	139	867	CONTINUOUS	Oligopeptide_transporter
A0A8K0TEL7	Oligopeptide transporter 2	897	B0T11DRAFT_241209	40658	Plectosphaerella cucumerina	Plectosphaerella cucumerina	True	IPR004813	family		897	139	842	CONTINUOUS	Oligopeptide_transporter
A0A8K0TIL0	Oligopeptide transporter	744	B0T11DRAFT_353442	40658	Plectosphaerella cucumerina	Plectosphaerella cucumerina	True	IPR004813	family		744	66	723	CONTINUOUS	Oligopeptide_transporter
A0A8K0TKS0	OPT family small oligopeptide transporter	777	B0T11DRAFT_304987	40658	Plectosphaerella cucumerina	Plectosphaerella cucumerina	True	IPR004813	family		777	62	737	CONTINUOUS	Oligopeptide_transporter
A0A8K0TP97	OPT oligopeptide transporter protein-domain-containing protein	787	B0T11DRAFT_249831	40658	Plectosphaerella cucumerina	Plectosphaerella cucumerina	True	IPR004813	family		787	84	758	CONTINUOUS	Oligopeptide_transporter
A0A8K0TPU6	OPT oligopeptide transporter	1015	B0T11DRAFT_234624	40658	Plectosphaerella cucumerina	Plectosphaerella cucumerina	True	IPR004813	family		1015	244	971	CONTINUOUS	Oligopeptide_transporter
A0A8K0UFS2	OPT oligopeptide transporter	766	BXZ70DRAFT_1012778	1940300	Cristinia sonorae	Cristinia sonorae	True	IPR004813	family		766	55	721	CONTINUOUS	Oligopeptide_transporter
A0A8K0UFY4	OPT oligopeptide transporter	764	BXZ70DRAFT_911224	1940300	Cristinia sonorae	Cristinia sonorae	True	IPR004813	family		764	53	719	CONTINUOUS	Oligopeptide_transporter
A0A8K0UH41	Oligopeptide transporter	717	BXZ70DRAFT_541936	1940300	Cristinia sonorae	Cristinia sonorae	True	IPR004813	family		717	56	694	CONTINUOUS	Oligopeptide_transporter
A0A8K0UIQ0	Oligopeptide transporter	791	BXZ70DRAFT_370832	1940300	Cristinia sonorae	Cristinia sonorae	True	IPR004813	family		791	88	758	CONTINUOUS	Oligopeptide_transporter
A0A8K0UJJ5	Oligopeptide transporter	794	BXZ70DRAFT_1036311	1940300	Cristinia sonorae	Cristinia sonorae	True	IPR004813	family		794	100	763	CONTINUOUS	Oligopeptide_transporter
A0A8K0UJN1	Oligopeptide transporter	789	BXZ70DRAFT_1010480	1940300	Cristinia sonorae	Cristinia sonorae	True	IPR004813	family		789	95	758	CONTINUOUS	Oligopeptide_transporter
A0A8K0UJX6	Oligopeptide transporter	667	BXZ70DRAFT_330428	1940300	Cristinia sonorae	Cristinia sonorae	True	IPR004813	family		667	29	643	CONTINUOUS	Oligopeptide_transporter
A0A8K0UMC8	OPT oligopeptide transporter	760	BXZ70DRAFT_894689	1940300	Cristinia sonorae	Cristinia sonorae	True	IPR004813	family		760	73	732	CONTINUOUS	Oligopeptide_transporter
A0A8K0UMU1	OPT oligopeptide transporter	716	BXZ70DRAFT_1031879	1940300	Cristinia sonorae	Cristinia sonorae	True	IPR004813	family		716	76	709	CONTINUOUS	Oligopeptide_transporter
A0A8K0UQ45	OPT oligopeptide transporter	767	BXZ70DRAFT_105036	1940300	Cristinia sonorae	Cristinia sonorae	True	IPR004813	family		767	56	722	CONTINUOUS	Oligopeptide_transporter
A0A8K0UR38	OPT oligopeptide transporter	776	BXZ70DRAFT_1018477	1940300	Cristinia sonorae	Cristinia sonorae	True	IPR004813	family		776	69	734	CONTINUOUS	Oligopeptide_transporter
A0A8K0URW7	Oligopeptide transporter	767	BXZ70DRAFT_80078	1940300	Cristinia sonorae	Cristinia sonorae	True	IPR004813	family		767	63	736	CONTINUOUS	Oligopeptide_transporter
A0A8K0URX8	Peptide transporter MTD1	770	BXZ70DRAFT_80728	1940300	Cristinia sonorae	Cristinia sonorae	True	IPR004813	family		770	66	739	CONTINUOUS	Oligopeptide_transporter
A0A8K0UUY1	OPT oligopeptide transporter	714	BXZ70DRAFT_889058	1940300	Cristinia sonorae	Cristinia sonorae	True	IPR004813	family		714	16	695	CONTINUOUS	Oligopeptide_transporter
A0A8K0W0B9	OPT-domain-containing protein	1018	FB567DRAFT_548513	798071	Paraphoma chrysanthemicola	Paraphoma chrysanthemicola	True	IPR004813	family		1018	244	977	CONTINUOUS	Oligopeptide_transporter
A0A8K0W271	OPT superfamily oligopeptide transporter	802	FB567DRAFT_589373	798071	Paraphoma chrysanthemicola	Paraphoma chrysanthemicola	True	IPR004813	family		802	77	776	CONTINUOUS	Oligopeptide_transporter
A0A8K0W5X9	Peptide transporter	789	BKA59DRAFT_315589	61284	Fusarium tricinctum	Fusarium tricinctum	True	IPR004813	family		789	89	760	CONTINUOUS	Oligopeptide_transporter
A0A8K0W6U3	OPT family small oligopeptide transporter	799	BKA59DRAFT_405551	61284	Fusarium tricinctum	Fusarium tricinctum	True	IPR004813	family		799	84	756	CONTINUOUS	Oligopeptide_transporter
A0A8K0WL41	OPT family small oligopeptide transporter	800	B0I35DRAFT_362511	80388	Stachybotrys elegans	Stachybotrys elegans	True	IPR004813	family		800	85	757	CONTINUOUS	Oligopeptide_transporter
A0A8K0WNV7	Oligopeptide transporter 2	897	B0I35DRAFT_379488	80388	Stachybotrys elegans	Stachybotrys elegans	True	IPR004813	family		897	139	842	CONTINUOUS	Oligopeptide_transporter
A0A8K0WNY5	OPT family small oligopeptide transporter	791	B0I35DRAFT_437670	80388	Stachybotrys elegans	Stachybotrys elegans	True	IPR004813	family		791	60	750	CONTINUOUS	Oligopeptide_transporter
A0A8K0WSX4	OPT superfamily oligopeptide transporter	694	B0I35DRAFT_234352	80388	Stachybotrys elegans	Stachybotrys elegans	True	IPR004813	family		694	12	686	CONTINUOUS	Oligopeptide_transporter
A0A8K0WUU9	Uncharacterized protein	221	B0I35DRAFT_407341	80388	Stachybotrys elegans	Stachybotrys elegans	True	IPR004813	family		221	9	100	CONTINUOUS	Oligopeptide_transporter
A0A8K0WUU9	Uncharacterized protein	221	B0I35DRAFT_407341	80388	Stachybotrys elegans	Stachybotrys elegans	True	IPR004813	family		221	133	202	CONTINUOUS	Oligopeptide_transporter
A0A8K0X0A1	Sexual differentiation process protein isp4	818	B0T11DRAFT_130575	40658	Plectosphaerella cucumerina	Plectosphaerella cucumerina	True	IPR004813	family		818	107	777	CONTINUOUS	Oligopeptide_transporter
A0A8K0X4Y3	Oligopeptide transporter 8	798	B0T11DRAFT_304543	40658	Plectosphaerella cucumerina	Plectosphaerella cucumerina	True	IPR004813	family		798	82	770	CONTINUOUS	Oligopeptide_transporter
A0A8K0X822	Oligopeptide transporter	711	B0T11DRAFT_314028	40658	Plectosphaerella cucumerina	Plectosphaerella cucumerina	True	IPR004813	family		711	40	687	CONTINUOUS	Oligopeptide_transporter
A0A8K0XA18	Oligopeptide transporter	744	B0T11DRAFT_324904	40658	Plectosphaerella cucumerina	Plectosphaerella cucumerina	True	IPR004813	family		744	62	723	CONTINUOUS	Oligopeptide_transporter
A0A8K0XJJ0	Peptide transporter MTD1	768	BXZ70DRAFT_963889	1940300	Cristinia sonorae	Cristinia sonorae	True	IPR004813	family		768	67	740	CONTINUOUS	Oligopeptide_transporter
A0A8K0XKM6	OPT oligopeptide transporter	764	BXZ70DRAFT_578246	1940300	Cristinia sonorae	Cristinia sonorae	True	IPR004813	family		764	70	736	CONTINUOUS	Oligopeptide_transporter
A0A8K0XLA1	OPT oligopeptide transporter	804	BXZ70DRAFT_1045221	1940300	Cristinia sonorae	Cristinia sonorae	True	IPR004813	family		804	97	760	CONTINUOUS	Oligopeptide_transporter
A0A8M8UVP8	Metal-nicotianamine transporter YSL3-like	655	LOC105166767	4182	Sesamum indicum	Sesamum indicum (Oriental sesame)	False	IPR004813	family		655	30	636	CONTINUOUS	Oligopeptide_transporter
A0A8N4I5V1	Oligopeptide transporter 3	605	LOC105034203	51953	Elaeis guineensis var. tenera	Elaeis guineensis var. tenera (Oil palm)	True	IPR004813	family		605	24	570	CONTINUOUS	Oligopeptide_transporter
A0A8R7JXM2	Metal-nicotianamine transporter YSL3	425		4572	Triticum urartu	Triticum urartu (Red wild einkorn)	True	IPR004813	family		425	1	389	CONTINUOUS	Oligopeptide_transporter
A0A8R7K0R0	Uncharacterized protein	245		4572	Triticum urartu	Triticum urartu (Red wild einkorn)	True	IPR004813	family		245	29	244	CONTINUOUS	Oligopeptide_transporter
A0A8R7P439	Oligopeptide transporter 7	767	LOC125528054	4572	Triticum urartu	Triticum urartu (Red wild einkorn)	True	IPR004813	family		767	58	731	CONTINUOUS	Oligopeptide_transporter
A0A8R7P6V3	Oligopeptide transporter 7	507	LOC125528054	4572	Triticum urartu	Triticum urartu (Red wild einkorn)	True	IPR004813	family		507	58	478	CONTINUOUS	Oligopeptide_transporter
A0A8R7P6Y5	Uncharacterized protein	666		4572	Triticum urartu	Triticum urartu (Red wild einkorn)	True	IPR004813	family		666	37	649	CONTINUOUS	Oligopeptide_transporter
A0A8R7P7R4	Uncharacterized protein	511	LOC125530415	4572	Triticum urartu	Triticum urartu (Red wild einkorn)	True	IPR004813	family		511	2	494	CONTINUOUS	Oligopeptide_transporter
A0A8R7PES5	Uncharacterized protein	218	LOC125537720	4572	Triticum urartu	Triticum urartu (Red wild einkorn)	True	IPR004813	family		218	1	217	CONTINUOUS	Oligopeptide_transporter
A0A8R7PHI3	Uncharacterized protein	670	LOC125539243	4572	Triticum urartu	Triticum urartu (Red wild einkorn)	True	IPR004813	family		670	41	653	CONTINUOUS	Oligopeptide_transporter
A0A8R7PHW4	Metal-nicotianamine transporter YSL12	716	LOC125539099	4572	Triticum urartu	Triticum urartu (Red wild einkorn)	True	IPR004813	family		716	65	686	CONTINUOUS	Oligopeptide_transporter
A0A8R7PI31	Metal-nicotianamine transporter YSL12	718	LOC125539096	4572	Triticum urartu	Triticum urartu (Red wild einkorn)	True	IPR004813	family		718	69	690	CONTINUOUS	Oligopeptide_transporter
A0A8R7PI78	Uncharacterized protein	724	LOC125533748	4572	Triticum urartu	Triticum urartu (Red wild einkorn)	True	IPR004813	family		724	73	694	CONTINUOUS	Oligopeptide_transporter
A0A8R7PKZ2	Metal-nicotianamine transporter YSL7	683	LOC125534500	4572	Triticum urartu	Triticum urartu (Red wild einkorn)	True	IPR004813	family		683	32	653	CONTINUOUS	Oligopeptide_transporter
A0A8R7PML8	Oligopeptide transporter 4	743	LOC125540513	4572	Triticum urartu	Triticum urartu (Red wild einkorn)	True	IPR004813	family		743	21	704	CONTINUOUS	Oligopeptide_transporter
A0A8R7PW16	Metal-nicotianamine transporter YSL7	681	LOC125548780	4572	Triticum urartu	Triticum urartu (Red wild einkorn)	True	IPR004813	family		681	19	647	CONTINUOUS	Oligopeptide_transporter
A0A8R7QH38	Oligopeptide transporter 4	98		4572	Triticum urartu	Triticum urartu (Red wild einkorn)	True	IPR004813	family		98	4	60	CONTINUOUS	Oligopeptide_transporter
A0A8R7QH50	Uncharacterized protein	361		4572	Triticum urartu	Triticum urartu (Red wild einkorn)	True	IPR004813	family		361	14	328	CONTINUOUS	Oligopeptide_transporter
A0A8R7QNE9	Uncharacterized protein	524		4572	Triticum urartu	Triticum urartu (Red wild einkorn)	True	IPR004813	family		524	12	507	CONTINUOUS	Oligopeptide_transporter
A0A8R7QPZ6	Metal-nicotianamine transporter YSL12	657	LOC125513777	4572	Triticum urartu	Triticum urartu (Red wild einkorn)	True	IPR004813	family		657	7	624	CONTINUOUS	Oligopeptide_transporter
A0A8R7QU43	Oligopeptide transporter 7	790	LOC125522093	4572	Triticum urartu	Triticum urartu (Red wild einkorn)	True	IPR004813	family		790	51	755	CONTINUOUS	Oligopeptide_transporter
A0A8R7QUE8	Oligopeptide transporter 7	439	LOC125522093	4572	Triticum urartu	Triticum urartu (Red wild einkorn)	True	IPR004813	family		439	51	438	CONTINUOUS	Oligopeptide_transporter
A0A8R7QYM3	Oligopeptide transporter 4	755	LOC125519906	4572	Triticum urartu	Triticum urartu (Red wild einkorn)	True	IPR004813	family		755	37	716	CONTINUOUS	Oligopeptide_transporter
A0A8R7QYP6	Oligopeptide transporter 7	775	LOC125520674	4572	Triticum urartu	Triticum urartu (Red wild einkorn)	True	IPR004813	family		775	66	740	CONTINUOUS	Oligopeptide_transporter
A0A8R7QZ76	Uncharacterized protein	123		4572	Triticum urartu	Triticum urartu (Red wild einkorn)	True	IPR004813	family		123	24	100	CONTINUOUS	Oligopeptide_transporter
A0A8R7QZW3	Oligopeptide transporter 7	318		4572	Triticum urartu	Triticum urartu (Red wild einkorn)	True	IPR004813	family		318	1	317	CONTINUOUS	Oligopeptide_transporter
A0A8R7R849	Uncharacterized protein	161		4572	Triticum urartu	Triticum urartu (Red wild einkorn)	True	IPR004813	family		161	1	144	CONTINUOUS	Oligopeptide_transporter
A0A8R7RG21	Metal-nicotianamine transporter YSL6	670	LOC125530657	4572	Triticum urartu	Triticum urartu (Red wild einkorn)	True	IPR004813	family		670	25	650	CONTINUOUS	Oligopeptide_transporter
A0A8R7THX6	Metal-nicotianamine transporter YSL7	425	LOC125537720	4572	Triticum urartu	Triticum urartu (Red wild einkorn)	True	IPR004813	family		425	39	424	CONTINUOUS	Oligopeptide_transporter
A0A8R7TI30	Metal-nicotianamine transporter YSL6	670	LOC125537722	4572	Triticum urartu	Triticum urartu (Red wild einkorn)	True	IPR004813	family		670	29	652	CONTINUOUS	Oligopeptide_transporter
A0A8R7TII6	Metal-nicotianamine transporter YSL6	688	LOC125537720	4572	Triticum urartu	Triticum urartu (Red wild einkorn)	True	IPR004813	family		688	39	667	CONTINUOUS	Oligopeptide_transporter
A0A8R7TKU6	Metal-nicotianamine transporter YSL3	208	LOC125539242	4572	Triticum urartu	Triticum urartu (Red wild einkorn)	True	IPR004813	family		208	43	185	CONTINUOUS	Oligopeptide_transporter
A0A8R7TL42	Uncharacterized protein	671	LOC125539239	4572	Triticum urartu	Triticum urartu (Red wild einkorn)	True	IPR004813	family		671	38	654	CONTINUOUS	Oligopeptide_transporter
A0A8R7TL83	Uncharacterized protein	395	LOC125539242	4572	Triticum urartu	Triticum urartu (Red wild einkorn)	True	IPR004813	family		395	1	378	CONTINUOUS	Oligopeptide_transporter
A0A8R7TLP2	Uncharacterized protein	670	LOC125539242	4572	Triticum urartu	Triticum urartu (Red wild einkorn)	True	IPR004813	family		670	39	653	CONTINUOUS	Oligopeptide_transporter
A0A8R7TMD1	Metal-nicotianamine transporter YSL6	670	LOC125534184	4572	Triticum urartu	Triticum urartu (Red wild einkorn)	True	IPR004813	family		670	26	650	CONTINUOUS	Oligopeptide_transporter
A0A8R7TTC9	Metal-nicotianamine transporter YSL1	706	LOC125543412	4572	Triticum urartu	Triticum urartu (Red wild einkorn)	True	IPR004813	family		706	45	672	CONTINUOUS	Oligopeptide_transporter
A0A8R7U9A9	Metal-nicotianamine transporter YSL12	710	LOC125553938	4572	Triticum urartu	Triticum urartu (Red wild einkorn)	True	IPR004813	family		710	61	682	CONTINUOUS	Oligopeptide_transporter
A0A8R7UDC6	Oligopeptide transporter 5	736	LOC125555761	4572	Triticum urartu	Triticum urartu (Red wild einkorn)	True	IPR004813	family		736	18	699	CONTINUOUS	Oligopeptide_transporter
A0A8R7UKB9	Uncharacterized protein	169		4572	Triticum urartu	Triticum urartu (Red wild einkorn)	True	IPR004813	family		169	30	168	CONTINUOUS	Oligopeptide_transporter
A0A8R7UQA8	Uncharacterized protein	702	LOC125514947	4572	Triticum urartu	Triticum urartu (Red wild einkorn)	True	IPR004813	family		702	43	669	CONTINUOUS	Oligopeptide_transporter
A0A8R7UWF7	Oligopeptide transporter 4	749	LOC125514246	4572	Triticum urartu	Triticum urartu (Red wild einkorn)	True	IPR004813	family		749	27	710	CONTINUOUS	Oligopeptide_transporter
A0A8R7UY03	Metal-nicotianamine transporter YSL12	711	LOC125513771	4572	Triticum urartu	Triticum urartu (Red wild einkorn)	True	IPR004813	family		711	63	683	CONTINUOUS	Oligopeptide_transporter
A0A8R7V9Q5	Uncharacterized protein	75		4572	Triticum urartu	Triticum urartu (Red wild einkorn)	True	IPR004813	family		75	2	73	CONTINUOUS	Oligopeptide_transporter
