protein_accession,protein_name,protein_length,gene,organism_taxid,organism_name,organism_fullname,in_alphafold,interpro_accession,entry_type,entry_integrated,interpro_protein_length,fragment_start,fragment_end,fragment_status
A0AAD3DYU1,18S rRNA aminocarboxypropyltransferase,321,Agub_g12804,47775,Astrephomene gubernaculifera,Astrephomene gubernaculifera,True,IPR007209,domain,,321,129,161,CONTINUOUS
A0AAD3H0V0,Uncharacterized protein,654,CTEN210_02422,426638,Chaetoceros tenuissimus,Chaetoceros tenuissimus,True,IPR007209,domain,,654,19,49,CONTINUOUS
A0AAD3NDP2,18S rRNA aminocarboxypropyltransferase,231,AKAME5_002246400,270547,Lates japonicus,Lates japonicus (Japanese lates),True,IPR007209,domain,,231,59,92,CONTINUOUS
A0AAD3NL34,ATP-binding cassette sub-family E member 1,564,AKAME5_002501000,270547,Lates japonicus,Lates japonicus (Japanese lates),True,IPR007209,domain,,564,6,36,CONTINUOUS
A0AAD3T261,ABC transporter E family member 2,605,Nepgr_023510,150966,Nepenthes gracilis,Nepenthes gracilis (Slender pitcher plant),True,IPR007209,domain,,605,6,36,CONTINUOUS
A0AAD3TPU7,Translation initiation factor RLI1,603,RLI1,1672016,Cutaneotrichosporon spelunceum,Cutaneotrichosporon spelunceum,True,IPR007209,domain,,603,6,36,CONTINUOUS
A0AAD3TRY0,18S rRNA aminocarboxypropyltransferase,323,TSR3,1672016,Cutaneotrichosporon spelunceum,Cutaneotrichosporon spelunceum,True,IPR007209,domain,,323,67,101,CONTINUOUS
A0AAD3XU17,18S rRNA aminocarboxypropyltransferase,268,Nepgr_019074,150966,Nepenthes gracilis,Nepenthes gracilis (Slender pitcher plant),True,IPR007209,domain,,268,50,81,CONTINUOUS
A0AAD4BSG7,18S rRNA aminocarboxypropyltransferase,276,TSR3,1328754,Boletus edulis BED1,Boletus edulis BED1,True,IPR007209,domain,,276,63,95,CONTINUOUS
A0AAD4CU32,18S rRNA aminocarboxypropyltransferase,374,TSR3,2582783,Aspergillus nanangensis,Aspergillus nanangensis,True,IPR007209,domain,,374,40,73,CONTINUOUS
A0AAD4D6A9,18S rRNA aminocarboxypropyltransferase,345,TSR3,604196,Linnemannia exigua,Linnemannia exigua,True,IPR007209,domain,,345,72,106,CONTINUOUS
A0AAD4E4P2,18S rRNA aminocarboxypropyltransferase,283,TSR3,1912939,Suillus fuscotomentosus,Suillus fuscotomentosus,True,IPR007209,domain,,283,71,104,CONTINUOUS
A0AAD4F3G7,Translation initiation factor RLI1,607,RLI1,669026,Staphylotrichum longicolle,Staphylotrichum longicolle,True,IPR007209,domain,,607,6,36,CONTINUOUS
A0AAD4F658,18S rRNA aminocarboxypropyltransferase,412,TSR3,669026,Staphylotrichum longicolle,Staphylotrichum longicolle,True,IPR007209,domain,,412,53,86,CONTINUOUS
A0AAD4GYF0,Translation initiation factor RLI1,672,RLI1,2582783,Aspergillus nanangensis,Aspergillus nanangensis,True,IPR007209,domain,,672,6,36,CONTINUOUS
A0AAD4H390,Translation initiation factor RLI1,599,RLI1,604196,Linnemannia exigua,Linnemannia exigua,True,IPR007209,domain,,599,5,35,CONTINUOUS
A0AAD4ID07,18S rRNA aminocarboxypropyltransferase,1023,TSR3,48097,Alternaria panax,Alternaria panax,True,IPR007209,domain,,1023,676,709,CONTINUOUS
A0AAD4IRX5,ABC transporter E family member 2,606,C2S53_002588,608512,Perilla frutescens var. hirtella,Perilla frutescens var. hirtella (Perilla citriodora),True,IPR007209,domain,,606,7,37,CONTINUOUS
A0AAD4JB70,18S rRNA aminocarboxypropyltransferase,278,C2S53_015332,608512,Perilla frutescens var. hirtella,Perilla frutescens var. hirtella (Perilla citriodora),True,IPR007209,domain,,278,45,72,CONTINUOUS
A0AAD4JTR0,18S rRNA aminocarboxypropyltransferase,263,KR093_000487,30044,Drosophila rubida,Drosophila rubida,True,IPR007209,domain,,263,69,102,CONTINUOUS
A0AAD4K251,ATP-binding cassette sub-family E member 1,611,KR093_010587,30044,Drosophila rubida,Drosophila rubida,True,IPR007209,domain,,611,14,44,CONTINUOUS
A0AAD4KVN0,18S rRNA aminocarboxypropyltransferase,376,TSR3,1131652,Talaromyces proteolyticus,Talaromyces proteolyticus,True,IPR007209,domain,,376,41,74,CONTINUOUS
A0AAD4LGM4,RNase L inhibitor RLI-like possible metal-binding domain-containing protein,112,EDB92DRAFT_1100278,416441,Lactarius akahatsu,Lactarius akahatsu,True,IPR007209,domain,,112,6,27,CONTINUOUS
A0AAD4LME8,18S rRNA aminocarboxypropyltransferase,291,TSR3,416441,Lactarius akahatsu,Lactarius akahatsu,True,IPR007209,domain,,291,79,111,CONTINUOUS
A0AAD4M2U5,18S rRNA aminocarboxypropyltransferase,296,TSR3,376703,Multifurca ochricompacta,Multifurca ochricompacta,True,IPR007209,domain,,296,34,67,CONTINUOUS
A0AAD4MT71,18S rRNA aminocarboxypropyltransferase,252,DdX_13671,166010,Ditylenchus destructor,Ditylenchus destructor,True,IPR007209,domain,,252,46,77,CONTINUOUS
A0AAD4NF96,ATP-binding cassette sub-family E member 1,613,DdX_01322,166010,Ditylenchus destructor,Ditylenchus destructor,True,IPR007209,domain,,613,15,45,CONTINUOUS
A0AAD4NYU7,ABC transporter E family member 2,602,C2S53_015265,608512,Perilla frutescens var. hirtella,Perilla frutescens var. hirtella (Perilla citriodora),True,IPR007209,domain,,602,8,37,CONTINUOUS
A0AAD4SEC5,ABC transporter E family member 2,605,MKW98_000959,357466,Papaver atlanticum,Papaver atlanticum,True,IPR007209,domain,,605,6,36,CONTINUOUS
A0AAD4TJ38,Uncharacterized protein,496,MKW98_018886,357466,Papaver atlanticum,Papaver atlanticum,True,IPR007209,domain,,496,7,36,CONTINUOUS
A0AAD4U2M8,ATP-binding cassette sub-family E member 1,624,MG293_013437,230172,Ovis ammon polii,Ovis ammon polii,True,IPR007209,domain,,624,31,61,CONTINUOUS
A0AAD4W3W4,RNAse l inhibitor protein 2,601,L3X38_015671,3755,Prunus dulcis,Prunus dulcis (Almond),True,IPR007209,domain,,601,6,36,CONTINUOUS
A0AAD4W5C9,RNAse l inhibitor protein 2,601,L3X38_015661,3755,Prunus dulcis,Prunus dulcis (Almond),True,IPR007209,domain,,601,6,36,CONTINUOUS
A0AAD4X5W1,18S rRNA aminocarboxypropyltransferase,274,MKW98_026132,357466,Papaver atlanticum,Papaver atlanticum,True,IPR007209,domain,,274,54,84,CONTINUOUS
A0AAD4XZ01,18S rRNA aminocarboxypropyltransferase,312,MG293_017959,230172,Ovis ammon polii,Ovis ammon polii,True,IPR007209,domain,,312,60,92,CONTINUOUS
A0AAD5AWG3,18S rRNA aminocarboxypropyltransferase,293,C0J50_16267,30991,Silurus asotus,Silurus asotus (Amur catfish),True,IPR007209,domain,,293,60,93,CONTINUOUS
A0AAD5BE14,18S rRNA aminocarboxypropyltransferase,363,TSR3,1198502,Candida theae,Candida theae,True,IPR007209,domain,,363,66,100,CONTINUOUS
A0AAD5BIZ6,Translation initiation factor RLI1,620,KGF57_000373,1198502,Candida theae,Candida theae,True,IPR007209,domain,,620,20,49,CONTINUOUS
A0AAD5C1Q0,18S rRNA aminocarboxypropyltransferase,267,M8C21_012525,4212,Ambrosia artemisiifolia,Ambrosia artemisiifolia (Common ragweed),True,IPR007209,domain,,267,49,80,CONTINUOUS
A0AAD5D345,ABC transporter E family member 2-like protein,423,M8C21_022786,4212,Ambrosia artemisiifolia,Ambrosia artemisiifolia (Common ragweed),True,IPR007209,domain,,423,6,36,CONTINUOUS
A0AAD5D510,ABC transporter E family member 2,497,M8C21_022787,4212,Ambrosia artemisiifolia,Ambrosia artemisiifolia (Common ragweed),True,IPR007209,domain,,497,6,36,CONTINUOUS
A0AAD5FR74,ATP-binding cassette sub-family E member 1,604,C0J50_15269,30991,Silurus asotus,Silurus asotus (Amur catfish),True,IPR007209,domain,,604,12,41,CONTINUOUS
A0AAD5GBK9,4Fe-4S ferredoxin-type domain-containing protein,267,M8C21_029999,4212,Ambrosia artemisiifolia,Ambrosia artemisiifolia (Common ragweed),True,IPR007209,domain,,267,7,37,CONTINUOUS
A0AAD5GDC7,ABC transporter E family member 2,592,M8C21_030000,4212,Ambrosia artemisiifolia,Ambrosia artemisiifolia (Common ragweed),True,IPR007209,domain,,592,6,36,CONTINUOUS
A0AAD5H210,18S rRNA aminocarboxypropyltransferase,417,COHA_005367,2649997,Chlorella ohadii,Chlorella ohadii,True,IPR007209,domain,,417,52,84,CONTINUOUS
A0AAD5HA05,18S rRNA aminocarboxypropyltransferase,198,TSR3,1314678,Umbelopsis ramanniana AG,Umbelopsis ramanniana AG,True,IPR007209,domain,,198,11,45,CONTINUOUS
A0AAD5I7E5,ABC transporter E family member 2,605,LWI28_020246,4023,Acer negundo,Acer negundo (Box elder),True,IPR007209,domain,,605,6,36,CONTINUOUS
A0AAD5LCK4,18S rRNA aminocarboxypropyltransferase,489,P43SY_004327,114742,Pythium insidiosum,Pythium insidiosum (Pythiosis disease agent),True,IPR007209,domain,,489,160,189,CONTINUOUS
A0AAD5LMI7,18S rRNA aminocarboxypropyltransferase,276,GHT06_008725,1820382,Daphnia sinensis,Daphnia sinensis,True,IPR007209,domain,,276,81,114,CONTINUOUS
A0AAD5MTS7,ATP-binding cassette sub-family E member 1,599,ABCE1,148309,Parelaphostrongylus tenuis,Parelaphostrongylus tenuis (Meningeal worm),True,IPR007209,domain,,599,18,47,CONTINUOUS
A0AAD5NLM8,RNase L inhibitor RLI-like possible metal-binding domain-containing protein,85,LWI28_012021,4023,Acer negundo,Acer negundo (Box elder),True,IPR007209,domain,,85,48,74,CONTINUOUS
A0AAD5P8S8,18S rRNA aminocarboxypropyltransferase,258,TSR3,60185,Phascolomyces articulosus,Phascolomyces articulosus,True,IPR007209,domain,,258,23,57,CONTINUOUS
A0AAD5PU26,ATP-binding cassette sub-family E member 1,610,GHT06_016171,1820382,Daphnia sinensis,Daphnia sinensis,True,IPR007209,domain,,610,16,46,CONTINUOUS
A0AAD5QCF7,ABC transporter E family member 2,627,P43SY_000640,114742,Pythium insidiosum,Pythium insidiosum (Pythiosis disease agent),True,IPR007209,domain,,627,6,36,CONTINUOUS
A0AAD5R1P9,18S rRNA aminocarboxypropyltransferase,301,KIN20_028512,148309,Parelaphostrongylus tenuis,Parelaphostrongylus tenuis (Meningeal worm),True,IPR007209,domain,,301,100,132,CONTINUOUS
A0AAD5RJ91,Translation initiation factor RLI1,672,MKZ38_007102,339359,Zalerion maritima,Zalerion maritima,True,IPR007209,domain,,672,6,32,CONTINUOUS
A0AAD5SGZ0,Translation initiation factor RLI1,601,RLI1,64517,Rhizophlyctis rosea,Rhizophlyctis rosea,True,IPR007209,domain,,601,6,36,CONTINUOUS
A0AAD5T4L5,18S rRNA aminocarboxypropyltransferase,350,TSR3,109957,Physocladia obscura,Physocladia obscura,True,IPR007209,domain,,350,62,93,CONTINUOUS
A0AAD5TGR7,Translation initiation factor RLI1,602,ABCE1,109894,Geranomyces variabilis,Geranomyces variabilis,True,IPR007209,domain,,602,6,36,CONTINUOUS
A0AAD5THN7,18S rRNA aminocarboxypropyltransferase,391,TSR3,109894,Geranomyces variabilis,Geranomyces variabilis,True,IPR007209,domain,,391,59,91,CONTINUOUS
A0AAD5U5B3,18S rRNA aminocarboxypropyltransferase,283,TSR3,447962,Clydaea vesicula,Clydaea vesicula,True,IPR007209,domain,,283,6,37,CONTINUOUS
A0AAD5UGD7,Translation initiation factor RLI1,601,RLI1,261099,Boothiomyces macroporosus,Boothiomyces macroporosus,True,IPR007209,domain,,601,6,36,CONTINUOUS
A0AAD5UHF7,18S rRNA aminocarboxypropyltransferase,271,TSR3,261099,Boothiomyces macroporosus,Boothiomyces macroporosus,True,IPR007209,domain,,271,16,49,CONTINUOUS
A0AAD5WCQ3,ABC transporter E family member 2,605,LUZ61_015341,198213,Rhynchospora tenuis,Rhynchospora tenuis,True,IPR007209,domain,,605,6,36,CONTINUOUS
A0AAD5WQX6,18S rRNA aminocarboxypropyltransferase,409,TSR3,339359,Zalerion maritima,Zalerion maritima,True,IPR007209,domain,,409,46,79,CONTINUOUS
A0AAD5X2K6,18S rRNA aminocarboxypropyltransferase,322,HK097_011293,64517,Rhizophlyctis rosea,Rhizophlyctis rosea,True,IPR007209,domain,,322,60,93,CONTINUOUS
A0AAD5XS98,Translation initiation factor RLI1,550,RLI1,447962,Clydaea vesicula,Clydaea vesicula,True,IPR007209,domain,,550,6,34,CONTINUOUS
A0AAD6A3I0,Uncharacterized protein,602,LUZ61_012635,198213,Rhynchospora tenuis,Rhynchospora tenuis,True,IPR007209,domain,,602,3,33,CONTINUOUS
A0AAD6BPK6,ATP-binding cassette sub-family E member 1,479,JOQ06_019962,1090488,Pogonophryne albipinna,Pogonophryne albipinna,True,IPR007209,domain,,479,6,36,CONTINUOUS
A0AAD6BT95,Translation initiation factor RLI1,598,N7458_011853,63821,Penicillium daleae,Penicillium daleae,True,IPR007209,domain,,598,6,36,CONTINUOUS
A0AAD6C3S9,18S rRNA aminocarboxypropyltransferase,374,TSR3,63821,Penicillium daleae,Penicillium daleae,True,IPR007209,domain,,374,41,74,CONTINUOUS
A0AAD6CM01,18S rRNA aminocarboxypropyltransferase,372,TSR3,3151616,Penicillium frequentans,Penicillium frequentans,True,IPR007209,domain,,372,42,75,CONTINUOUS
A0AAD6D2G9,Translation initiation factor RLI1,604,N7494_004286,3151616,Penicillium frequentans,Penicillium frequentans,True,IPR007209,domain,,604,6,36,CONTINUOUS
A0AAD6DED5,18S rRNA aminocarboxypropyltransferase,372,TSR3,911720,Penicillium hetheringtonii,Penicillium hetheringtonii,True,IPR007209,domain,,372,40,74,CONTINUOUS
A0AAD6EF30,18S rRNA aminocarboxypropyltransferase,369,TSR3,40994,Penicillium hordei,Penicillium hordei,True,IPR007209,domain,,369,41,74,CONTINUOUS
A0AAD6FMX0,18S rRNA aminocarboxypropyltransferase,815,JOQ06_027503,1090488,Pogonophryne albipinna,Pogonophryne albipinna,True,IPR007209,domain,,815,60,93,CONTINUOUS
A0AAD6HEJ8,18S rRNA aminocarboxypropyltransferase,369,TSR3,1324776,Penicillium malachiteum,Penicillium malachiteum,True,IPR007209,domain,,369,41,74,CONTINUOUS
A0AAD6HZS7,Translation initiation factor RLI1,604,N7460_013545,5083,Penicillium canescens,Penicillium canescens,True,IPR007209,domain,,604,6,36,CONTINUOUS
A0AAD6IZ01,Translation initiation factor RLI1,611,Dda_6023,74499,Drechslerella dactyloides,Drechslerella dactyloides (Nematode-trapping fungus),True,IPR007209,domain,,611,6,36,CONTINUOUS
A0AAD6KST8,ABC transporter E family member 2,605,OIU84_023308,889485,Salix udensis,Salix udensis,True,IPR007209,domain,,605,6,36,CONTINUOUS
A0AAD6NA52,18S rRNA aminocarboxypropyltransferase,372,TSR3,5083,Penicillium canescens,Penicillium canescens,True,IPR007209,domain,,372,41,74,CONTINUOUS
A0AAD6P214,RNase L inhibitor RLI-like possible metal-binding domain-containing protein,81,OIU84_006371,889485,Salix udensis,Salix udensis,True,IPR007209,domain,,81,49,75,CONTINUOUS
A0AAD6P2B4,18S rRNA aminocarboxypropyltransferase,316,OIU84_006371,889485,Salix udensis,Salix udensis,True,IPR007209,domain,,316,90,116,CONTINUOUS
A0AAD6R4L5,ABC transporter domain-containing protein,610,NC653_012362,444605,Populus alba x Populus x berolinensis,Populus alba x Populus x berolinensis,True,IPR007209,domain,,610,6,36,CONTINUOUS
A0AAD6TC97,18S rRNA aminocarboxypropyltransferase,327,TSR3,1745969,Mycena alexandri,Mycena alexandri,True,IPR007209,domain,,327,81,114,CONTINUOUS
A0AAD6U728,18S rRNA aminocarboxypropyltransferase,228,TSR3,1033014,Mycena belliarum,Mycena belliarum,True,IPR007209,domain,,228,1,30,CONTINUOUS
A0AAD6W261,18S rRNA aminocarboxypropyltransferase,274,NC653_012481,444605,Populus alba x Populus x berolinensis,Populus alba x Populus x berolinensis,True,IPR007209,domain,,274,49,75,CONTINUOUS
A0AAD6W5B6,Beta-Casp domain-containing protein,818,NC653_010083,444605,Populus alba x Populus x berolinensis,Populus alba x Populus x berolinensis,True,IPR007209,domain,,818,6,35,CONTINUOUS
A0AAD6W7K8,ABC transporter E family member 2,1326,NC653_012362,444605,Populus alba x Populus x berolinensis,Populus alba x Populus x berolinensis,False,IPR007209,domain,,1326,6,37,CONTINUOUS
A0AAD6W7K8,ABC transporter E family member 2,1326,NC653_012362,444605,Populus alba x Populus x berolinensis,Populus alba x Populus x berolinensis,False,IPR007209,domain,,1326,722,752,CONTINUOUS
A0AAD6W887,ABC transporter E family member 2,605,NC653_008286,444605,Populus alba x Populus x berolinensis,Populus alba x Populus x berolinensis,True,IPR007209,domain,,605,6,36,CONTINUOUS
A0AAD6YMW9,18S rRNA aminocarboxypropyltransferase,295,TSR3,153505,Mycena pura,Mycena pura,True,IPR007209,domain,,295,77,103,CONTINUOUS
A0AAD6ZQL4,18S rRNA aminocarboxypropyltransferase,304,TSR3,1033008,Mycena albidolilacea,Mycena albidolilacea,True,IPR007209,domain,,304,56,89,CONTINUOUS
A0AAD6ZRT6,18S rRNA aminocarboxypropyltransferase,305,TSR3,1033008,Mycena albidolilacea,Mycena albidolilacea,True,IPR007209,domain,,305,56,89,CONTINUOUS
A0AAD7C194,18S rRNA aminocarboxypropyltransferase,286,TSR3,1738132,Roridomyces roridus,Roridomyces roridus,True,IPR007209,domain,,286,64,97,CONTINUOUS
A0AAD7GIH2,18S rRNA aminocarboxypropyltransferase,283,TSR3,1033263,Mycena rosella,Mycena rosella (Pink bonnet),True,IPR007209,domain,,283,56,83,CONTINUOUS
A0AAD7J812,18S rRNA aminocarboxypropyltransferase,327,TSR3,1033252,Mycena metata,Mycena metata,True,IPR007209,domain,,327,81,114,CONTINUOUS
A0AAD7KF91,18S rRNA aminocarboxypropyltransferase,315,TSR3,230809,Mycena maculata,Mycena maculata,True,IPR007209,domain,,315,76,109,CONTINUOUS
A0AAD7L8B1,ABC transporter E family member 2,605,O6P43_025013,32244,Quillaja saponaria,Quillaja saponaria (Soap bark tree),True,IPR007209,domain,,605,6,36,CONTINUOUS
A0AAD7LFE8,18S rRNA aminocarboxypropyltransferase,265,O6P43_023248,32244,Quillaja saponaria,Quillaja saponaria (Soap bark tree),True,IPR007209,domain,,265,48,78,CONTINUOUS
A0AAD7P6I4,ABC transporter E family member 2,604,O6P43_033461,32244,Quillaja saponaria,Quillaja saponaria (Soap bark tree),True,IPR007209,domain,,604,6,36,CONTINUOUS
A0AAD7QPC0,18S rRNA aminocarboxypropyltransferase,290,TSR3,54092,Lipomyces tetrasporus,Lipomyces tetrasporus,True,IPR007209,domain,,290,43,75,CONTINUOUS
A0AAD7QT67,Translation initiation factor RLI1,614,POJ06DRAFT_250322,54092,Lipomyces tetrasporus,Lipomyces tetrasporus,True,IPR007209,domain,,614,6,36,CONTINUOUS
A0AAD7SC67,18S rRNA aminocarboxypropyltransferase,328,AAFF_G00405350,143900,Aldrovandia affinis,Aldrovandia affinis,True,IPR007209,domain,,328,61,93,CONTINUOUS
A0AAD7V518,18S rRNA aminocarboxypropyltransferase,276,TSR3,688661,Lichtheimia ornata,Lichtheimia ornata,True,IPR007209,domain,,276,25,59,CONTINUOUS
A0AAD7WNN6,ATP-binding cassette sub-family E member 1,599,AAFF_G00349430,143900,Aldrovandia affinis,Aldrovandia affinis,True,IPR007209,domain,,599,6,36,CONTINUOUS
A0AAD7XBF8,Translation initiation factor RLI1,601,ONZ51_g7741,1111947,Trametes cubensis,Trametes cubensis,True,IPR007209,domain,,601,6,36,CONTINUOUS
A0AAD7XIC6,18S rRNA aminocarboxypropyltransferase,301,TSR3,1111947,Trametes cubensis,Trametes cubensis,True,IPR007209,domain,,301,73,107,CONTINUOUS
A0AAD7XLN7,Uncharacterized protein,641,CTAYLR_010041,2483200,Chrysophaeum taylorii,Chrysophaeum taylorii,True,IPR007209,domain,,641,18,47,CONTINUOUS
A0AAD7XYH5,Translation initiation factor RLI1,599,O0I10_009703,688661,Lichtheimia ornata,Lichtheimia ornata,True,IPR007209,domain,,599,6,36,CONTINUOUS
A0AAD7YAW8,ATP-binding cassette sub-family E member 1,647,PYW07_009043,271217,Mythimna separata,Mythimna separata (Oriental armyworm),True,IPR007209,domain,,647,53,83,CONTINUOUS
A0AAD8A0D2,18S rRNA aminocarboxypropyltransferase,289,L9F63_017287,6984,Diploptera punctata,Diploptera punctata (Pacific beetle cockroach),True,IPR007209,domain,,289,68,101,CONTINUOUS
A0AAD8EWP5,ATP-binding cassette sub-family E member 1,626,Bpfe_027845,112525,Biomphalaria pfeifferi,Biomphalaria pfeifferi (Bloodfluke planorb),True,IPR007209,domain,,626,34,64,CONTINUOUS
A0AAD8F7S2,18S rRNA aminocarboxypropyltransferase,357,Bpfe_017526,112525,Biomphalaria pfeifferi,Biomphalaria pfeifferi (Bloodfluke planorb),True,IPR007209,domain,,357,41,74,CONTINUOUS
A0AAD8G1B5,18S rRNA aminocarboxypropyltransferase,314,AOXY_G15418,40147,Acipenser oxyrinchus oxyrinchus,Acipenser oxyrinchus oxyrinchus,True,IPR007209,domain,,314,62,94,CONTINUOUS
A0AAD8G3T4,18S rRNA aminocarboxypropyltransferase,306,AOXY_G17952,40147,Acipenser oxyrinchus oxyrinchus,Acipenser oxyrinchus oxyrinchus,True,IPR007209,domain,,306,62,94,CONTINUOUS
A0AAD8GKB4,ATP-binding cassette sub-family E member 1,599,ABCE1,40147,Acipenser oxyrinchus oxyrinchus,Acipenser oxyrinchus oxyrinchus,True,IPR007209,domain,,599,6,36,CONTINUOUS
A0AAD8J2R1,ABC transporter E family member 2,577,POM88_006442,360622,Heracleum sosnowskyi,Heracleum sosnowskyi,True,IPR007209,domain,,577,6,36,CONTINUOUS
A0AAD8LU86,ATP-binding cassette sub-family E member 1,599,ABCE1,40147,Acipenser oxyrinchus oxyrinchus,Acipenser oxyrinchus oxyrinchus,True,IPR007209,domain,,599,6,36,CONTINUOUS
A0AAD8N1I4,ABC transporter E family member 2,604,POM88_012225,360622,Heracleum sosnowskyi,Heracleum sosnowskyi,True,IPR007209,domain,,604,8,38,CONTINUOUS
A0AAD8NJN9,18S rRNA aminocarboxypropyltransferase,344,QVD17_37240,13708,Tagetes erecta,Tagetes erecta (African marigold),True,IPR007209,domain,,344,125,156,CONTINUOUS
A0AAD8P867,ABC transporter E family member 2,753,QVD17_01737,13708,Tagetes erecta,Tagetes erecta (African marigold),True,IPR007209,domain,,753,154,184,CONTINUOUS
A0AAD8PFU4,18S rRNA aminocarboxypropyltransferase,242,BgAZ_105810,33632,Babesia gibsoni,Babesia gibsoni,True,IPR007209,domain,,242,60,93,CONTINUOUS
A0AAD8PGV8,ATP-binding transport protein-related protein,609,BgAZ_110550,33632,Babesia gibsoni,Babesia gibsoni,True,IPR007209,domain,,609,21,50,CONTINUOUS
A0AAD8Q1R8,RNase L inhibitor RLI-like possible metal-binding domain-containing protein,113,QYE76_017641,4521,Lolium multiflorum,Lolium multiflorum (Italian ryegrass),True,IPR007209,domain,,113,4,32,CONTINUOUS
A0AAD8R8L4,ABC transporter E family member 2,658,QYE76_021904,4521,Lolium multiflorum,Lolium multiflorum (Italian ryegrass),True,IPR007209,domain,,658,7,36,CONTINUOUS
A0AAD8SK27,18S rRNA aminocarboxypropyltransferase,276,QYE76_070155,4521,Lolium multiflorum,Lolium multiflorum (Italian ryegrass),True,IPR007209,domain,,276,54,84,CONTINUOUS
A0AAD8TP89,ABC transporter E family member 2,604,QYE76_047688,4521,Lolium multiflorum,Lolium multiflorum (Italian ryegrass),True,IPR007209,domain,,604,6,36,CONTINUOUS
A0AAD8U2Q4,ABC transporter E family member 2,802,QYE76_013252,4521,Lolium multiflorum,Lolium multiflorum (Italian ryegrass),True,IPR007209,domain,,802,205,234,CONTINUOUS
A0AAD8UND9,18S rRNA aminocarboxypropyltransferase,395,TSR3,27357,Glomerella acutata,Glomerella acutata,True,IPR007209,domain,,395,42,75,CONTINUOUS
A0AAD8V1Y8,18S rRNA aminocarboxypropyltransferase,393,TSR3,681940,Colletotrichum navitas,Colletotrichum navitas,True,IPR007209,domain,,393,43,76,CONTINUOUS
A0AAD8WCJ2,ABC transporter E family member 2,604,QYE76_066964,4521,Lolium multiflorum,Lolium multiflorum (Italian ryegrass),True,IPR007209,domain,,604,6,36,CONTINUOUS
A0AAD8X0C7,ABC transporter E family member 2,604,QYE76_047612,4521,Lolium multiflorum,Lolium multiflorum (Italian ryegrass),True,IPR007209,domain,,604,6,36,CONTINUOUS
A0AAD8YET0,ATP-dependent transporter ycf16,658,QTG54_005709,267567,Skeletonema marinoi,Skeletonema marinoi,True,IPR007209,domain,,658,21,51,CONTINUOUS
A0AAD9AX68,18S rRNA aminocarboxypropyltransferase,400,TSR3,1836956,Colletotrichum chrysophilum,Colletotrichum chrysophilum,True,IPR007209,domain,,400,45,78,CONTINUOUS
A0AAD9BFV5,18S rRNA aminocarboxypropyltransferase,297,KUDE01_025101,100907,Dissostichus eleginoides,Dissostichus eleginoides (Patagonian toothfish),True,IPR007209,domain,,297,60,93,CONTINUOUS
A0AAD9BX61,ATP-binding cassette sub-family E member 1,627,KUDE01_015057,100907,Dissostichus eleginoides,Dissostichus eleginoides (Patagonian toothfish),True,IPR007209,domain,,627,6,36,CONTINUOUS
A0AAD9D6H5,18S rRNA aminocarboxypropyltransferase,361,QTG54_014602,267567,Skeletonema marinoi,Skeletonema marinoi,True,IPR007209,domain,,361,50,72,CONTINUOUS
A0AAD9E1Q5,ATP-binding cassette sub-family E member 1,599,P4O66_020799,2609070,Electrophorus voltai,Electrophorus voltai,True,IPR007209,domain,,599,6,36,CONTINUOUS
A0AAD9ED98,Translation initiation factor RLI1,607,CCHR01_16649,1836956,Colletotrichum chrysophilum,Colletotrichum chrysophilum,True,IPR007209,domain,,607,6,36,CONTINUOUS
A0AAD9G797,"ABC transporter, ATP-binding domain containing protein",616,X943_002400,32595,Babesia divergens,Babesia divergens,True,IPR007209,domain,,616,21,50,CONTINUOUS
A0AAD9G7Y0,18S rRNA aminocarboxypropyltransferase,260,X943_003645,32595,Babesia divergens,Babesia divergens,True,IPR007209,domain,,260,55,88,CONTINUOUS
A0AAD9G8J5,ABC transporter E family member 2,626,P3T76_016187,4793,Phytophthora citrophthora,Phytophthora citrophthora,True,IPR007209,domain,,626,6,36,CONTINUOUS
A0AAD9GR81,18S rRNA aminocarboxypropyltransferase,1065,P3T76_005415,4793,Phytophthora citrophthora,Phytophthora citrophthora,True,IPR007209,domain,,1065,48,76,CONTINUOUS
A0AAD9HU43,18S rRNA aminocarboxypropyltransferase,395,TSR3,1216348,Colletotrichum zoysiae,Colletotrichum zoysiae,True,IPR007209,domain,,395,43,76,CONTINUOUS
A0AAD9I8I2,Translation initiation factor RLI1,594,P8C59_007315,1825666,Phyllachora maydis,Phyllachora maydis,True,IPR007209,domain,,594,6,36,CONTINUOUS
A0AAD9IMW3,18S rRNA aminocarboxypropyltransferase,278,QBZ16_002050,3111,Prototheca wickerhamii,Prototheca wickerhamii,True,IPR007209,domain,,278,45,77,CONTINUOUS
A0AAD9K8G2,ATP-binding cassette sub-family E member 1,589,LSH36_44g12007,53620,Paralvinella palmiformis,Paralvinella palmiformis,True,IPR007209,domain,,589,7,37,CONTINUOUS
A0AAD9L9I8,18S rRNA aminocarboxypropyltransferase,238,TSR3,5418,Papiliotrema laurentii,Papiliotrema laurentii,True,IPR007209,domain,,238,1,31,CONTINUOUS
A0AAD9PEJ8,4Fe-4S ferredoxin-type domain-containing protein,202,NP493_17g06055,27915,Ridgeia piscesae,Ridgeia piscesae (Tubeworm),True,IPR007209,domain,,202,7,37,CONTINUOUS
