protein_accession,protein_name,protein_length,gene,organism_taxid,organism_name,organism_fullname,in_alphafold,interpro_accession,entry_type,entry_integrated,interpro_protein_length,fragment_start,fragment_end,fragment_status
A0A7L2VES4,Integrin alpha first immunoglubulin-like domain-containing protein,94,Itga2b_2,135165,Brachypteracias leptosomus,Brachypteracias leptosomus (short-legged ground-roller),True,IPR013649,domain,,94,1,70,CONTINUOUS
A0A7L2VNT3,ITA3 protein,1021,Itga3,135165,Brachypteracias leptosomus,Brachypteracias leptosomus (short-legged ground-roller),True,IPR013649,domain,,1021,416,567,CONTINUOUS
A0A7L2VNT9,VWFA domain-containing protein,1126,Itga10,135165,Brachypteracias leptosomus,Brachypteracias leptosomus (short-legged ground-roller),True,IPR013649,domain,,1126,583,726,CONTINUOUS
A0A7L2W5I9,VWFA domain-containing protein,758,Itga1,56262,Pandion haliaetus,Pandion haliaetus (Osprey),True,IPR013649,domain,,758,653,752,CONTINUOUS
A0A7L2W6J5,VWFA domain-containing protein,828,Itga10,56262,Pandion haliaetus,Pandion haliaetus (Osprey),True,IPR013649,domain,,828,582,725,CONTINUOUS
A0A7L2WC00,Integrin alpha first immunoglubulin-like domain-containing protein,614,Itga4,56262,Pandion haliaetus,Pandion haliaetus (Osprey),True,IPR013649,domain,,614,462,609,CONTINUOUS
A0A7L2WEW7,Integrin alpha first immunoglubulin-like domain-containing protein,93,Itga2b_2,56262,Pandion haliaetus,Pandion haliaetus (Osprey),True,IPR013649,domain,,93,2,72,CONTINUOUS
A0A7L2WL49,Integrin alpha first immunoglubulin-like domain-containing protein,106,Itga7_1,56262,Pandion haliaetus,Pandion haliaetus (Osprey),True,IPR013649,domain,,106,7,106,CONTINUOUS
A0A7L2X414,VWFA domain-containing protein,1051,Itga11,56262,Pandion haliaetus,Pandion haliaetus (Osprey),True,IPR013649,domain,,1051,498,621,CONTINUOUS
A0A7L2X6S6,ITAV protein,684,Itgav,1112836,Erpornis zantholeuca,Erpornis zantholeuca,True,IPR013649,domain,,684,404,560,CONTINUOUS
A0A7L2X745,ITA9 protein,715,Itga9,56262,Pandion haliaetus,Pandion haliaetus (Osprey),True,IPR013649,domain,,715,397,558,CONTINUOUS
A0A7L2XL71,ITA4 protein,787,Itga4,1112836,Erpornis zantholeuca,Erpornis zantholeuca,True,IPR013649,domain,,787,357,513,CONTINUOUS
A0A7L2XN03,VWFA domain-containing protein,1049,Itga11,1112836,Erpornis zantholeuca,Erpornis zantholeuca,True,IPR013649,domain,,1049,498,622,CONTINUOUS
A0A7L2Y4X9,Integrin alpha first immunoglubulin-like domain-containing protein,560,Itga9,1112836,Erpornis zantholeuca,Erpornis zantholeuca,True,IPR013649,domain,,560,456,560,CONTINUOUS
A0A7L2YET3,VWFA domain-containing protein,1049,Itga11,54508,Jacana jacana,Jacana jacana (Wattled jacana),True,IPR013649,domain,,1049,498,621,CONTINUOUS
A0A7L2YQN1,Integrin alpha first immunoglubulin-like domain-containing protein,101,Itga7_1,54508,Jacana jacana,Jacana jacana (Wattled jacana),True,IPR013649,domain,,101,6,101,CONTINUOUS
A0A7L2YY50,ITA3 protein,1024,Itga3,54508,Jacana jacana,Jacana jacana (Wattled jacana),True,IPR013649,domain,,1024,422,573,CONTINUOUS
A0A7L2YYV9,ITA9 protein,975,Itga9,54508,Jacana jacana,Jacana jacana (Wattled jacana),True,IPR013649,domain,,975,397,558,CONTINUOUS
A0A7L2Z0F3,Integrin alpha first immunoglubulin-like domain-containing protein,94,Itga2b_2,54508,Jacana jacana,Jacana jacana (Wattled jacana),True,IPR013649,domain,,94,1,73,CONTINUOUS
A0A7L2Z5N9,ITA4 protein,1032,Itga4,54508,Jacana jacana,Jacana jacana (Wattled jacana),False,IPR013649,domain,,1032,466,622,CONTINUOUS
A0A7L2ZBE3,ITA3 protein,773,Itga3,670355,Prunella fulvescens,Prunella fulvescens (Brown accentor),True,IPR013649,domain,,773,141,292,CONTINUOUS
A0A7L2ZEB1,ITA4 protein,923,Itga4,670355,Prunella fulvescens,Prunella fulvescens (Brown accentor),True,IPR013649,domain,,923,357,513,CONTINUOUS
A0A7L2ZP32,Integrin alpha-V,1027,Itgav,670355,Prunella fulvescens,Prunella fulvescens (Brown accentor),True,IPR013649,domain,,1027,448,604,CONTINUOUS
A0A7L3A1E7,Integrin alpha first immunoglubulin-like domain-containing protein,557,Itga9,670355,Prunella fulvescens,Prunella fulvescens (Brown accentor),True,IPR013649,domain,,557,453,557,CONTINUOUS
A0A7L3B0X8,ITA1 protein,815,Itga1,302527,Syrrhaptes paradoxus,Syrrhaptes paradoxus (Pallas's sandgrouse),True,IPR013649,domain,,815,304,451,CONTINUOUS
A0A7L3B3C2,ITA6 protein,702,Itga6_1,302527,Syrrhaptes paradoxus,Syrrhaptes paradoxus (Pallas's sandgrouse),True,IPR013649,domain,,702,74,236,CONTINUOUS
A0A7L3B7I6,Integrin alpha first immunoglubulin-like domain-containing protein,555,Itga9,302527,Syrrhaptes paradoxus,Syrrhaptes paradoxus (Pallas's sandgrouse),True,IPR013649,domain,,555,451,555,CONTINUOUS
A0A7L3BI54,ITA8 protein,1045,Itga8,37079,Pelecanoides urinatrix,Pelecanoides urinatrix (Common diving petrel),True,IPR013649,domain,,1045,466,622,CONTINUOUS
A0A7L3BM37,VWFA domain-containing protein,1051,Itga11,37079,Pelecanoides urinatrix,Pelecanoides urinatrix (Common diving petrel),True,IPR013649,domain,,1051,498,621,CONTINUOUS
A0A7L3BPL0,Integrin alpha first immunoglubulin-like domain-containing protein,91,Itga2b_2,37079,Pelecanoides urinatrix,Pelecanoides urinatrix (Common diving petrel),True,IPR013649,domain,,91,1,70,CONTINUOUS
A0A7L3C6Y5,ITA3 protein,705,Itga3,37079,Pelecanoides urinatrix,Pelecanoides urinatrix (Common diving petrel),True,IPR013649,domain,,705,77,228,CONTINUOUS
A0A7L3C820,ITA4 protein,1023,Itga4,37079,Pelecanoides urinatrix,Pelecanoides urinatrix (Common diving petrel),False,IPR013649,domain,,1023,457,613,CONTINUOUS
A0A7L3C991,Integrin alpha-V,1027,Itgav,37079,Pelecanoides urinatrix,Pelecanoides urinatrix (Common diving petrel),True,IPR013649,domain,,1027,448,604,CONTINUOUS
A0A7L3CAR0,ITA9 protein,1035,Itga9,37079,Pelecanoides urinatrix,Pelecanoides urinatrix (Common diving petrel),True,IPR013649,domain,,1035,457,618,CONTINUOUS
A0A7L3CDN4,VWFA domain-containing protein,1156,Itga1,37079,Pelecanoides urinatrix,Pelecanoides urinatrix (Common diving petrel),True,IPR013649,domain,,1156,652,774,CONTINUOUS
A0A7L3CTX2,ITA4 protein,923,Itga4,227228,Pluvianellus socialis,Pluvianellus socialis (Magellanic plover),True,IPR013649,domain,,923,357,513,CONTINUOUS
A0A7L3D154,VWFA domain-containing protein,1177,Itga1,227228,Pluvianellus socialis,Pluvianellus socialis (Magellanic plover),True,IPR013649,domain,,1177,652,800,CONTINUOUS
A0A7L3DAW9,ITAV protein,793,Itgav,227228,Pluvianellus socialis,Pluvianellus socialis (Magellanic plover),True,IPR013649,domain,,793,403,559,CONTINUOUS
A0A7L3DMC9,Integrin alpha first immunoglubulin-like domain-containing protein,136,Itga2b_1,227228,Pluvianellus socialis,Pluvianellus socialis (Magellanic plover),True,IPR013649,domain,,136,1,70,CONTINUOUS
A0A7L3EBB5,ITA4 protein,923,Itga4,221966,Chaetops frenatus,Chaetops frenatus (Rufous rock-jumper),True,IPR013649,domain,,923,357,513,CONTINUOUS
A0A7L3EPV2,Integrin alpha-V,983,Itgav,221966,Chaetops frenatus,Chaetops frenatus (Rufous rock-jumper),True,IPR013649,domain,,983,404,560,CONTINUOUS
A0A7L3EX61,ITA8 protein,551,Itga8,221966,Chaetops frenatus,Chaetops frenatus (Rufous rock-jumper),True,IPR013649,domain,,551,5,128,CONTINUOUS
A0A7L3FA15,ITA9 protein,975,Itga9,2585822,Zapornia atra,Zapornia atra (Henderson crake),True,IPR013649,domain,,975,397,558,CONTINUOUS
A0A7L3FBB3,ITA4 protein,1017,Itga4,2585822,Zapornia atra,Zapornia atra (Henderson crake),True,IPR013649,domain,,1017,450,606,CONTINUOUS
A0A7L3FKQ1,ITAV protein,681,Itgav,2585822,Zapornia atra,Zapornia atra (Henderson crake),True,IPR013649,domain,,681,402,558,CONTINUOUS
A0A7L3FRL4,VWFA domain-containing protein,944,Itgae,2585822,Zapornia atra,Zapornia atra (Henderson crake),True,IPR013649,domain,,944,474,616,CONTINUOUS
A0A7L3FRM2,VWFA domain-containing protein,1045,Itga11,2585822,Zapornia atra,Zapornia atra (Henderson crake),True,IPR013649,domain,,1045,498,622,CONTINUOUS
A0A7L3FXL6,ITA8 protein,646,Itga8,2585822,Zapornia atra,Zapornia atra (Henderson crake),True,IPR013649,domain,,646,410,566,CONTINUOUS
A0A7L3FYT9,Integrin alpha first immunoglubulin-like domain-containing protein,97,Itga2b_1,2585822,Zapornia atra,Zapornia atra (Henderson crake),True,IPR013649,domain,,97,1,70,CONTINUOUS
A0A7L3G5J1,ITA3 protein,955,Itga3,317792,Anhinga rufa,Anhinga rufa (African darter),True,IPR013649,domain,,955,345,496,CONTINUOUS
A0A7L3G9A8,VWFA domain-containing protein,1051,Itga11,317792,Anhinga rufa,Anhinga rufa (African darter),True,IPR013649,domain,,1051,498,621,CONTINUOUS
A0A7L3GGK9,ITA6 protein,679,Itga6,317792,Anhinga rufa,Anhinga rufa (African darter),False,IPR013649,domain,,679,212,374,CONTINUOUS
A0A7L3GS97,Integrin alpha first immunoglubulin-like domain-containing protein,106,Itga7_0,317792,Anhinga rufa,Anhinga rufa (African darter),True,IPR013649,domain,,106,4,106,CONTINUOUS
A0A7L3H3Y7,Integrin alpha-V,945,Itgav,245048,Buphagus erythrorhynchus,Buphagus erythrorhynchus (red-billed oxpecker),True,IPR013649,domain,,945,366,522,CONTINUOUS
A0A7L3HSI0,ITA9 protein,1036,Itga9,254575,Pardalotus punctatus,Pardalotus punctatus (spotted pardalote),True,IPR013649,domain,,1036,458,619,CONTINUOUS
A0A7L3HV93,Integrin alpha-V,983,Itgav,254575,Pardalotus punctatus,Pardalotus punctatus (spotted pardalote),True,IPR013649,domain,,983,404,560,CONTINUOUS
A0A7L3HVG2,ITA4 protein,1028,Itga4,254575,Pardalotus punctatus,Pardalotus punctatus (spotted pardalote),True,IPR013649,domain,,1028,462,618,CONTINUOUS
A0A7L3I8H1,ITA8 protein,1045,Itga8,254575,Pardalotus punctatus,Pardalotus punctatus (spotted pardalote),True,IPR013649,domain,,1045,466,622,CONTINUOUS
A0A7L3IY03,VWFA domain-containing protein,1065,Itga10,54017,Thalassarche chlororhynchos,Thalassarche chlororhynchos (Atlantic yellow-nosed albatross),False,IPR013649,domain,,1065,573,716,CONTINUOUS
A0A7L3J1H0,VWFA domain-containing protein,945,Itgae,54017,Thalassarche chlororhynchos,Thalassarche chlororhynchos (Atlantic yellow-nosed albatross),True,IPR013649,domain,,945,470,615,CONTINUOUS
A0A7L3J2S4,ITA3 protein,906,Itga3,54017,Thalassarche chlororhynchos,Thalassarche chlororhynchos (Atlantic yellow-nosed albatross),True,IPR013649,domain,,906,355,506,CONTINUOUS
A0A7L3J7S6,Integrin alpha first immunoglubulin-like domain-containing protein,82,Itga2b_2,54017,Thalassarche chlororhynchos,Thalassarche chlororhynchos (Atlantic yellow-nosed albatross),True,IPR013649,domain,,82,1,70,CONTINUOUS
A0A7L3J9M4,ITA6 protein,569,Itga6,54017,Thalassarche chlororhynchos,Thalassarche chlororhynchos (Atlantic yellow-nosed albatross),True,IPR013649,domain,,569,138,300,CONTINUOUS
A0A7L3JNT7,VWFA domain-containing protein,1045,Itga11,54017,Thalassarche chlororhynchos,Thalassarche chlororhynchos (Atlantic yellow-nosed albatross),True,IPR013649,domain,,1045,498,621,CONTINUOUS
A0A7L3K8R8,ITA8 protein,989,Itga8,626378,Drymodes brunneopygia,Drymodes brunneopygia,True,IPR013649,domain,,989,410,566,CONTINUOUS
A0A7L3K9B6,VWFA domain-containing protein,1175,Itga1,626378,Drymodes brunneopygia,Drymodes brunneopygia,True,IPR013649,domain,,1175,652,800,CONTINUOUS
A0A7L3KA98,ITA9 protein,845,Itga9,626378,Drymodes brunneopygia,Drymodes brunneopygia,True,IPR013649,domain,,845,454,615,CONTINUOUS
A0A7L3KGD3,Integrin alpha-V,986,Itgav,626378,Drymodes brunneopygia,Drymodes brunneopygia,True,IPR013649,domain,,986,407,563,CONTINUOUS
A0A7L3KT34,ITA4 protein,1029,Itga4,626378,Drymodes brunneopygia,Drymodes brunneopygia,True,IPR013649,domain,,1029,463,619,CONTINUOUS
A0A7L3KTQ0,VWFA domain-containing protein,908,Itga10_0,626378,Drymodes brunneopygia,Drymodes brunneopygia,True,IPR013649,domain,,908,662,789,CONTINUOUS
A0A7L3L7M0,ITA8 protein,1045,Itga8,2529409,Turnix velox,Turnix velox (Little buttonquail),True,IPR013649,domain,,1045,466,622,CONTINUOUS
A0A7L3LFN6,Integrin alpha-V,1027,Itgav,2529409,Turnix velox,Turnix velox (Little buttonquail),True,IPR013649,domain,,1027,448,604,CONTINUOUS
A0A7L3LJL7,ITA3 protein,947,Itga3,2529409,Turnix velox,Turnix velox (Little buttonquail),True,IPR013649,domain,,947,390,541,CONTINUOUS
A0A7L3LVV3,VWFA domain-containing protein,1178,Itga1,2529409,Turnix velox,Turnix velox (Little buttonquail),True,IPR013649,domain,,1178,652,800,CONTINUOUS
A0A7L3M0H4,ITA4 protein,1028,Itga4,2529409,Turnix velox,Turnix velox (Little buttonquail),True,IPR013649,domain,,1028,462,618,CONTINUOUS
A0A7L3M1N2,Integrin alpha first immunoglubulin-like domain-containing protein,93,Itga2b_1,2529409,Turnix velox,Turnix velox (Little buttonquail),True,IPR013649,domain,,93,3,73,CONTINUOUS
A0A7L3M4H4,ITA6 protein,819,Itga6_1,2585811,Horornis vulcanius,Horornis vulcanius,True,IPR013649,domain,,819,193,353,CONTINUOUS
A0A7L3MMS0,Integrin alpha first immunoglubulin-like domain-containing protein,624,Itgav,2585811,Horornis vulcanius,Horornis vulcanius,False,IPR013649,domain,,624,452,608,CONTINUOUS
A0A7L3MPM6,Integrin alpha first immunoglubulin-like domain-containing protein,67,Itga7,2585811,Horornis vulcanius,Horornis vulcanius,True,IPR013649,domain,,67,11,64,CONTINUOUS
A0A7L3MWX6,VWFA domain-containing protein,1172,Itga1,689266,Oreotrochilus melanogaster,Oreotrochilus melanogaster,True,IPR013649,domain,,1172,647,795,CONTINUOUS
A0A7L3N4F8,ITA8 protein,1034,Itga8,689266,Oreotrochilus melanogaster,Oreotrochilus melanogaster,True,IPR013649,domain,,1034,457,613,CONTINUOUS
A0A7L3N616,ITA4 protein,927,Itga4,689266,Oreotrochilus melanogaster,Oreotrochilus melanogaster,True,IPR013649,domain,,927,361,517,CONTINUOUS
A0A7L3N9H7,Integrin alpha first immunoglubulin-like domain-containing protein,578,Itga9,689266,Oreotrochilus melanogaster,Oreotrochilus melanogaster,True,IPR013649,domain,,578,397,558,CONTINUOUS
A0A7L3NR78,Integrin alpha-V,983,Itgav,689266,Oreotrochilus melanogaster,Oreotrochilus melanogaster,True,IPR013649,domain,,983,404,560,CONTINUOUS
A0A7L3NWQ7,ITA3 protein,939,Itga3,269412,Xiphorhynchus elegans,Xiphorhynchus elegans (elegant woodcreeper),True,IPR013649,domain,,939,388,539,CONTINUOUS
A0A7L3P2L3,VWFA domain-containing protein,1180,Itga1,269412,Xiphorhynchus elegans,Xiphorhynchus elegans (elegant woodcreeper),True,IPR013649,domain,,1180,655,803,CONTINUOUS
A0A7L3PC66,ITAV protein,705,Itgav,269412,Xiphorhynchus elegans,Xiphorhynchus elegans (elegant woodcreeper),True,IPR013649,domain,,705,448,604,CONTINUOUS
A0A7L3PCX6,ITA9 protein,975,Itga9,269412,Xiphorhynchus elegans,Xiphorhynchus elegans (elegant woodcreeper),True,IPR013649,domain,,975,397,558,CONTINUOUS
A0A7L3PHJ9,ITA4 protein,1025,Itga4,269412,Xiphorhynchus elegans,Xiphorhynchus elegans (elegant woodcreeper),True,IPR013649,domain,,1025,460,616,CONTINUOUS
A0A7L3Q034,ITA8 protein,548,Itga8,68486,Cettia cetti,Cettia cetti,True,IPR013649,domain,,548,3,125,CONTINUOUS
A0A7L3Q660,Integrin alpha first immunoglubulin-like domain-containing protein,102,Itga7_1,68486,Cettia cetti,Cettia cetti,True,IPR013649,domain,,102,6,102,CONTINUOUS
A0A7L3QAM4,Integrin alpha-V,1027,Itgav,68486,Cettia cetti,Cettia cetti,True,IPR013649,domain,,1027,448,604,CONTINUOUS
A0A7L3QB58,ITA1 protein,657,Itga1,68486,Cettia cetti,Cettia cetti,True,IPR013649,domain,,657,134,282,CONTINUOUS
A0A7L3QLN5,ITA4 protein,1028,Itga4,68486,Cettia cetti,Cettia cetti,True,IPR013649,domain,,1028,462,619,CONTINUOUS
A0A7L3R7G7,ITA8 protein,1045,Itga8,28697,Cepphus grylle,Cepphus grylle (Black guillemot),True,IPR013649,domain,,1045,466,622,CONTINUOUS
A0A7L3RN43,VWFA domain-containing protein,1052,Itga11,28697,Cepphus grylle,Cepphus grylle (Black guillemot),True,IPR013649,domain,,1052,498,621,CONTINUOUS
A0A7L3RS47,ITA3 protein,1023,Itga3,28697,Cepphus grylle,Cepphus grylle (Black guillemot),True,IPR013649,domain,,1023,390,541,CONTINUOUS
A0A7L3RUI7,ITA4 protein,1028,Itga4,28697,Cepphus grylle,Cepphus grylle (Black guillemot),True,IPR013649,domain,,1028,462,618,CONTINUOUS
A0A7L3S114,Integrin alpha-V,1027,Itgav,28697,Cepphus grylle,Cepphus grylle (Black guillemot),True,IPR013649,domain,,1027,448,604,CONTINUOUS
A0A7L3S644,ITA9 protein,1032,Itga9,28697,Cepphus grylle,Cepphus grylle (Black guillemot),True,IPR013649,domain,,1032,454,615,CONTINUOUS
A0A7L3S7E9,ITA7 protein,972,Itga7,28697,Cepphus grylle,Cepphus grylle (Black guillemot),True,IPR013649,domain,,972,398,509,CONTINUOUS
A0A7L3SDT9,ITA4 protein,1028,Itga4,75485,Rissa tridactyla,Rissa tridactyla (Black-legged kittiwake),True,IPR013649,domain,,1028,462,618,CONTINUOUS
A0A7L3SLF6,VWFA domain-containing protein,1039,Itga11,75485,Rissa tridactyla,Rissa tridactyla (Black-legged kittiwake),True,IPR013649,domain,,1039,498,599,CONTINUOUS
A0A7L3SMT3,ITA8 protein,1045,Itga8,75485,Rissa tridactyla,Rissa tridactyla (Black-legged kittiwake),True,IPR013649,domain,,1045,466,622,CONTINUOUS
A0A7L3SYL5,ITA9 protein,1032,Itga9,75485,Rissa tridactyla,Rissa tridactyla (Black-legged kittiwake),True,IPR013649,domain,,1032,454,615,CONTINUOUS
A0A7L3T6C8,ITA3 protein,1015,Itga3,75485,Rissa tridactyla,Rissa tridactyla (Black-legged kittiwake),True,IPR013649,domain,,1015,382,533,CONTINUOUS
A0A7L3T825,Integrin alpha-V,1027,Itgav,75485,Rissa tridactyla,Rissa tridactyla (Black-legged kittiwake),True,IPR013649,domain,,1027,448,604,CONTINUOUS
A0A7L3TAB1,VWFA domain-containing protein,1166,Itga1,75485,Rissa tridactyla,Rissa tridactyla (Black-legged kittiwake),True,IPR013649,domain,,1166,654,802,CONTINUOUS
A0A7L3TQP6,ITA4 protein,1028,Itga4,13746,Uria aalge,Uria aalge (Common mure),True,IPR013649,domain,,1028,462,618,CONTINUOUS
A0A7L3TXW4,ITA8 protein,1045,Itga8,13746,Uria aalge,Uria aalge (Common mure),True,IPR013649,domain,,1045,466,622,CONTINUOUS
A0A7L3U7L3,Integrin alpha-V,1027,Itgav,13746,Uria aalge,Uria aalge (Common mure),True,IPR013649,domain,,1027,448,604,CONTINUOUS
A0A7L3U800,VWFA domain-containing protein,1058,Itga11,13746,Uria aalge,Uria aalge (Common mure),False,IPR013649,domain,,1058,510,633,CONTINUOUS
A0A7L3UAE8,VWFA domain-containing protein,1168,Itga1,13746,Uria aalge,Uria aalge (Common mure),True,IPR013649,domain,,1168,642,790,CONTINUOUS
A0A7L3UJT5,ITA9 protein,1032,Itga9,13746,Uria aalge,Uria aalge (Common mure),True,IPR013649,domain,,1032,454,615,CONTINUOUS
A0A7L3UQB7,Integrin alpha first immunoglubulin-like domain-containing protein,101,Itga7_1,84834,Molothrus ater,Molothrus ater (Brown-headed cowbird),True,IPR013649,domain,,101,4,101,CONTINUOUS
A0A7L3UQG7,Integrin alpha first immunoglubulin-like domain-containing protein,101,Itga7_0,84834,Molothrus ater,Molothrus ater (Brown-headed cowbird),True,IPR013649,domain,,101,4,101,CONTINUOUS
A0A7L3UQK2,Integrin alpha first immunoglubulin-like domain-containing protein,107,Itga7_0,13746,Uria aalge,Uria aalge (Common mure),True,IPR013649,domain,,107,13,107,CONTINUOUS
A0A7L3V693,VWFA domain-containing protein,1047,Itga11,84834,Molothrus ater,Molothrus ater (Brown-headed cowbird),True,IPR013649,domain,,1047,498,620,CONTINUOUS
A0A7L3V8T8,ITA9 protein,961,Itga9,84834,Molothrus ater,Molothrus ater (Brown-headed cowbird),True,IPR013649,domain,,961,454,615,CONTINUOUS
A0A7L3VFW6,Integrin alpha first immunoglubulin-like domain-containing protein,141,Itga2b_2,84834,Molothrus ater,Molothrus ater (Brown-headed cowbird),True,IPR013649,domain,,141,2,74,CONTINUOUS
A0A7L3VH43,Integrin alpha-V,983,Itgav,84834,Molothrus ater,Molothrus ater (Brown-headed cowbird),True,IPR013649,domain,,983,404,560,CONTINUOUS
A0A7L3VLM0,ITA4 protein,1028,Itga4,84834,Molothrus ater,Molothrus ater (Brown-headed cowbird),True,IPR013649,domain,,1028,462,618,CONTINUOUS
A0A7L3VSJ8,VWFA domain-containing protein,1160,Itga1,84834,Molothrus ater,Molothrus ater (Brown-headed cowbird),True,IPR013649,domain,,1160,649,797,CONTINUOUS
A0A7L3VV31,ITA8 protein,1044,Itga8,84834,Molothrus ater,Molothrus ater (Brown-headed cowbird),True,IPR013649,domain,,1044,465,621,CONTINUOUS
A0A7L3WF80,Integrin alpha first immunoglubulin-like domain-containing protein,97,Itga2b_2,2478892,Atlantisia rogersi,Atlantisia rogersi (Inaccessible Island rail),True,IPR013649,domain,,97,1,70,CONTINUOUS
A0A7L3WMB1,VWFA domain-containing protein,1113,Itga1,2478892,Atlantisia rogersi,Atlantisia rogersi (Inaccessible Island rail),True,IPR013649,domain,,1113,602,750,CONTINUOUS
A0A7L3WRI6,ITA4 protein,1026,Itga4,2478892,Atlantisia rogersi,Atlantisia rogersi (Inaccessible Island rail),True,IPR013649,domain,,1026,459,615,CONTINUOUS
A0A7L3X9W9,Integrin alpha first immunoglubulin-like domain-containing protein,557,Itga9,1323832,Calonectris borealis,Calonectris borealis (Cory's shearwater),True,IPR013649,domain,,557,453,557,CONTINUOUS
A0A7L3XHY1,ITA4 protein,1028,Itga4,1323832,Calonectris borealis,Calonectris borealis (Cory's shearwater),True,IPR013649,domain,,1028,462,618,CONTINUOUS
A0A7L3XRR3,VWFA domain-containing protein,1053,Itga11,1323832,Calonectris borealis,Calonectris borealis (Cory's shearwater),True,IPR013649,domain,,1053,498,621,CONTINUOUS
A0A7L3XWN4,Integrin alpha-V,1027,Itgav,1323832,Calonectris borealis,Calonectris borealis (Cory's shearwater),True,IPR013649,domain,,1027,448,604,CONTINUOUS
A0A7L3Y0Z1,ITA3 protein,870,Itga3,1323832,Calonectris borealis,Calonectris borealis (Cory's shearwater),True,IPR013649,domain,,870,390,541,CONTINUOUS
A0A7L3Z4W0,ITA8 protein,949,Itga8,79628,Fregetta grallaria,Fregetta grallaria (White-bellied storm-petrel),True,IPR013649,domain,,949,370,526,CONTINUOUS
A0A7L3Z926,Integrin alpha first immunoglubulin-like domain-containing protein,91,Itga2b,79628,Fregetta grallaria,Fregetta grallaria (White-bellied storm-petrel),True,IPR013649,domain,,91,1,70,CONTINUOUS
A0A7L3Z9J3,Integrin alpha first immunoglubulin-like domain-containing protein,103,Itga7_2,79628,Fregetta grallaria,Fregetta grallaria (White-bellied storm-petrel),True,IPR013649,domain,,103,7,103,CONTINUOUS
A0A7L3ZEY9,ITAV protein,721,Itgav,79628,Fregetta grallaria,Fregetta grallaria (White-bellied storm-petrel),True,IPR013649,domain,,721,403,455,CONTINUOUS
A0A7L3ZEY9,ITAV protein,721,Itgav,79628,Fregetta grallaria,Fregetta grallaria (White-bellied storm-petrel),True,IPR013649,domain,,721,471,531,CONTINUOUS
A0A7L3ZGN3,ITA3 protein,970,Itga3,79628,Fregetta grallaria,Fregetta grallaria (White-bellied storm-petrel),True,IPR013649,domain,,970,390,541,CONTINUOUS
A0A7L3ZLG3,VWFA domain-containing protein,1051,Itga11,321084,Circaetus pectoralis,Circaetus pectoralis (black-chested snake-eagle),True,IPR013649,domain,,1051,498,621,CONTINUOUS
A0A7L3ZMF4,ITA4 protein,1026,Itga4,321084,Circaetus pectoralis,Circaetus pectoralis (black-chested snake-eagle),True,IPR013649,domain,,1026,460,616,CONTINUOUS
A0A7L3ZN72,ITA8 protein,1045,Itga8,321084,Circaetus pectoralis,Circaetus pectoralis (black-chested snake-eagle),True,IPR013649,domain,,1045,466,622,CONTINUOUS
A0A7L4A0M3,VWFA domain-containing protein,1163,Itga1,321084,Circaetus pectoralis,Circaetus pectoralis (black-chested snake-eagle),True,IPR013649,domain,,1163,652,800,CONTINUOUS
A0A7L4A2P2,Integrin alpha-V,982,Itgav,321084,Circaetus pectoralis,Circaetus pectoralis (black-chested snake-eagle),True,IPR013649,domain,,982,403,559,CONTINUOUS
A0A7L4A7G8,ITA9 protein,985,Itga9,321084,Circaetus pectoralis,Circaetus pectoralis (black-chested snake-eagle),True,IPR013649,domain,,985,397,558,CONTINUOUS
A0A7L4AL51,ITA3 protein,986,Itga3,321084,Circaetus pectoralis,Circaetus pectoralis (black-chested snake-eagle),True,IPR013649,domain,,986,352,503,CONTINUOUS
A0A7L4B1M0,ITA9 protein,975,Itga9,297813,Phaetusa simplex,Phaetusa simplex (large-billed tern),True,IPR013649,domain,,975,397,558,CONTINUOUS
A0A7L4B4C6,ITAV protein,982,Itgav,297813,Phaetusa simplex,Phaetusa simplex (large-billed tern),True,IPR013649,domain,,982,403,559,CONTINUOUS
A0A7L4B9R3,ITA4 protein,923,Itga4,297813,Phaetusa simplex,Phaetusa simplex (large-billed tern),True,IPR013649,domain,,923,357,513,CONTINUOUS
A0A7L4BPJ8,Integrin alpha first immunoglubulin-like domain-containing protein,92,Itga2b_1,297813,Phaetusa simplex,Phaetusa simplex (large-billed tern),True,IPR013649,domain,,92,1,70,CONTINUOUS
A0A7L4BWJ3,ITA9 protein,1030,Itga9,382315,Nyctiprogne leucopyga,Nyctiprogne leucopyga,True,IPR013649,domain,,1030,452,613,CONTINUOUS
A0A7L4CAJ7,VWFA domain-containing protein,1046,Itga11_0,382315,Nyctiprogne leucopyga,Nyctiprogne leucopyga,False,IPR013649,domain,,1046,498,600,CONTINUOUS
A0A7L4CE11,ITA8 protein,940,Itga8,382315,Nyctiprogne leucopyga,Nyctiprogne leucopyga,True,IPR013649,domain,,940,464,620,CONTINUOUS
A0A7L4CKG0,ITA4 protein,1027,Itga4,382315,Nyctiprogne leucopyga,Nyctiprogne leucopyga,True,IPR013649,domain,,1027,461,617,CONTINUOUS
A0A7L4CR61,ITA3 protein,680,Itga3,382315,Nyctiprogne leucopyga,Nyctiprogne leucopyga,True,IPR013649,domain,,680,77,228,CONTINUOUS
A0A7L4CTW6,Integrin alpha first immunoglubulin-like domain-containing protein,106,Itga2b_2,382315,Nyctiprogne leucopyga,Nyctiprogne leucopyga,True,IPR013649,domain,,106,1,70,CONTINUOUS
