protein_accession,protein_name,protein_length,gene,organism_taxid,organism_name,organism_fullname,in_alphafold,interpro_accession,entry_type,entry_integrated,interpro_protein_length,fragment_start,fragment_end,fragment_status
A6UQS6,S-adenosylmethionine synthase,404,mat,406327,Methanococcus vannielii (strain ATCC 35089 / DSM 1224 / JCM 13029 / OCM 148 / SB),Methanococcus vannielii (strain ATCC 35089 / DSM 1224 / JCM 13029 / OCM 148 / SB),True,IPR002795,family,,404,1,404,CONTINUOUS
A6UU75,S-adenosylmethionine synthase,403,mat,419665,Methanococcus aeolicus (strain ATCC BAA-1280 / DSM 17508 / OCM 812 / Nankai-3),Methanococcus aeolicus (strain ATCC BAA-1280 / DSM 17508 / OCM 812 / Nankai-3),True,IPR002795,family,,403,1,403,CONTINUOUS
A6VHQ4,S-adenosylmethionine synthase,405,mat,426368,Methanococcus maripaludis (strain C7 / ATCC BAA-1331),Methanococcus maripaludis (strain C7 / ATCC BAA-1331),True,IPR002795,family,,405,1,405,CONTINUOUS
A7I771,S-adenosylmethionine synthase,400,mat,456442,Methanoregula boonei (strain DSM 21154 / JCM 14090 / 6A8),Methanoregula boonei (strain DSM 21154 / JCM 14090 / 6A8),True,IPR002795,family,,400,2,400,CONTINUOUS
A8MD44,S-adenosylmethionine synthase,408,mat,397948,Caldivirga maquilingensis (strain ATCC 700844 / DSM 13496 / JCM 10307 / IC-167),Caldivirga maquilingensis (strain ATCC 700844 / DSM 13496 / JCM 10307 / IC-167),True,IPR002795,family,,408,2,408,CONTINUOUS
A9A923,S-adenosylmethionine synthase,405,mat,444158,Methanococcus maripaludis (strain C6 / ATCC BAA-1332),Methanococcus maripaludis (strain C6 / ATCC BAA-1332),True,IPR002795,family,,405,1,405,CONTINUOUS
B0R5A8,S-adenosylmethionine synthase,408,mat,478009,Halobacterium salinarum (strain ATCC 29341 / DSM 671 / R1),Halobacterium salinarum (strain ATCC 29341 / DSM 671 / R1),True,IPR002795,family,,408,3,408,CONTINUOUS
B1YC36,S-adenosylmethionine synthase,402,mat,444157,Pyrobaculum neutrophilum (strain DSM 2338 / JCM 9278 / NBRC 100436 / V24Sta),Pyrobaculum neutrophilum (strain DSM 2338 / JCM 9278 / NBRC 100436 / V24Sta),True,IPR002795,family,,402,1,402,CONTINUOUS
B5ICM2,S-adenosylmethionine synthase,398,mat,439481,Aciduliprofundum boonei (strain DSM 19572 / T469),Aciduliprofundum boonei (strain DSM 19572 / T469),True,IPR002795,family,,398,2,398,CONTINUOUS
B6YUL1,S-adenosylmethionine synthase,405,mat,523850,Thermococcus onnurineus (strain NA1),Thermococcus onnurineus (strain NA1),True,IPR002795,family,,405,5,405,CONTINUOUS
B8GJY0,S-adenosylmethionine synthase,401,mat,521011,Methanosphaerula palustris (strain ATCC BAA-1556 / DSM 19958 / E1-9c),Methanosphaerula palustris (strain ATCC BAA-1556 / DSM 19958 / E1-9c),True,IPR002795,family,,401,3,401,CONTINUOUS
B9LNP4,S-adenosylmethionine synthase,400,mat,416348,Halorubrum lacusprofundi (strain ATCC 49239 / DSM 5036 / JCM 8891 / ACAM 34),Halorubrum lacusprofundi (strain ATCC 49239 / DSM 5036 / JCM 8891 / ACAM 34),True,IPR002795,family,,400,2,400,CONTINUOUS
C3MJ04,S-adenosylmethionine synthase,404,mat,429572,Saccharolobus islandicus (strain L.S.2.15 / Lassen #1),Saccharolobus islandicus (strain L.S.2.15 / Lassen #1),True,IPR002795,family,,404,1,404,CONTINUOUS
C3MYC2,S-adenosylmethionine synthase,404,mat,427317,Saccharolobus islandicus (strain M.14.25 / Kamchatka #1),Saccharolobus islandicus (strain M.14.25 / Kamchatka #1),True,IPR002795,family,,404,1,404,CONTINUOUS
C3MZQ1,S-adenosylmethionine synthase,404,mat,427318,Saccharolobus islandicus (strain M.16.27),Saccharolobus islandicus (strain M.16.27),True,IPR002795,family,,404,1,404,CONTINUOUS
C3N824,S-adenosylmethionine synthase,404,mat,439386,Saccharolobus islandicus (strain Y.G.57.14 / Yellowstone #1),Saccharolobus islandicus (strain Y.G.57.14 / Yellowstone #1),True,IPR002795,family,,404,1,404,CONTINUOUS
C3NF87,S-adenosylmethionine synthase,404,mat,419942,Saccharolobus islandicus (strain Y.N.15.51 / Yellowstone #2),Saccharolobus islandicus (strain Y.N.15.51 / Yellowstone #2),True,IPR002795,family,,404,1,404,CONTINUOUS
C4KIY2,S-adenosylmethionine synthase,404,mat,426118,Saccharolobus islandicus (strain M.16.4 / Kamchatka #3),Saccharolobus islandicus (strain M.16.4 / Kamchatka #3),True,IPR002795,family,,404,1,404,CONTINUOUS
C5A4B7,S-adenosylmethionine synthase,405,mat,593117,Thermococcus gammatolerans (strain DSM 15229 / JCM 11827 / EJ3),Thermococcus gammatolerans (strain DSM 15229 / JCM 11827 / EJ3),True,IPR002795,family,,405,5,405,CONTINUOUS
C6A338,S-adenosylmethionine synthase,407,mat,604354,Thermococcus sibiricus (strain DSM 12597 / MM 739),Thermococcus sibiricus (strain DSM 12597 / MM 739),True,IPR002795,family,,407,7,407,CONTINUOUS
C7NS93,S-adenosylmethionine synthase,400,mat,519442,Halorhabdus utahensis (strain DSM 12940 / JCM 11049 / AX-2),Halorhabdus utahensis (strain DSM 12940 / JCM 11049 / AX-2),True,IPR002795,family,,400,3,400,CONTINUOUS
C7NXI4,S-adenosylmethionine synthase,400,mat,485914,Halomicrobium mukohataei (strain ATCC 700874 / DSM 12286 / JCM 9738 / NCIMB 13541),Halomicrobium mukohataei (strain ATCC 700874 / DSM 12286 / JCM 9738 / NCIMB 13541),True,IPR002795,family,,400,3,400,CONTINUOUS
C7P6D8,S-adenosylmethionine synthase,406,mat,573064,Methanocaldococcus fervens (strain DSM 4213 / JCM 15782 / AG86),Methanocaldococcus fervens (strain DSM 4213 / JCM 15782 / AG86),True,IPR002795,family,,406,1,406,CONTINUOUS
C9RHZ5,S-adenosylmethionine synthase,410,mat,579137,Methanocaldococcus vulcanius (strain ATCC 700851 / DSM 12094 / M7),Methanocaldococcus vulcanius (strain ATCC 700851 / DSM 12094 / M7),True,IPR002795,family,,410,5,410,CONTINUOUS
D2RDA7,S-adenosylmethionine synthase,399,mat,572546,Archaeoglobus profundus (strain DSM 5631 / JCM 9629 / NBRC 100127 / Av18),Archaeoglobus profundus (strain DSM 5631 / JCM 9629 / NBRC 100127 / Av18),True,IPR002795,family,,399,1,399,CONTINUOUS
D2RRJ4,S-adenosylmethionine synthase,401,mat,543526,Haloterrigena turkmenica (strain ATCC 51198 / DSM 5511 / JCM 9101 / NCIMB 13204 / VKM B-1734 / 4k),Haloterrigena turkmenica (strain ATCC 51198 / DSM 5511 / JCM 9101 / NCIMB 13204 / VKM B-1734 / 4k),True,IPR002795,family,,401,3,401,CONTINUOUS
D3DYQ7,S-adenosylmethionine synthase,402,metK,634498,Methanobrevibacter ruminantium (strain ATCC 35063 / DSM 1093 / JCM 13430 / OCM 146 / M1),Methanobrevibacter ruminantium (strain ATCC 35063 / DSM 1093 / JCM 13430 / OCM 146 / M1),True,IPR002795,family,,402,2,402,CONTINUOUS
D3RXK3,S-adenosylmethionine synthase,399,mat,589924,Ferroglobus placidus (strain DSM 10642 / AEDII12DO),Ferroglobus placidus (strain DSM 10642 / AEDII12DO),True,IPR002795,family,,399,1,399,CONTINUOUS
D3STE4,S-adenosylmethionine synthase,401,mat,547559,Natrialba magadii (strain ATCC 43099 / DSM 3394 / CCM 3739 / CIP 104546 / IAM 13178 / JCM 8861 / NBRC 102185 / NCIMB 2190 / MS3),Natrialba magadii (strain ATCC 43099 / DSM 3394 / CCM 3739 / CIP 104546 / IAM 13178 / JCM 8861 / NBRC 102185 / NCIMB 2190 / MS3),True,IPR002795,family,,401,3,401,CONTINUOUS
D4GZ77,S-adenosylmethionine synthase,402,mat,309800,Haloferax volcanii (strain ATCC 29605 / DSM 3757 / JCM 8879 / NBRC 14742 / NCIMB 2012 / VKM B-1768 / DS2),Haloferax volcanii (strain ATCC 29605 / DSM 3757 / JCM 8879 / NBRC 14742 / NCIMB 2012 / VKM B-1768 / DS2),True,IPR002795,family,,402,3,402,CONTINUOUS
D5E7J4,S-adenosylmethionine synthase,399,mat,547558,Methanohalophilus mahii (strain ATCC 35705 / DSM 5219 / SLP),Methanohalophilus mahii (strain ATCC 35705 / DSM 5219 / SLP),True,IPR002795,family,,399,1,399,CONTINUOUS
D5U024,S-adenosylmethionine synthase,410,mat,633148,Thermosphaera aggregans (strain DSM 11486 / M11TL),Thermosphaera aggregans (strain DSM 11486 / M11TL),True,IPR002795,family,,410,2,410,CONTINUOUS
D5VTB4,S-adenosylmethionine synthase,406,mat,573063,Methanocaldococcus infernus (strain DSM 11812 / JCM 15783 / ME),Methanocaldococcus infernus (strain DSM 11812 / JCM 15783 / ME),True,IPR002795,family,,406,2,406,CONTINUOUS
D7D907,S-adenosylmethionine synthase,409,mat,591019,Staphylothermus hellenicus (strain DSM 12710 / JCM 10830 / BK20S6-10-b1 / P8),Staphylothermus hellenicus (strain DSM 12710 / JCM 10830 / BK20S6-10-b1 / P8),True,IPR002795,family,,409,3,409,CONTINUOUS
D7DUV2,S-adenosylmethionine synthase,405,mat,456320,Methanococcus voltae (strain ATCC BAA-1334 / A3),Methanococcus voltae (strain ATCC BAA-1334 / A3),True,IPR002795,family,,405,1,405,CONTINUOUS
D8J2L2,S-adenosylmethionine synthase,401,mat,795797,Halalkalicoccus jeotgali (strain DSM 18796 / CECT 7217 / JCM 14584 / KCTC 4019 / B3),Halalkalicoccus jeotgali (strain DSM 18796 / CECT 7217 / JCM 14584 / KCTC 4019 / B3),True,IPR002795,family,,401,3,401,CONTINUOUS
D9Q2M8,S-adenosylmethionine synthase,406,mat,666510,Acidilobus saccharovorans (strain DSM 16705 / JCM 18335 / VKM B-2471 / 345-15),Acidilobus saccharovorans (strain DSM 16705 / JCM 18335 / VKM B-2471 / 345-15),True,IPR002795,family,,406,2,406,CONTINUOUS
E0SR01,S-adenosylmethionine synthase,404,mat,583356,Ignisphaera aggregans (strain DSM 17230 / JCM 13409 / AQ1.S1),Ignisphaera aggregans (strain DSM 17230 / JCM 13409 / AQ1.S1),True,IPR002795,family,,404,1,404,CONTINUOUS
E1QSA1,S-adenosylmethionine synthase,411,mat,572478,Vulcanisaeta distributa (strain DSM 14429 / JCM 11212 / NBRC 100878 / IC-017),Vulcanisaeta distributa (strain DSM 14429 / JCM 11212 / NBRC 100878 / IC-017),True,IPR002795,family,,411,4,411,CONTINUOUS
E3GWE4,S-adenosylmethionine synthase,402,mat,523846,Methanothermus fervidus (strain ATCC 43054 / DSM 2088 / JCM 10308 / V24 S),Methanothermus fervidus (strain ATCC 43054 / DSM 2088 / JCM 10308 / V24 S),True,IPR002795,family,,402,1,402,CONTINUOUS
E4NKY8,S-adenosylmethionine synthase,401,mat,469382,Halogeometricum borinquense (strain ATCC 700274 / DSM 11551 / JCM 10706 / KCTC 4070 / PR3),Halogeometricum borinquense (strain ATCC 700274 / DSM 11551 / JCM 10706 / KCTC 4070 / PR3),True,IPR002795,family,,401,3,401,CONTINUOUS
E7QUW4,S-adenosylmethionine synthase,399,mat,797209,Haladaptatus paucihalophilus DX253,Haladaptatus paucihalophilus DX253,True,IPR002795,family,,399,3,399,CONTINUOUS
F0LK10,S-adenosylmethionine synthase,405,mat,391623,Thermococcus barophilus (strain DSM 11836 / MP),Thermococcus barophilus (strain DSM 11836 / MP),True,IPR002795,family,,405,5,405,CONTINUOUS
F0NHY6,S-adenosylmethionine synthase,404,mat,930945,Saccharolobus islandicus (strain REY15A),Saccharolobus islandicus (strain REY15A),True,IPR002795,family,,404,1,404,CONTINUOUS
F0QXD1,S-adenosylmethionine synthase,411,mat,985053,Vulcanisaeta moutnovskia (strain 768-28),Vulcanisaeta moutnovskia (strain 768-28),True,IPR002795,family,,411,4,411,CONTINUOUS
F0T7S0,S-adenosylmethionine synthase,401,mat,877455,Methanobacterium lacus (strain AL-21),Methanobacterium lacus (strain AL-21),True,IPR002795,family,,401,1,401,CONTINUOUS
F2KT16,S-adenosylmethionine synthase,397,mat,693661,Archaeoglobus veneficus (strain DSM 11195 / SNP6),Archaeoglobus veneficus (strain DSM 11195 / SNP6),True,IPR002795,family,,397,1,397,CONTINUOUS
F2L3Z3,S-adenosylmethionine synthase,403,mat,999630,Thermoproteus uzoniensis (strain 768-20),Thermoproteus uzoniensis (strain 768-20),True,IPR002795,family,,403,1,403,CONTINUOUS
F4C0D6,S-adenosylmethionine synthase,396,mat,990316,Methanothrix soehngenii (strain ATCC 5969 / DSM 3671 / JCM 10134 / NBRC 103675 / OCM 69 / GP-6),Methanothrix soehngenii (strain ATCC 5969 / DSM 3671 / JCM 10134 / NBRC 103675 / OCM 69 / GP-6),True,IPR002795,family,,396,2,396,CONTINUOUS
F6BEW2,S-adenosylmethionine synthase,406,mat,880724,Methanotorris igneus (strain DSM 5666 / JCM 11834 / Kol 5),Methanotorris igneus (strain DSM 5666 / JCM 11834 / Kol 5),True,IPR002795,family,,406,1,406,CONTINUOUS
F6D5I3,S-adenosylmethionine synthase,402,mat,868131,Methanobacterium paludis (strain DSM 25820 / JCM 18151 / SWAN1),Methanobacterium paludis (strain DSM 25820 / JCM 18151 / SWAN1),True,IPR002795,family,,402,1,402,CONTINUOUS
F7PIM4,S-adenosylmethionine synthase,400,mat,1033806,Halorhabdus tiamatea SARL4B,Halorhabdus tiamatea SARL4B,True,IPR002795,family,,400,3,400,CONTINUOUS
F7XMV4,S-adenosylmethionine synthase,397,mat,679901,Methanosalsum zhilinae (strain DSM 4017 / NBRC 107636 / OCM 62 / WeN5),Methanosalsum zhilinae (strain DSM 4017 / NBRC 107636 / OCM 62 / WeN5),True,IPR002795,family,,397,1,397,CONTINUOUS
F8AFJ0,S-adenosylmethionine synthase,401,mat,529709,Pyrococcus yayanosii (strain CH1 / JCM 16557),Pyrococcus yayanosii (strain CH1 / JCM 16557),True,IPR002795,family,,401,2,401,CONTINUOUS
F8AKC4,S-adenosylmethionine synthase,404,mat,647113,Methanothermococcus okinawensis (strain DSM 14208 / JCM 11175 / IH1),Methanothermococcus okinawensis (strain DSM 14208 / JCM 11175 / IH1),True,IPR002795,family,,404,1,404,CONTINUOUS
F8D6Q7,S-adenosylmethionine synthase,401,mat,797210,Halopiger xanaduensis (strain DSM 18323 / JCM 14033 / SH-6),Halopiger xanaduensis (strain DSM 18323 / JCM 14033 / SH-6),True,IPR002795,family,,401,3,401,CONTINUOUS
G0EEI2,S-adenosylmethionine synthase,402,mat,694429,Pyrolobus fumarii (strain DSM 11204 / 1A),Pyrolobus fumarii (strain DSM 11204 / 1A),True,IPR002795,family,,402,1,402,CONTINUOUS
G4RL42,S-adenosylmethionine synthase,403,maT,768679,Thermoproteus tenax (strain ATCC 35583 / DSM 2078 / JCM 9277 / NBRC 100435 / Kra 1),Thermoproteus tenax (strain ATCC 35583 / DSM 2078 / JCM 9277 / NBRC 100435 / Kra 1),True,IPR002795,family,,403,1,403,CONTINUOUS
G7VB85,S-adenosylmethionine synthase,401,mat,1104324,Pyrobaculum ferrireducens,Pyrobaculum ferrireducens,True,IPR002795,family,,401,1,401,CONTINUOUS
H1L158,S-adenosylmethionine synthase,425,mat,647171,Methanotorris formicicus Mc-S-70,Methanotorris formicicus Mc-S-70,True,IPR002795,family,,425,20,425,CONTINUOUS
H3ZKT5,S-adenosylmethionine synthase,405,mat,523849,Thermococcus litoralis (strain ATCC 51850 / DSM 5473 / JCM 8560 / NS-C),Thermococcus litoralis (strain ATCC 51850 / DSM 5473 / JCM 8560 / NS-C),True,IPR002795,family,,405,5,405,CONTINUOUS
H6QBR6,S-adenosylmethionine synthase,403,mat,698757,Pyrobaculum oguniense (strain DSM 13380 / JCM 10595 / TE7),Pyrobaculum oguniense (strain DSM 13380 / JCM 10595 / TE7),True,IPR002795,family,,403,1,403,CONTINUOUS
I3R5D5,S-adenosylmethionine synthase,402,mat,523841,Haloferax mediterranei (strain ATCC 33500 / DSM 1411 / JCM 8866 / NBRC 14739 / NCIMB 2177 / R-4),Haloferax mediterranei (strain ATCC 33500 / DSM 1411 / JCM 8866 / NBRC 14739 / NCIMB 2177 / R-4),True,IPR002795,family,,402,3,402,CONTINUOUS
I3TCF8,S-adenosylmethionine synthase,413,mat,1184251,Thermogladius calderae (strain DSM 22663 / VKM B-2946 / 1633),Thermogladius calderae (strain DSM 22663 / VKM B-2946 / 1633),True,IPR002795,family,,413,5,413,CONTINUOUS
I3ZRK7,S-adenosylmethionine synthase,405,mat,163003,Thermococcus cleftensis (strain DSM 27260 / KACC 17922 / CL1),Thermococcus cleftensis (strain DSM 27260 / KACC 17922 / CL1),True,IPR002795,family,,405,5,405,CONTINUOUS
K2R2X0,S-adenosylmethionine synthase,401,mat,1204725,Methanobacterium formicicum (strain DSM 3637 / PP1),Methanobacterium formicicum (strain DSM 3637 / PP1),True,IPR002795,family,,401,1,401,CONTINUOUS
L0ABX2,S-adenosylmethionine synthase,401,mat,797304,Natronobacterium gregoryi (strain ATCC 43098 / DSM 3393 / CCM 3738 / CIP 104747 / IAM 13177 / JCM 8860 / NBRC 102187 / NCIMB 2189 / SP2),Natronobacterium gregoryi (strain ATCC 43098 / DSM 3393 / CCM 3738 / CIP 104747 / IAM 13177 / JCM 8860 / NBRC 102187 / NCIMB 2189 / SP2),True,IPR002795,family,,401,3,401,CONTINUOUS
L0HJ36,S-adenosylmethionine synthase,400,mat,593750,Methanoregula formicica (strain DSM 22288 / NBRC 105244 / SMSP),Methanoregula formicica (strain DSM 22288 / NBRC 105244 / SMSP),True,IPR002795,family,,400,2,400,CONTINUOUS
L0IB31,S-adenosylmethionine synthase,401,mat,797302,Halovivax ruber (strain DSM 18193 / JCM 13892 / XH-70),Halovivax ruber (strain DSM 18193 / JCM 13892 / XH-70),True,IPR002795,family,,401,3,401,CONTINUOUS
L0JNX6,S-adenosylmethionine synthase,401,mat,797303,Natrinema pellirubrum (strain DSM 15624 / CIP 106293 / JCM 10476 / NCIMB 786 / 157),Natrinema pellirubrum (strain DSM 15624 / CIP 106293 / JCM 10476 / NCIMB 786 / 157),True,IPR002795,family,,401,3,401,CONTINUOUS
L0JWI4,S-adenosylmethionine synthase,401,mat,694430,Natronococcus occultus SP4,Natronococcus occultus SP4,True,IPR002795,family,,401,3,401,CONTINUOUS
L0KWF0,S-adenosylmethionine synthase,398,mat,867904,Methanomethylovorans hollandica (strain DSM 15978 / NBRC 107637 / DMS1),Methanomethylovorans hollandica (strain DSM 15978 / NBRC 107637 / DMS1),True,IPR002795,family,,398,2,398,CONTINUOUS
L9VMN3,S-adenosylmethionine synthase,401,mat,1114856,Natronorubrum tibetense GA33,Natronorubrum tibetense GA33,True,IPR002795,family,,401,3,401,CONTINUOUS
L9W250,S-adenosylmethionine synthase,401,mat,1230460,Natronorubrum sulfidifaciens JCM 14089,Natronorubrum sulfidifaciens JCM 14089,True,IPR002795,family,,401,3,401,CONTINUOUS
L9WJR7,S-adenosylmethionine synthase,401,mat,1227500,Natronorubrum bangense JCM 10635,Natronorubrum bangense JCM 10635,True,IPR002795,family,,401,3,401,CONTINUOUS
L9WYB8,S-adenosylmethionine synthase,406,mat,1227498,Natronococcus jeotgali DSM 18795,Natronococcus jeotgali DSM 18795,True,IPR002795,family,,406,3,406,CONTINUOUS
L9X8E5,S-adenosylmethionine synthase,401,mat,1227497,Natronococcus amylolyticus DSM 10524,Natronococcus amylolyticus DSM 10524,True,IPR002795,family,,401,3,401,CONTINUOUS
L9XM71,S-adenosylmethionine synthase,401,mat,1227499,Natronolimnohabitans innermongolicus JCM 12255,Natronolimnohabitans innermongolicus JCM 12255,True,IPR002795,family,,401,3,401,CONTINUOUS
L9Y767,S-adenosylmethionine synthase,401,mat,1227496,Natrinema versiforme JCM 10478,Natrinema versiforme JCM 10478,True,IPR002795,family,,401,3,401,CONTINUOUS
L9YPE5,S-adenosylmethionine synthase,401,mat,1230459,Natrinema gari JCM 14663,Natrinema gari JCM 14663,True,IPR002795,family,,401,3,401,CONTINUOUS
L9ZJ46,S-adenosylmethionine synthase,401,mat,1230458,Natrialba taiwanensis DSM 12281,Natrialba taiwanensis DSM 12281,True,IPR002795,family,,401,3,401,CONTINUOUS
L9ZMN6,S-adenosylmethionine synthase,401,mat,1227493,Natrialba hulunbeirensis JCM 10989,Natrialba hulunbeirensis JCM 10989,True,IPR002795,family,,401,3,401,CONTINUOUS
L9ZUQ0,S-adenosylmethionine synthase,401,mat,1227494,Natrinema altunense (strain JCM 12890 / CGMCC 1.3731 / AJ2),Natrinema altunense (strain JCM 12890 / CGMCC 1.3731 / AJ2),True,IPR002795,family,,401,3,401,CONTINUOUS
M0ALA9,S-adenosylmethionine synthase,401,mat,1227492,Natrialba chahannaoensis JCM 10990,Natrialba chahannaoensis JCM 10990,True,IPR002795,family,,401,3,401,CONTINUOUS
M0AQH8,S-adenosylmethionine synthase,401,mat,29540,Natrialba asiatica (strain ATCC 700177 / DSM 12278 / JCM 9576 / FERM P-10747 / NBRC 102637 / 172P1),Natrialba asiatica (strain ATCC 700177 / DSM 12278 / JCM 9576 / FERM P-10747 / NBRC 102637 / 172P1),True,IPR002795,family,,401,3,401,CONTINUOUS
M0BHL0,S-adenosylmethionine synthase,401,mat,1227491,Natrialba aegyptia DSM 13077,Natrialba aegyptia DSM 13077,True,IPR002795,family,,401,3,401,CONTINUOUS
M0BRC4,S-adenosylmethionine synthase,401,mat,1227490,Halovivax asiaticus JCM 14624,Halovivax asiaticus JCM 14624,True,IPR002795,family,,401,3,401,CONTINUOUS
M0C1L4,S-adenosylmethionine synthase,401,mat,1227488,Haloterrigena salina JCM 13891,Haloterrigena salina JCM 13891,True,IPR002795,family,,401,3,401,CONTINUOUS
M0CL61,S-adenosylmethionine synthase,401,mat,1230457,Natrinema limicola JCM 13563,Natrinema limicola JCM 13563,True,IPR002795,family,,401,3,401,CONTINUOUS
M0CP58,S-adenosylmethionine synthase,400,mat,797114,Halosimplex carlsbadense 2-9-1,Halosimplex carlsbadense 2-9-1,True,IPR002795,family,,400,3,400,CONTINUOUS
M0DK00,S-adenosylmethionine synthase,401,mat,1227487,Halogeometricum pallidum JCM 14848,Halogeometricum pallidum JCM 14848,True,IPR002795,family,,401,3,401,CONTINUOUS
M0DLF1,S-adenosylmethionine synthase,400,mat,1227485,Halorubrum tebenquichense DSM 14210,Halorubrum tebenquichense DSM 14210,True,IPR002795,family,,400,2,400,CONTINUOUS
M0E957,S-adenosylmethionine synthase,400,mat,1227484,Halorubrum saccharovorum DSM 1137,Halorubrum saccharovorum DSM 1137,True,IPR002795,family,,400,2,400,CONTINUOUS
M0EE00,S-adenosylmethionine synthase,400,mat,1227465,Halorubrum californiense DSM 19288,Halorubrum californiense DSM 19288,True,IPR002795,family,,400,2,400,CONTINUOUS
M0EI09,S-adenosylmethionine synthase,400,mat,1227466,Halorubrum coriense DSM 10284,Halorubrum coriense DSM 10284,True,IPR002795,family,,400,2,400,CONTINUOUS
M0EXX6,S-adenosylmethionine synthase,400,mat,1227467,Halorubrum distributum JCM 9100,Halorubrum distributum JCM 9100,True,IPR002795,family,,400,2,400,CONTINUOUS
M0FQJ6,S-adenosylmethionine synthase,400,mat,1227481,Halorubrum hochstenium ATCC 700873,Halorubrum hochstenium ATCC 700873,True,IPR002795,family,,400,2,400,CONTINUOUS
M0GG18,S-adenosylmethionine synthase,402,mat,1227461,Haloferax prahovense (strain DSM 18310 / JCM 13924 / TL6),Haloferax prahovense (strain DSM 18310 / JCM 13924 / TL6),True,IPR002795,family,,402,3,402,CONTINUOUS
M0H3M1,S-adenosylmethionine synthase,402,mat,1227459,Haloferax gibbonsii (strain ATCC 33959 / DSM 4427 / JCM 8863 / NBRC 102184 / NCIMB 2188 / Ma 2.38),Haloferax gibbonsii (strain ATCC 33959 / DSM 4427 / JCM 8863 / NBRC 102184 / NCIMB 2188 / Ma 2.38),True,IPR002795,family,,402,3,402,CONTINUOUS
M0HKQ5,S-adenosylmethionine synthase,406,mat,1230453,Haloferax elongans ATCC BAA-1513,Haloferax elongans ATCC BAA-1513,True,IPR002795,family,,406,3,406,CONTINUOUS
M0IIZ4,S-adenosylmethionine synthase,402,mat,662480,Haloferax sulfurifontis ATCC BAA-897,Haloferax sulfurifontis ATCC BAA-897,True,IPR002795,family,,402,3,402,CONTINUOUS
M0ITF5,S-adenosylmethionine synthase,402,mat,662479,Haloferax mucosum ATCC BAA-1512,Haloferax mucosum ATCC BAA-1512,True,IPR002795,family,,402,3,402,CONTINUOUS
M0J0G3,S-adenosylmethionine synthase,402,mat,662478,Haloferax denitrificans ATCC 35960,Haloferax denitrificans ATCC 35960,True,IPR002795,family,,402,3,402,CONTINUOUS
M0JRI9,S-adenosylmethionine synthase,400,mat,662477,Haloarcula vallismortis ATCC 29715,Haloarcula vallismortis ATCC 29715,True,IPR002795,family,,400,3,400,CONTINUOUS
M0KNU8,S-adenosylmethionine synthase,400,mat,1227452,Haloarcula amylolytica JCM 13557,Haloarcula amylolytica JCM 13557,True,IPR002795,family,,400,3,400,CONTINUOUS
M0LBW2,S-adenosylmethionine synthase,400,mat,1227453,Haloarcula japonica (strain ATCC 49778 / DSM 6131 / JCM 7785 / NBRC 101032 / NCIMB 13157 / TR-1),Haloarcula japonica (strain ATCC 49778 / DSM 6131 / JCM 7785 / NBRC 101032 / NCIMB 13157 / TR-1),True,IPR002795,family,,400,3,400,CONTINUOUS
M0LCC0,S-adenosylmethionine synthase,401,mat,358396,Natronobacterium lacisalsi AJ5,Natronobacterium lacisalsi AJ5,True,IPR002795,family,,401,3,401,CONTINUOUS
M0LZ84,S-adenosylmethionine synthase,399,mat,1132509,Halococcus hamelinensis 100A6,Halococcus hamelinensis 100A6,True,IPR002795,family,,399,3,399,CONTINUOUS
M0M2C4,S-adenosylmethionine synthase,401,mat,1227454,Halobiforma nitratireducens JCM 10879,Halobiforma nitratireducens JCM 10879,True,IPR002795,family,,401,3,401,CONTINUOUS
M0M990,S-adenosylmethionine synthase,399,mat,931277,Halococcus morrhuae DSM 1307,Halococcus morrhuae DSM 1307,True,IPR002795,family,,399,3,399,CONTINUOUS
M0MK35,S-adenosylmethionine synthase,399,mat,1227455,Halococcus saccharolyticus DSM 5350,Halococcus saccharolyticus DSM 5350,True,IPR002795,family,,399,3,399,CONTINUOUS
M0MZU7,S-adenosylmethionine synthase,399,mat,1227457,Halococcus thailandensis JCM 13552,Halococcus thailandensis JCM 13552,True,IPR002795,family,,399,3,399,CONTINUOUS
M0NED7,S-adenosylmethionine synthase,399,mat,1227456,Halococcus salifodinae DSM 8989,Halococcus salifodinae DSM 8989,True,IPR002795,family,,399,3,399,CONTINUOUS
M0NLE9,S-adenosylmethionine synthase,400,mat,1230456,Halorubrum kocurii JCM 14978,Halorubrum kocurii JCM 14978,True,IPR002795,family,,400,2,400,CONTINUOUS
M0P1U9,S-adenosylmethionine synthase,400,mat,1227482,Halorubrum lipolyticum DSM 21995,Halorubrum lipolyticum DSM 21995,True,IPR002795,family,,400,2,400,CONTINUOUS
M0PDT9,S-adenosylmethionine synthase,400,mat,1230454,Halorubrum aidingense JCM 13560,Halorubrum aidingense JCM 13560,True,IPR002795,family,,400,2,400,CONTINUOUS
M1XNP6,S-adenosylmethionine synthase,401,mat,268739,Natronomonas moolapensis (strain DSM 18674 / CECT 7526 / JCM 14361 / 8.8.11),Natronomonas moolapensis (strain DSM 18674 / CECT 7526 / JCM 14361 / 8.8.11),True,IPR002795,family,,401,3,401,CONTINUOUS
N0BIE8,S-adenosylmethionine synthase,398,mat,387631,Archaeoglobus sulfaticallidus PM70-1,Archaeoglobus sulfaticallidus PM70-1,True,IPR002795,family,,398,1,398,CONTINUOUS
